method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,useful_slots,W_eff_utilization,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
and,homo,20,100,42,1000,8.847,12.718,0.6999530913530913,53.082,0.5308200000000077,4.026,0.7507398675628772,0.0,0.0
pnd,homo,20,100,42,1000,12.553,12.718,0.9930943944943944,75.318,0.7531799999999989,12.089,0.27000648010068834,0.0,0.0
oracle,homo,20,100,42,1000,12.696,12.718,1.0046549506049516,76.176,0.7617599999999973,11.888,0.25733759841809006,0.0,0.0
dcf_self_excl,homo,20,100,123,1000,10.259,12.733,0.8109470862470846,61.554,0.6155400000000073,28.016,0.1523301521600814,0.0,0.0
ema_ad_low,homo,20,100,123,1000,12.273,12.733,0.9698937007437008,73.638,0.7363800000000013,17.638,0.15300069131439079,0.029904594416427625,5.137746794087834
consec_L2,homo,20,100,123,1000,11.631,12.733,0.9193934565434548,69.786,0.6978600000000039,22.282,0.1171848802591266,0.03850921327524462,4.492520143858546
and,homo,20,100,123,1000,8.975,12.733,0.7094643023643031,53.85,0.5385000000000078,3.996,0.7460135391637587,0.0,0.0
pnd,homo,20,100,123,1000,12.586,12.733,0.994975607725609,75.516,0.7551599999999987,12.098,0.2668566661311335,0.0,0.0
oracle,homo,20,100,123,1000,12.732,12.733,1.0059551948051952,76.392,0.7639199999999972,11.689,0.2605900995550744,0.0,0.0
dcf_self_excl,homo,20,100,456,1000,10.246,12.74,0.8092162504162472,61.476,0.6147600000000071,27.98,0.1530576679812695,0.0,0.0
ema_ad_low,homo,20,100,456,1000,12.245,12.74,0.9671992562992557,73.47,0.7347000000000012,17.676,0.15552476639825388,0.03016464677214974,5.077615023686477
consec_L2,homo,20,100,456,1000,11.663,12.74,0.921346092796092,69.978,0.6997800000000046,22.084,0.11756057034448626,0.03860998150378037,4.495664872585017
and,homo,20,100,456,1000,8.902,12.74,0.7032527805527811,53.412,0.5341200000000078,4.1,0.7472101245856957,0.0,0.0
pnd,homo,20,100,456,1000,12.532,12.74,0.9897370296370291,75.192,0.7519199999999997,12.185,0.27289365603129045,0.0,0.0
oracle,homo,20,100,456,1000,12.777,12.74,1.0093938505938518,76.662,0.7666199999999992,11.576,0.2607464016341745,0.0,0.0
dcf_self_excl,homo,20,100,789,1000,10.213,12.741,0.8074679931179917,61.278,0.6127800000000074,28.172,0.15234731801406914,0.0,0.0
ema_ad_low,homo,20,100,789,1000,12.261,12.741,0.9695745365745361,73.566,0.7356600000000011,17.496,0.15579849462339126,0.03007297189631153,5.051677351567728
consec_L2,homo,20,100,789,1000,11.71,12.741,0.9259393106893078,70.26,0.7026000000000043,21.928,0.11593393231272778,0.03878722645683495,4.392147904163516
and,homo,20,100,789,1000,8.971,12.741,0.7089986180486177,53.826,0.5382600000000075,4.017,0.7453312958318602,0.0,0.0
pnd,homo,20,100,789,1000,12.556,12.741,0.992483621933622,75.336,0.7533599999999987,12.153,0.269220178618707,0.0,0.0
oracle,homo,20,100,789,1000,12.733,12.741,1.0064137362637369,76.398,0.7639799999999977,11.775,0.2584068920211857,0.0,0.0
dcf_self_excl,homo,20,100,1234,1000,10.199,12.686,0.8102714063714046,61.194,0.6119400000000078,28.15,0.1565754056043204,0.0,0.0
ema_ad_low,homo,20,100,1234,1000,12.309,12.686,0.9771890498390491,73.854,0.73854,17.451,0.15344086712407196,0.030271965820631807,5.066324843141974
consec_L2,homo,20,100,1234,1000,11.724,12.686,0.9304330724830709,70.344,0.703440000000003,21.856,0.11490090444677453,0.038458369996793404,4.423021371207453
and,homo,20,100,1234,1000,8.956,12.686,0.7110005661005665,53.736,0.5373600000000078,3.9,0.7486584789442823,0.0,0.0
pnd,homo,20,100,1234,1000,12.583,12.686,0.999018592518594,75.498,0.7549799999999989,12.045,0.2686109770811986,0.0,0.0
oracle,homo,20,100,1234,1000,12.723,12.686,1.0101735542235546,76.338,0.7633799999999963,11.782,0.25929789810634135,0.0,0.0
dcf_self_excl,homo,20,200,42,1000,18.08,20.0,0.9040000000000016,108.48,0.5424000000000018,77.29,0.07844213240092349,0.0,0.0
ema_ad_low,homo,20,200,42,1000,19.999,20.0,0.99995,119.994,0.5999700000000113,33.751,0.12039743028282991,0.09726754783523459,4.112294029854287
consec_L2,homo,20,200,42,1000,19.983,20.0,0.9991500000000001,119.898,0.5994900000000112,41.11,0.09560530002219694,0.09360183208867763,3.3559258586569487
and,homo,20,200,42,1000,19.109,20.0,0.9554500000000037,114.654,0.5732700000000048,32.318,0.46222291438448565,0.0,0.0
pnd,homo,20,200,42,1000,20.0,20.0,1.0,120.0,0.6000000000000113,20.593,0.2335307613802149,0.0,0.0
oracle,homo,20,200,42,1000,20.0,20.0,1.0,120.0,0.6000000000000113,16.588,0.25154825724916724,0.0,0.0
dcf_self_excl,homo,20,200,123,1000,18.118,20.0,0.9059000000000019,108.708,0.5435400000000026,77.33,0.07735023730933364,0.0,0.0
ema_ad_low,homo,20,200,123,1000,19.999,20.0,0.99995,119.994,0.5999700000000113,33.666,0.12246451044755423,0.09706157270121368,4.169976149002523
consec_L2,homo,20,200,123,1000,19.985,20.0,0.9992500000000001,119.91,0.5995500000000112,41.104,0.0951675428805873,0.09348209457161613,3.3521281075740506
and,homo,20,200,123,1000,19.167,20.0,0.9583500000000037,115.002,0.5750100000000051,32.387,0.45734660518439046,0.0,0.0
pnd,homo,20,200,123,1000,20.0,20.0,1.0,120.0,0.6000000000000113,20.661,0.23324275387072563,0.0,0.0
oracle,homo,20,200,123,1000,20.0,20.0,1.0,120.0,0.6000000000000113,16.43,0.2543960678008411,0.0,0.0
dcf_self_excl,homo,20,200,456,1000,18.163,20.0,0.9081500000000009,108.978,0.5448900000000021,77.205,0.07742985111245226,0.0,0.0
ema_ad_low,homo,20,200,456,1000,20.0,20.0,1.0,120.0,0.6000000000000113,33.725,0.12365850013180295,0.09625859491671925,4.155988114992067
consec_L2,homo,20,200,456,1000,19.988,20.0,0.9994000000000001,119.928,0.5996400000000113,41.096,0.09569599842438603,0.09386698067251198,3.356666880232576
and,homo,20,200,456,1000,19.122,20.0,0.9561000000000048,114.732,0.5736600000000047,32.94,0.456971385891987,0.0,0.0
pnd,homo,20,200,456,1000,20.0,20.0,1.0,120.0,0.6000000000000113,20.803,0.23495778494591105,0.0,0.0
oracle,homo,20,200,456,1000,20.0,20.0,1.0,120.0,0.6000000000000113,16.202,0.2540835916252459,0.0,0.0
dcf_self_excl,homo,20,200,789,1000,18.126,20.0,0.9063000000000012,108.756,0.5437800000000015,77.173,0.07766616307411749,0.0,0.0
ema_ad_low,homo,20,200,789,1000,20.0,20.0,1.0,120.0,0.6000000000000113,33.791,0.12261270397445735,0.09740448063403037,4.121620451452005
consec_L2,homo,20,200,789,1000,19.98,20.0,0.9990000000000001,119.88,0.5994000000000113,40.715,0.09392910290434543,0.09350149967773781,3.2927865642618936
and,homo,20,200,789,1000,19.214,20.0,0.9607000000000038,115.284,0.5764200000000058,32.41,0.4568902379144175,0.0,0.0
pnd,homo,20,200,789,1000,20.0,20.0,1.0,120.0,0.6000000000000113,20.684,0.2352820280780316,0.0,0.0
oracle,homo,20,200,789,1000,20.0,20.0,1.0,120.0,0.6000000000000113,16.345,0.2532272352303939,0.0,0.0
dcf_self_excl,homo,20,200,1234,1000,18.048,20.0,0.9024000000000009,108.288,0.5414400000000028,77.655,0.07952686449658666,0.0,0.0
ema_ad_low,homo,20,200,1234,1000,20.0,20.0,1.0,120.0,0.6000000000000113,33.734,0.11982070696936796,0.09836681737536473,4.100440960867221
consec_L2,homo,20,200,1234,1000,19.993,20.0,0.99965,119.958,0.5997900000000113,40.525,0.0935257816263792,0.09343115533731422,3.3120249462696703
and,homo,20,200,1234,1000,19.135,20.0,0.9567500000000051,114.81,0.5740500000000043,33.268,0.45456420887641463,0.0,0.0
pnd,homo,20,200,1234,1000,20.0,20.0,1.0,120.0,0.6000000000000113,20.45,0.23345414439225567,0.0,0.0
oracle,homo,20,200,1234,1000,20.0,20.0,1.0,120.0,0.6000000000000113,16.522,0.25239204621731576,0.0,0.0
dcf_self_excl,homo,30,20,42,1000,1.837,2.199,0.8916666666666649,11.022,0.5511000000000082,4.065,0.15378534243534248,0.0,0.0
ema_ad_low,homo,30,20,42,1000,2.203,2.199,1.0789999999999986,13.218,0.6609000000000045,2.275,0.22771265401265353,0.005590054476700059,7.583494763569776
consec_L2,homo,30,20,42,1000,2.073,2.199,1.0169999999999977,12.438,0.6219000000000053,3.102,0.17567343489843426,0.012320668586891148,5.109243900543911
and,homo,30,20,42,1000,0.021,2.199,0.009166666666666667,0.126,0.006299999999999998,0.001,0.9980734765234763,0.0,0.0
pnd,homo,30,20,42,1000,2.19,2.199,1.0623333333333318,13.14,0.6570000000000041,2.125,0.24932088189588159,0.0,0.0
oracle,homo,30,20,42,1000,2.192,2.199,1.0704999999999982,13.152,0.6576000000000047,2.164,0.24471955266955225,0.0,0.0
dcf_self_excl,homo,30,20,123,1000,1.821,2.204,0.8856666666666653,10.926,0.5463000000000077,4.157,0.15592943445443444,0.0,0.0
ema_ad_low,homo,30,20,123,1000,2.191,2.204,1.0711666666666646,13.146,0.6573000000000043,2.316,0.21985180652680625,0.0055669614584391595,7.775108608058623
consec_L2,homo,30,20,123,1000,2.112,2.204,1.0318333333333316,12.672,0.6336000000000047,3.027,0.17134338994338946,0.012414403936671042,5.029608744033749
and,homo,30,20,123,1000,0.02,2.204,0.009333333333333332,0.12,0.005999999999999998,0.001,0.99810646020646,0.0,0.0
pnd,homo,30,20,123,1000,2.163,2.204,1.053333333333331,12.978,0.6489000000000053,2.115,0.2663364968364959,0.0,0.0
oracle,homo,30,20,123,1000,2.225,2.204,1.0828333333333324,13.35,0.6675000000000036,2.064,0.23145447330447305,0.0,0.0
dcf_self_excl,homo,30,20,456,1000,1.841,2.195,0.8958333333333317,11.046,0.5523000000000082,4.077,0.15938831723831726,0.0,0.0
ema_ad_low,homo,30,20,456,1000,2.198,2.195,1.068999999999998,13.188,0.659400000000003,2.211,0.2279629731379727,0.005579353894102192,7.368829209679221
consec_L2,homo,30,20,456,1000,2.115,2.195,1.031166666666665,12.69,0.6345000000000042,3.005,0.1692377233877228,0.012147277141155677,4.862436616161621
and,homo,30,20,456,1000,0.022,2.195,0.011166666666666668,0.132,0.006599999999999998,0.001,0.9978467532467529,0.0,0.0
pnd,homo,30,20,456,1000,2.154,2.195,1.0391666666666648,12.924,0.6462000000000049,2.154,0.2603204850704848,0.0,0.0
oracle,homo,30,20,456,1000,2.238,2.195,1.0878333333333317,13.428,0.6714000000000048,2.06,0.23914971417471356,0.0,0.0
dcf_self_excl,homo,30,20,789,1000,1.867,2.212,0.899666666666665,11.202,0.5601000000000071,4.02,0.15233053335553337,0.0,0.0
ema_ad_low,homo,30,20,789,1000,2.2,2.212,1.0616666666666645,13.2,0.6600000000000048,2.198,0.23859801587301552,0.00560599054009116,7.549137301587313
consec_L2,homo,30,20,789,1000,2.117,2.212,1.021333333333331,12.702,0.6351000000000039,3.069,0.16405955988455984,0.01208265729973331,5.0814400793650885
and,homo,30,20,789,1000,0.016,2.212,0.0075,0.096,0.004799999999999999,0.001,0.9984209956709954,0.0,0.0
pnd,homo,30,20,789,1000,2.178,2.212,1.0546666666666644,13.068,0.6534000000000049,2.056,0.26127405649905616,0.0,0.0
oracle,homo,30,20,789,1000,2.198,2.212,1.0603333333333311,13.188,0.6594000000000045,2.098,0.2484909784659779,0.0,0.0
dcf_self_excl,homo,30,20,1234,1000,1.863,2.21,0.9068333333333304,11.178,0.5589000000000081,3.978,0.15122070429570442,0.0,0.0
ema_ad_low,homo,30,20,1234,1000,2.211,2.21,1.0738333333333316,13.266,0.6633000000000047,2.231,0.22765608003107998,0.005553332091201347,7.49192764457766
consec_L2,homo,30,20,1234,1000,2.094,2.21,1.0234999999999974,12.564,0.6282000000000051,3.093,0.1704625430125426,0.012111033249382003,5.157787781662793
and,homo,30,20,1234,1000,0.021,2.21,0.01,0.126,0.006299999999999998,0.002,0.9980509157509156,0.0,0.0
pnd,homo,30,20,1234,1000,2.195,2.21,1.0714999999999983,13.17,0.6585000000000041,2.035,0.25728061105561056,0.0,0.0
oracle,homo,30,20,1234,1000,2.205,2.21,1.078833333333332,13.23,0.6615000000000043,2.159,0.24199469141969088,0.0,0.0
dcf_self_excl,homo,30,50,42,1000,5.053,6.122,0.838811904761904,30.318,0.6063600000000116,12.394,0.17113557640521607,0.0,0.0
ema_ad_low,homo,30,50,42,1000,6.087,6.122,1.0096702380952383,36.522,0.7304400000000117,7.018,0.19733017585637705,0.00860861106299294,7.295043003882433
consec_L2,homo,30,50,42,1000,5.674,6.122,0.9409750000000014,34.044,0.6808800000000123,10.005,0.14045846014228525,0.01709091086245737,7.378881434879481
and,homo,30,50,42,1000,1.518,6.122,0.25201785714285657,9.108,0.18216000000000174,0.343,0.9486754388440679,0.0,0.0
pnd,homo,30,50,42,1000,6.032,6.122,1.0010940476190475,36.192,0.7238400000000118,5.745,0.27997135827753333,0.0,0.0
oracle,homo,30,50,42,1000,6.112,6.122,1.0138416666666676,36.672,0.7334400000000122,5.968,0.25341614474504953,0.0,0.0
dcf_self_excl,homo,30,50,123,1000,5.035,6.148,0.8317345238095232,30.21,0.6042000000000117,12.54,0.1730796815627228,0.0,0.0
ema_ad_low,homo,30,50,123,1000,6.076,6.148,1.0036761904761922,36.456,0.7291200000000116,6.996,0.1948245197139034,0.008732737675726172,7.195434086992461
consec_L2,homo,30,50,123,1000,5.697,6.148,0.9414226190476194,34.182,0.6836400000000118,9.957,0.1398157425396432,0.01688500297455989,7.388367804798778
and,homo,30,50,123,1000,1.528,6.148,0.25300476190476084,9.168,0.18336000000000183,0.308,0.9492859843933703,0.0,0.0
pnd,homo,30,50,123,1000,6.085,6.148,1.0061285714285726,36.51,0.7302000000000115,5.677,0.28000568393499414,0.0,0.0
oracle,homo,30,50,123,1000,6.124,6.148,1.0123476190476197,36.744,0.7348800000000116,5.846,0.25688613343295663,0.0,0.0
dcf_self_excl,homo,30,50,456,1000,5.035,6.122,0.8363309523809519,30.21,0.6042000000000117,12.413,0.17316931809267935,0.0,0.0
ema_ad_low,homo,30,50,456,1000,6.076,6.122,1.008909523809524,36.456,0.7291200000000123,6.932,0.20290689398548836,0.008985438239343991,6.871071031702871
consec_L2,homo,30,50,456,1000,5.702,6.122,0.9468988095238096,34.212,0.6842400000000121,9.904,0.13837342006940465,0.01697235904022178,7.2566416550891635
and,homo,30,50,456,1000,1.562,6.122,0.25887380952380884,9.372,0.18744000000000183,0.32,0.9478249610293934,0.0,0.0
pnd,homo,30,50,456,1000,5.99,6.122,0.9939642857142869,35.94,0.7188000000000123,5.859,0.28376609263212743,0.0,0.0
oracle,homo,30,50,456,1000,6.132,6.122,1.0177380952380952,36.792,0.7358400000000117,5.833,0.2556416098902999,0.0,0.0
dcf_self_excl,homo,30,50,789,1000,5.014,6.095,0.8342547619047599,30.084,0.6016800000000115,12.542,0.17249698887498496,0.0,0.0
ema_ad_low,homo,30,50,789,1000,6.041,6.095,1.0061297619047618,36.246,0.7249200000000119,7.019,0.20672014824442858,0.008832044572740201,7.173656342211803
consec_L2,homo,30,50,789,1000,5.724,6.095,0.9532690476190468,34.344,0.686880000000011,9.831,0.13703816061584143,0.016883563963857835,7.212188854238916
and,homo,30,50,789,1000,1.57,6.095,0.261885714285713,9.42,0.18840000000000212,0.301,0.9481980650298988,0.0,0.0
pnd,homo,30,50,789,1000,6.04,6.095,1.0055988095238102,36.24,0.7248000000000119,5.774,0.28040075740268566,0.0,0.0
oracle,homo,30,50,789,1000,6.121,6.095,1.0197119047619037,36.726,0.734520000000012,5.865,0.25602633785817974,0.0,0.0
dcf_self_excl,homo,30,50,1234,1000,5.062,6.132,0.837460714285714,30.372,0.6074400000000116,12.346,0.17043516033042472,0.0,0.0
ema_ad_low,homo,30,50,1234,1000,6.057,6.132,1.002663095238096,36.342,0.726840000000012,7.125,0.2011020278491883,0.008771478966301875,7.277080675064784
consec_L2,homo,30,50,1234,1000,5.681,6.132,0.9409666666666667,34.086,0.6817200000000116,10.017,0.1395265743650475,0.016949782202086545,7.486190117936523
and,homo,30,50,1234,1000,1.503,6.132,0.24868809523809438,9.018,0.18036000000000177,0.388,0.9478469532090333,0.0,0.0
pnd,homo,30,50,1234,1000,6.05,6.132,1.002553571428572,36.3,0.7260000000000116,5.767,0.2790663411027543,0.0,0.0
oracle,homo,30,50,1234,1000,6.099,6.132,1.0101666666666675,36.594,0.731880000000012,5.916,0.25971107816042777,0.0,0.0
dcf_self_excl,homo,30,100,42,1000,10.273,12.633,0.8185218337218314,61.638,0.6163800000000078,26.379,0.18619156227211617,0.0,0.0
ema_ad_low,homo,30,100,42,1000,12.39,12.633,0.9872306138306131,74.34,0.7433999999999988,16.245,0.1753241006589681,0.013575607768613504,8.039532913261125
consec_L2,homo,30,100,42,1000,11.659,12.633,0.9291069652569633,69.954,0.699540000000004,21.933,0.12531298602748545,0.021039723885647472,7.4998633324506585
and,homo,30,100,42,1000,5.591,12.633,0.44563861693861595,33.546,0.3354600000000053,1.787,0.8908956414957376,0.0,0.0
pnd,homo,30,100,42,1000,12.474,12.633,0.9941250027750026,74.844,0.7484399999999993,11.881,0.28709850908999884,0.0,0.0
oracle,homo,30,100,42,1000,12.654,12.633,1.0084865134865133,75.924,0.7592399999999987,12.243,0.2574869958648578,0.0,0.0
dcf_self_excl,homo,30,100,123,1000,10.242,12.664,0.8148527694527671,61.452,0.6145200000000072,26.445,0.18670206464225855,0.0,0.0
ema_ad_low,homo,30,100,123,1000,12.388,12.664,0.9851608780108783,74.328,0.7432799999999998,16.291,0.17507776784025592,0.01377971873304405,8.05216735833789
consec_L2,homo,30,100,123,1000,11.658,12.664,0.9267528249528234,69.948,0.6994800000000038,21.92,0.12499588075398745,0.021043193836119595,7.526935202417329
and,homo,30,100,123,1000,5.523,12.664,0.43946549561549453,33.138,0.3313800000000053,1.828,0.8922257459473775,0.0,0.0
pnd,homo,30,100,123,1000,12.507,12.664,0.9947183150183153,75.042,0.7504199999999992,11.762,0.2855955928317356,0.0,0.0
oracle,homo,30,100,123,1000,12.632,12.664,1.004824192474192,75.792,0.7579199999999997,12.013,0.2645189299341565,0.0,0.0
dcf_self_excl,homo,30,100,456,1000,10.247,12.695,0.8127580475080449,61.482,0.6148200000000075,26.475,0.18499591754395522,0.0,0.0
ema_ad_low,homo,30,100,456,1000,12.366,12.695,0.9804189255189246,74.196,0.7419600000000004,16.256,0.17701976770236014,0.01397617327363218,7.830110036976759
consec_L2,homo,30,100,456,1000,11.701,12.695,0.9282013375513355,70.206,0.7020600000000023,21.671,0.12355236274470396,0.02123758493251819,7.381296443698979
and,homo,30,100,456,1000,5.616,12.695,0.4454025641025631,33.696,0.3369600000000051,1.775,0.8907416318062964,0.0,0.0
pnd,homo,30,100,456,1000,12.451,12.695,0.9876692585192575,74.706,0.7470599999999994,11.973,0.2878938970142794,0.0,0.0
oracle,homo,30,100,456,1000,12.676,12.695,1.005336163836164,76.056,0.7605599999999989,12.006,0.2590496674445318,0.0,0.0
dcf_self_excl,homo,30,100,789,1000,10.231,12.623,0.8157944555444517,61.386,0.6138600000000073,26.51,0.18572911687349877,0.0,0.0
ema_ad_low,homo,30,100,789,1000,12.369,12.623,0.9865932234432221,74.214,0.742139999999999,16.216,0.17723442200677747,0.013868104058201276,8.007611436916523
consec_L2,homo,30,100,789,1000,11.696,12.623,0.9322523976023949,70.176,0.7017600000000029,21.762,0.12428409697385238,0.02114374148564838,7.404823970175351
and,homo,30,100,789,1000,5.618,12.623,0.4479338494838477,33.708,0.33708000000000554,1.676,0.8920992368535793,0.0,0.0
pnd,homo,30,100,789,1000,12.49,12.623,0.9957805527805516,74.94,0.7493999999999998,11.835,0.2857490184283976,0.0,0.0
oracle,homo,30,100,789,1000,12.684,12.623,1.0114131701631703,76.104,0.7610399999999986,11.88,0.2639376129855285,0.0,0.0
dcf_self_excl,homo,30,100,1234,1000,10.314,12.665,0.8197244477744462,61.884,0.6188400000000074,26.21,0.1824250605572808,0.0,0.0
ema_ad_low,homo,30,100,1234,1000,12.331,12.665,0.9801107670107662,73.986,0.7398600000000013,16.394,0.17811487092720946,0.013648186108103762,8.107124967966225
consec_L2,homo,30,100,1234,1000,11.624,12.665,0.9234494005993978,69.744,0.6974400000000038,22.045,0.12555374437122757,0.020947448356501076,7.543800728676446
and,homo,30,100,1234,1000,5.636,12.665,0.4478170496170484,33.816,0.3381600000000054,1.821,0.8897856115796527,0.0,0.0
pnd,homo,30,100,1234,1000,12.512,12.665,0.9941781718281723,75.072,0.7507199999999996,11.797,0.28593057936022387,0.0,0.0
oracle,homo,30,100,1234,1000,12.663,12.665,1.0064507659007662,75.978,0.759779999999999,12.067,0.26131261456703603,0.0,0.0
dcf_self_excl,homo,30,200,42,1000,20.349,25.842,0.7898606232614617,122.094,0.6104700000000027,62.523,0.12328206418843553,0.0,0.0
ema_ad_low,homo,30,200,42,1000,24.933,25.842,0.9678374565955452,149.598,0.747989999999999,34.843,0.16847174854694946,0.026238975665203442,7.326456595036227
consec_L2,homo,30,200,42,1000,23.521,25.842,0.9129918425225145,141.126,0.7056300000000052,46.492,0.11366309118247786,0.03296723748476581,6.025832769137021
and,homo,30,200,42,1000,18.401,25.842,0.7142023333174701,110.406,0.5520300000000016,12.816,0.7013254953004224,0.0,0.0
pnd,homo,30,200,42,1000,25.468,25.842,0.9887158843791016,152.808,0.7640399999999963,24.648,0.2761692298616299,0.0,0.0
oracle,homo,30,200,42,1000,25.774,25.842,1.0005528321814239,154.644,0.773219999999996,24.37,0.2615064939487935,0.0,0.0
dcf_self_excl,homo,30,200,123,1000,20.358,25.879,0.7893180128769552,122.148,0.610740000000004,62.58,0.12312030025115046,0.0,0.0
ema_ad_low,homo,30,200,123,1000,24.995,25.879,0.9689851040280721,149.97,0.7498499999999988,34.548,0.16787446552675986,0.026495433222632564,7.301464946564649
consec_L2,homo,30,200,123,1000,23.551,25.879,0.9129400383990471,141.306,0.7065300000000043,46.404,0.11345060896849837,0.032788633033574384,6.031435228868601
and,homo,30,200,123,1000,18.419,25.879,0.714160859669511,110.514,0.5525700000000021,12.63,0.7027376175287452,0.0,0.0
pnd,homo,30,200,123,1000,25.461,25.879,0.987184292023709,152.766,0.7638299999999956,24.641,0.27680782041951957,0.0,0.0
oracle,homo,30,200,123,1000,25.827,25.879,1.0014676858435039,154.962,0.7748099999999939,23.899,0.2644194997806627,0.0,0.0
dcf_self_excl,homo,30,200,456,1000,20.348,25.88,0.7886954942397809,122.088,0.6104400000000043,62.689,0.12253881690115832,0.0,0.0
ema_ad_low,homo,30,200,456,1000,25.004,25.88,0.9691544647545237,150.024,0.7501199999999991,34.584,0.16782457616114707,0.026464033531038638,7.227893523055163
consec_L2,homo,30,200,456,1000,23.561,25.88,0.913407702892642,141.366,0.706830000000005,46.292,0.11261939958594812,0.03303914640030048,5.9616880098167195
and,homo,30,200,456,1000,18.539,25.88,0.7186556863215652,111.234,0.5561700000000013,12.671,0.6997107404217793,0.0,0.0
pnd,homo,30,200,456,1000,25.384,25.88,0.9839428042716362,152.304,0.7615199999999969,24.78,0.27911282807600196,0.0,0.0
oracle,homo,30,200,456,1000,25.906,25.88,1.004111367849209,155.436,0.777179999999994,23.799,0.2605068525657781,0.0,0.0
dcf_self_excl,homo,30,200,789,1000,20.338,25.854,0.7891025724686201,122.028,0.6101400000000038,62.792,0.12277377873427867,0.0,0.0
