access,w_eff,n_vis,eps_idle,eps_coll,T,rho
basic,840,5,0.33876,1.10914,0.63923,0.28098
basic,840,5,0.33876,1.83223,0.6427,0.08964
basic,840,5,0.33876,3.02674,0.6462,0.0617
basic,840,5,0.33876,5.0,0.64578,0.05536
basic,840,5,0.48596,0.02,0.49449,1.49591
basic,840,5,0.48596,0.03304,0.50875,1.53597
basic,840,5,0.48596,0.05458,0.50203,1.50415
basic,840,5,0.48596,0.09016,0.52299,1.5016
basic,840,5,0.48596,0.14894,0.51377,1.49354
basic,840,5,0.48596,0.24604,0.51978,1.40943
basic,840,5,0.48596,0.40644,0.5392,1.32368
basic,840,5,0.48596,0.67142,0.56026,1.13846
basic,840,5,0.48596,1.10914,0.58686,0.80767
basic,840,5,0.48596,1.83223,0.62354,0.40284
basic,840,5,0.48596,3.02674,0.6338,0.18799
basic,840,5,0.48596,5.0,0.64363,0.14619
basic,840,5,0.69711,0.02,0.41071,1.78415
basic,840,5,0.69711,0.03304,0.43183,1.7522
basic,840,5,0.69711,0.05458,0.4267,1.77635
basic,840,5,0.69711,0.09016,0.42441,1.73692
basic,840,5,0.69711,0.14894,0.43509,1.7243
basic,840,5,0.69711,0.24604,0.44841,1.74401
basic,840,5,0.69711,0.40644,0.45482,1.70399
basic,840,5,0.69711,0.67142,0.47828,1.59843
basic,840,5,0.69711,1.10914,0.487,1.42723
basic,840,5,0.69711,1.83223,0.53232,1.05357
basic,840,5,0.69711,3.02674,0.56378,0.63692
basic,840,5,0.69711,5.0,0.58582,0.51975
basic,840,5,1.0,0.02,0.33521,1.81981
basic,840,5,1.0,0.03304,0.32623,1.8271
basic,840,5,1.0,0.05458,0.33826,1.87001
basic,840,5,1.0,0.09016,0.34786,1.86847
basic,840,5,1.0,0.14894,0.35026,1.86502
basic,840,5,1.0,0.24604,0.36693,1.87587
basic,840,5,1.0,0.40644,0.36696,1.83492
basic,840,5,1.0,0.67142,0.36646,1.82869
basic,840,5,1.0,1.10914,0.38543,1.75019
basic,840,5,1.0,1.83223,0.40274,1.57917
basic,840,5,1.0,3.02674,0.42791,1.29102
basic,840,5,1.0,5.0,0.44747,1.03494
basic,840,10,0.08,0.02,0.6487,0.17293
basic,840,10,0.08,0.03304,0.64744,0.17069
basic,840,10,0.08,0.05458,0.64328,0.16372
basic,840,10,0.08,0.09016,0.64438,0.14195
basic,840,10,0.08,0.14894,0.64042,0.11648
basic,840,10,0.08,0.24604,0.64433,0.0973
basic,840,10,0.08,0.40644,0.6528,0.06271
basic,840,10,0.08,0.67142,0.65283,0.04227
basic,840,10,0.08,1.10914,0.65611,0.03013
basic,840,10,0.08,1.83223,0.65898,0.02741
basic,840,10,0.08,3.02674,0.65861,0.02369
basic,840,10,0.08,5.0,0.65861,0.02369
basic,840,10,0.11476,0.02,0.64356,0.26624
basic,840,10,0.11476,0.03304,0.64218,0.25226
basic,840,10,0.11476,0.05458,0.64532,0.24423
basic,840,10,0.11476,0.09016,0.64401,0.21882
basic,840,10,0.11476,0.14894,0.63998,0.18494
basic,840,10,0.11476,0.24604,0.64725,0.15484
basic,840,10,0.11476,0.40644,0.64601,0.09233
basic,840,10,0.11476,0.67142,0.65523,0.05431
basic,840,10,0.11476,1.10914,0.6501,0.0346
basic,840,10,0.11476,1.83223,0.6554,0.02987
basic,840,10,0.11476,3.02674,0.65704,0.02542
basic,840,10,0.11476,5.0,0.65704,0.02542
basic,840,10,0.16462,0.02,0.62614,0.44334
basic,840,10,0.16462,0.03304,0.62275,0.42766
basic,840,10,0.16462,0.05458,0.62041,0.4142
basic,840,10,0.16462,0.09016,0.62648,0.36604
basic,840,10,0.16462,0.14894,0.62218,0.32841
basic,840,10,0.16462,0.24604,0.63738,0.26734
basic,840,10,0.16462,0.40644,0.64235,0.17933
basic,840,10,0.16462,0.67142,0.6472,0.10041
basic,840,10,0.16462,1.10914,0.64804,0.04582
basic,840,10,0.16462,1.83223,0.65194,0.03434
basic,840,10,0.16462,3.02674,0.65604,0.02986
basic,840,10,0.16462,5.0,0.65609,0.02808
basic,840,10,0.23615,0.02,0.58971,0.64344
basic,840,10,0.23615,0.03304,0.59778,0.64285
basic,840,10,0.23615,0.05458,0.59954,0.62962
basic,840,10,0.23615,0.09016,0.59878,0.59613
basic,840,10,0.23615,0.14894,0.60031,0.55493
basic,840,10,0.23615,0.24604,0.61489,0.49382
basic,840,10,0.23615,0.40644,0.61963,0.38137
basic,840,10,0.23615,0.67142,0.63524,0.22011
basic,840,10,0.23615,1.10914,0.64981,0.09899
basic,840,10,0.23615,1.83223,0.64617,0.04592
basic,840,10,0.23615,3.02674,0.64871,0.03826
basic,840,10,0.23615,5.0,0.65046,0.03644
basic,840,10,0.33876,0.02,0.53023,0.88996
basic,840,10,0.33876,0.03304,0.54247,0.88895
basic,840,10,0.33876,0.05458,0.55447,0.88466
basic,840,10,0.33876,0.09016,0.55547,0.85705
basic,840,10,0.33876,0.14894,0.55837,0.82461
basic,840,10,0.33876,0.24604,0.57012,0.7804
basic,840,10,0.33876,0.40644,0.59068,0.70017
basic,840,10,0.33876,0.67142,0.59976,0.47155
basic,840,10,0.33876,1.10914,0.63601,0.26379
basic,840,10,0.33876,1.83223,0.64404,0.10428
basic,840,10,0.33876,3.02674,0.64635,0.07302
basic,840,10,0.33876,5.0,0.64736,0.07438
basic,840,10,0.48596,0.02,0.47719,1.11073
basic,840,10,0.48596,0.03304,0.47768,1.09979
basic,840,10,0.48596,0.05458,0.48231,1.11245
basic,840,10,0.48596,0.09016,0.48105,1.10081
basic,840,10,0.48596,0.14894,0.48713,1.09949
basic,840,10,0.48596,0.24604,0.51065,1.05665
basic,840,10,0.48596,0.40644,0.52297,0.99557
basic,840,10,0.48596,0.67142,0.54442,0.83241
basic,840,10,0.48596,1.10914,0.57433,0.61442
basic,840,10,0.48596,1.83223,0.6145,0.32076
basic,840,10,0.48596,3.02674,0.62538,0.17396
basic,840,10,0.48596,5.0,0.62664,0.16653
basic,840,10,0.69711,0.02,0.39303,1.22497
basic,840,10,0.69711,0.03304,0.40655,1.23156
basic,840,10,0.69711,0.05458,0.40034,1.23467
basic,840,10,0.69711,0.09016,0.41479,1.25127
basic,840,10,0.69711,0.14894,0.41492,1.21965
basic,840,10,0.69711,0.24604,0.42894,1.23103
basic,840,10,0.69711,0.40644,0.45432,1.20392
basic,840,10,0.69711,0.67142,0.46925,1.15967
basic,840,10,0.69711,1.10914,0.48838,1.01485
basic,840,10,0.69711,1.83223,0.51466,0.75205
basic,840,10,0.69711,3.02674,0.55901,0.45777
basic,840,10,0.69711,5.0,0.57092,0.37444
basic,840,10,1.0,0.02,0.30529,1.31582
basic,840,10,1.0,0.03304,0.31241,1.31016
basic,840,10,1.0,0.05458,0.3107,1.29341
basic,840,10,1.0,0.09016,0.31634,1.30937
basic,840,10,1.0,0.14894,0.34182,1.31684
basic,840,10,1.0,0.24604,0.34323,1.33625
basic,840,10,1.0,0.40644,0.36211,1.35129
basic,840,10,1.0,0.67142,0.3776,1.3109
basic,840,10,1.0,1.10914,0.39648,1.24844
basic,840,10,1.0,1.83223,0.39536,1.08651
basic,840,10,1.0,3.02674,0.41003,0.88664
basic,840,10,1.0,5.0,0.42982,0.73464
basic,840,20,0.08,0.02,0.63547,0.20376
basic,840,20,0.08,0.03304,0.63826,0.21133
basic,840,20,0.08,0.05458,0.63304,0.19702
basic,840,20,0.08,0.09016,0.6355,0.17434
basic,840,20,0.08,0.14894,0.63948,0.15235
basic,840,20,0.08,0.24604,0.64058,0.11749
basic,840,20,0.08,0.40644,0.64002,0.08556
basic,840,20,0.08,0.67142,0.64778,0.05218
basic,840,20,0.08,1.10914,0.6485,0.03843
basic,840,20,0.08,1.83223,0.64831,0.03426
basic,840,20,0.08,3.02674,0.64698,0.03094
basic,840,20,0.08,5.0,0.64698,0.03094
basic,840,20,0.11476,0.02,0.63039,0.30864
basic,840,20,0.11476,0.03304,0.63204,0.3044
basic,840,20,0.11476,0.05458,0.63723,0.29218
basic,840,20,0.11476,0.09016,0.62847,0.28709
basic,840,20,0.11476,0.14894,0.63166,0.21906
basic,840,20,0.11476,0.24604,0.63553,0.17902
basic,840,20,0.11476,0.40644,0.64176,0.12374
basic,840,20,0.11476,0.67142,0.64065,0.0685
basic,840,20,0.11476,1.10914,0.64253,0.03917
basic,840,20,0.11476,1.83223,0.64927,0.03532
basic,840,20,0.11476,3.02674,0.64875,0.02964
basic,840,20,0.11476,5.0,0.64875,0.02964
basic,840,20,0.16462,0.02,0.60813,0.44653
basic,840,20,0.16462,0.03304,0.60788,0.45583
basic,840,20,0.16462,0.05458,0.61331,0.43985
basic,840,20,0.16462,0.09016,0.61197,0.40515
basic,840,20,0.16462,0.14894,0.6129,0.3626
basic,840,20,0.16462,0.24604,0.62943,0.30864
basic,840,20,0.16462,0.40644,0.63,0.2184
basic,840,20,0.16462,0.67142,0.64341,0.12918
basic,840,20,0.16462,1.10914,0.6496,0.06102
basic,840,20,0.16462,1.83223,0.64952,0.04717
basic,840,20,0.16462,3.02674,0.6481,0.03896
basic,840,20,0.16462,5.0,0.64863,0.03844
basic,840,20,0.23615,0.02,0.57129,0.61476
basic,840,20,0.23615,0.03304,0.56459,0.60921
basic,840,20,0.23615,0.05458,0.5722,0.588
basic,840,20,0.23615,0.09016,0.57806,0.58798
basic,840,20,0.23615,0.14894,0.58571,0.54525
basic,840,20,0.23615,0.24604,0.59784,0.45742
basic,840,20,0.23615,0.40644,0.60622,0.39345
basic,840,20,0.23615,0.67142,0.62706,0.25733
basic,840,20,0.23615,1.10914,0.63998,0.11006
basic,840,20,0.23615,1.83223,0.64631,0.06878
basic,840,20,0.23615,3.02674,0.64607,0.05604
basic,840,20,0.23615,5.0,0.64841,0.05215
basic,840,20,0.33876,0.02,0.516,0.77958
basic,840,20,0.33876,0.03304,0.5145,0.78496
basic,840,20,0.33876,0.05458,0.51789,0.77087
basic,840,20,0.33876,0.09016,0.5297,0.77648
basic,840,20,0.33876,0.14894,0.53676,0.73004
basic,840,20,0.33876,0.24604,0.54645,0.69409
basic,840,20,0.33876,0.40644,0.56491,0.61036
basic,840,20,0.33876,0.67142,0.58995,0.47341
basic,840,20,0.33876,1.10914,0.62875,0.26913
basic,840,20,0.33876,1.83223,0.6401,0.11725
basic,840,20,0.33876,3.02674,0.63968,0.09466
basic,840,20,0.33876,5.0,0.64256,0.08658
basic,840,20,0.48596,0.02,0.44341,0.90992
basic,840,20,0.48596,0.03304,0.45271,0.90019
basic,840,20,0.48596,0.05458,0.46404,0.90422
basic,840,20,0.48596,0.09016,0.46455,0.90446
basic,840,20,0.48596,0.14894,0.48353,0.91541
basic,840,20,0.48596,0.24604,0.49369,0.87778
basic,840,20,0.48596,0.40644,0.51023,0.82972
basic,840,20,0.48596,0.67142,0.53504,0.71384
basic,840,20,0.48596,1.10914,0.55917,0.53247
basic,840,20,0.48596,1.83223,0.60605,0.29319
basic,840,20,0.48596,3.02674,0.61893,0.17256
basic,840,20,0.48596,5.0,0.62163,0.15556
basic,840,20,0.69711,0.02,0.37118,0.95484
basic,840,20,0.69711,0.03304,0.36748,0.96705
basic,840,20,0.69711,0.05458,0.38326,0.98238
basic,840,20,0.69711,0.09016,0.39381,1.00516
basic,840,20,0.69711,0.14894,0.40913,1.00362
basic,840,20,0.69711,0.24604,0.42592,1.00258
basic,840,20,0.69711,0.40644,0.45219,0.98368
basic,840,20,0.69711,0.67142,0.46948,0.93375
basic,840,20,0.69711,1.10914,0.49128,0.8061
basic,840,20,0.69711,1.83223,0.51221,0.58104
basic,840,20,0.69711,3.02674,0.55264,0.38315
basic,840,20,0.69711,5.0,0.55722,0.3259
basic,840,20,1.0,0.02,0.2888,1.00021
basic,840,20,1.0,0.03304,0.29711,1.03045
basic,840,20,1.0,0.05458,0.29332,1.01651
basic,840,20,1.0,0.09016,0.30918,1.02709
basic,840,20,1.0,0.14894,0.32261,1.04919
basic,840,20,1.0,0.24604,0.3387,1.0714
basic,840,20,1.0,0.40644,0.3649,1.06888
basic,840,20,1.0,0.67142,0.38806,1.02747
basic,840,20,1.0,1.10914,0.41202,0.99229
basic,840,20,1.0,1.83223,0.40648,0.84435
basic,840,20,1.0,3.02674,0.40868,0.66631
basic,840,20,1.0,5.0,0.42326,0.57903
basic,840,50,0.08,0.02,0.61706,0.3376
basic,840,50,0.08,0.03304,0.61868,0.32882
basic,840,50,0.08,0.05458,0.61943,0.31533
basic,840,50,0.08,0.09016,0.61902,0.293
basic,840,50,0.08,0.14894,0.63318,0.26088
basic,840,50,0.08,0.24604,0.62721,0.21427
basic,840,50,0.08,0.40644,0.6318,0.16268
basic,840,50,0.08,0.67142,0.64094,0.09825
basic,840,50,0.08,1.10914,0.64014,0.06312
basic,840,50,0.08,1.83223,0.63873,0.06053
basic,840,50,0.08,3.02674,0.63858,0.05306
basic,840,50,0.08,5.0,0.63858,0.05306
basic,840,50,0.11476,0.02,0.60002,0.42194
basic,840,50,0.11476,0.03304,0.59868,0.41751
basic,840,50,0.11476,0.05458,0.60153,0.40952
basic,840,50,0.11476,0.09016,0.60992,0.38657
basic,840,50,0.11476,0.14894,0.6032,0.3387
basic,840,50,0.11476,0.24604,0.62394,0.28858
basic,840,50,0.11476,0.40644,0.63546,0.21478
basic,840,50,0.11476,0.67142,0.63157,0.13678
basic,840,50,0.11476,1.10914,0.63471,0.0866
basic,840,50,0.11476,1.83223,0.63556,0.0622
basic,840,50,0.11476,3.02674,0.63734,0.05795
basic,840,50,0.11476,5.0,0.63781,0.05668
basic,840,50,0.16462,0.02,0.57837,0.53801
basic,840,50,0.16462,0.03304,0.58198,0.5221
basic,840,50,0.16462,0.05458,0.57728,0.51928
basic,840,50,0.16462,0.09016,0.58526,0.50919
basic,840,50,0.16462,0.14894,0.59317,0.46665
basic,840,50,0.16462,0.24604,0.59836,0.41099
basic,840,50,0.16462,0.40644,0.61985,0.31205
basic,840,50,0.16462,0.67142,0.62795,0.19633
basic,840,50,0.16462,1.10914,0.64141,0.11372
basic,840,50,0.16462,1.83223,0.64047,0.08095
basic,840,50,0.16462,3.02674,0.64254,0.07136
basic,840,50,0.16462,5.0,0.64229,0.07072
basic,840,50,0.23615,0.02,0.5394,0.66558
basic,840,50,0.23615,0.03304,0.54337,0.64133
basic,840,50,0.23615,0.05458,0.54494,0.65082
basic,840,50,0.23615,0.09016,0.54716,0.62259
basic,840,50,0.23615,0.14894,0.56083,0.58897
basic,840,50,0.23615,0.24604,0.57617,0.55285
basic,840,50,0.23615,0.40644,0.58532,0.4634
basic,840,50,0.23615,0.67142,0.60956,0.33273
basic,840,50,0.23615,1.10914,0.62106,0.17329
basic,840,50,0.23615,1.83223,0.63654,0.11632
basic,840,50,0.23615,3.02674,0.63641,0.09313
basic,840,50,0.23615,5.0,0.63423,0.08888
basic,840,50,0.33876,0.02,0.48158,0.72323
basic,840,50,0.33876,0.03304,0.48498,0.75362
basic,840,50,0.33876,0.05458,0.48867,0.73721
basic,840,50,0.33876,0.09016,0.49669,0.7291
basic,840,50,0.33876,0.14894,0.51198,0.7146
basic,840,50,0.33876,0.24604,0.52296,0.69429
basic,840,50,0.33876,0.40644,0.54675,0.61206
basic,840,50,0.33876,0.67142,0.56406,0.48852
basic,840,50,0.33876,1.10914,0.60122,0.3219
basic,840,50,0.33876,1.83223,0.62595,0.17724
basic,840,50,0.33876,3.02674,0.63579,0.13812
basic,840,50,0.33876,5.0,0.63518,0.12254
basic,840,50,0.48596,0.02,0.41142,0.83522
basic,840,50,0.48596,0.03304,0.40586,0.81614
basic,840,50,0.48596,0.05458,0.41754,0.81992
basic,840,50,0.48596,0.09016,0.44012,0.80856
basic,840,50,0.48596,0.14894,0.45779,0.81416
basic,840,50,0.48596,0.24604,0.46587,0.7924
basic,840,50,0.48596,0.40644,0.48528,0.75274
basic,840,50,0.48596,0.67142,0.5164,0.67878
basic,840,50,0.48596,1.10914,0.55518,0.50106
basic,840,50,0.48596,1.83223,0.59233,0.30798
basic,840,50,0.48596,3.02674,0.60842,0.20107
basic,840,50,0.48596,5.0,0.60526,0.18769
basic,840,50,0.69711,0.02,0.34651,0.86137
basic,840,50,0.69711,0.03304,0.34155,0.85932
basic,840,50,0.69711,0.05458,0.35633,0.86768
basic,840,50,0.69711,0.09016,0.35366,0.86445
basic,840,50,0.69711,0.14894,0.3699,0.86745
basic,840,50,0.69711,0.24604,0.39883,0.84943
basic,840,50,0.69711,0.40644,0.43122,0.84734
basic,840,50,0.69711,0.67142,0.45317,0.80678
basic,840,50,0.69711,1.10914,0.48386,0.6784
basic,840,50,0.69711,1.83223,0.52078,0.49634
basic,840,50,0.69711,3.02674,0.54073,0.34315
basic,840,50,0.69711,5.0,0.52969,0.3157
basic,840,50,1.0,0.02,0.27451,0.89646
basic,840,50,1.0,0.03304,0.2798,0.88447
basic,840,50,1.0,0.05458,0.28177,0.89855
basic,840,50,1.0,0.09016,0.28683,0.88458
basic,840,50,1.0,0.14894,0.29316,0.88035
basic,840,50,1.0,0.24604,0.33166,0.9209
basic,840,50,1.0,0.40644,0.34965,0.91849
basic,840,50,1.0,0.67142,0.39372,0.89611
basic,840,50,1.0,1.10914,0.4141,0.8262
basic,840,50,1.0,1.83223,0.42151,0.7035
basic,840,50,1.0,3.02674,0.43333,0.54427
basic,840,50,1.0,5.0,0.42431,0.49084
basic,1680,5,0.08,0.02,0.66494,0.317
basic,1680,5,0.08,0.03304,0.66423,0.29344
basic,1680,5,0.08,0.05458,0.66525,0.25643
basic,1680,5,0.08,0.09016,0.67045,0.20751
basic,1680,5,0.08,0.14894,0.67184,0.14828
basic,1680,5,0.08,0.24604,0.67156,0.08379
basic,1680,5,0.08,0.40644,0.67693,0.02879
basic,1680,5,0.08,0.67142,0.67936,0.01452
basic,1680,5,0.08,1.10914,0.67997,0.01147
basic,1680,5,0.08,1.83223,0.68029,0.00977
basic,1680,5,0.08,3.02674,0.68029,0.00977
basic,1680,5,0.08,5.0,0.68029,0.00977
basic,1680,5,0.11476,0.02,0.64526,0.67982
basic,1680,5,0.11476,0.03304,0.65016,0.64044
basic,1680,5,0.11476,0.05458,0.64584,0.59617
basic,1680,5,0.11476,0.09016,0.65645,0.50984
basic,1680,5,0.11476,0.14894,0.65928,0.40625
basic,1680,5,0.11476,0.24604,0.66961,0.24974
basic,1680,5,0.11476,0.40644,0.67496,0.10469
basic,1680,5,0.11476,0.67142,0.67437,0.02155
basic,1680,5,0.11476,1.10914,0.67734,0.01326
basic,1680,5,0.11476,1.83223,0.67718,0.00993
basic,1680,5,0.11476,3.02674,0.67718,0.00993
basic,1680,5,0.11476,5.0,0.67718,0.00993
basic,1680,5,0.16462,0.02,0.61206,1.10259
basic,1680,5,0.16462,0.03304,0.61243,1.08394
basic,1680,5,0.16462,0.05458,0.61509,1.03967
basic,1680,5,0.16462,0.09016,0.61881,0.9759
basic,1680,5,0.16462,0.14894,0.63385,0.88446
basic,1680,5,0.16462,0.24604,0.64347,0.70551
basic,1680,5,0.16462,0.40644,0.66065,0.41118
basic,1680,5,0.16462,0.67142,0.67169,0.12136
basic,1680,5,0.16462,1.10914,0.67056,0.02004
basic,1680,5,0.16462,1.83223,0.67548,0.01257
basic,1680,5,0.16462,3.02674,0.6757,0.01134
basic,1680,5,0.16462,5.0,0.6757,0.01134
basic,1680,5,0.23615,0.02,0.54479,1.46265
basic,1680,5,0.23615,0.03304,0.55657,1.46318
basic,1680,5,0.23615,0.05458,0.54985,1.44288
basic,1680,5,0.23615,0.09016,0.56264,1.41065
basic,1680,5,0.23615,0.14894,0.576,1.35759
basic,1680,5,0.23615,0.24604,0.58757,1.25355
basic,1680,5,0.23615,0.40644,0.61296,0.97439
basic,1680,5,0.23615,0.67142,0.64478,0.59467
basic,1680,5,0.23615,1.10914,0.66867,0.15092
basic,1680,5,0.23615,1.83223,0.67532,0.03059
basic,1680,5,0.23615,3.02674,0.67249,0.02313
basic,1680,5,0.23615,5.0,0.67431,0.02152
basic,1680,5,0.33876,0.02,0.45542,1.68199
basic,1680,5,0.33876,0.03304,0.4676,1.68822
basic,1680,5,0.33876,0.05458,0.46904,1.68941
basic,1680,5,0.33876,0.09016,0.4831,1.68045
basic,1680,5,0.33876,0.14894,0.49132,1.65272
basic,1680,5,0.33876,0.24604,0.5099,1.61939
basic,1680,5,0.33876,0.40644,0.5392,1.51352
basic,1680,5,0.33876,0.67142,0.56886,1.26165
basic,1680,5,0.33876,1.10914,0.61634,0.76686
basic,1680,5,0.33876,1.83223,0.66344,0.21191
basic,1680,5,0.33876,3.02674,0.66627,0.09265
basic,1680,5,0.33876,5.0,0.6692,0.08145
basic,1680,5,0.48596,0.02,0.36652,1.83082
basic,1680,5,0.48596,0.03304,0.36893,1.84912
basic,1680,5,0.48596,0.05458,0.37597,1.86825
basic,1680,5,0.48596,0.09016,0.38873,1.8592
basic,1680,5,0.48596,0.14894,0.40568,1.8719
basic,1680,5,0.48596,0.24604,0.42761,1.84386
basic,1680,5,0.48596,0.40644,0.45082,1.80713
basic,1680,5,0.48596,0.67142,0.47576,1.68541
basic,1680,5,0.48596,1.10914,0.49954,1.36873
basic,1680,5,0.48596,1.83223,0.56137,0.84254
basic,1680,5,0.48596,3.02674,0.62258,0.40498
basic,1680,5,0.48596,5.0,0.62932,0.3304
basic,1680,5,0.69711,0.02,0.27742,1.88316
basic,1680,5,0.69711,0.03304,0.28715,1.96223
basic,1680,5,0.69711,0.05458,0.28678,1.95899
basic,1680,5,0.69711,0.09016,0.29995,1.97
basic,1680,5,0.69711,0.14894,0.32151,1.9999
basic,1680,5,0.69711,0.24604,0.33003,2.01377
basic,1680,5,0.69711,0.40644,0.34177,1.98999
basic,1680,5,0.69711,0.67142,0.36748,1.97151
basic,1680,5,0.69711,1.10914,0.36725,1.7779
basic,1680,5,0.69711,1.83223,0.38714,1.43974
basic,1680,5,0.69711,3.02674,0.44044,1.0194
basic,1680,5,0.69711,5.0,0.47705,0.86032
basic,1680,5,1.0,0.02,0.20737,1.96406
basic,1680,5,1.0,0.03304,0.21028,1.98581
basic,1680,5,1.0,0.05458,0.22013,2.06772
basic,1680,5,1.0,0.09016,0.23172,2.06536
basic,1680,5,1.0,0.14894,0.23258,2.07614
basic,1680,5,1.0,0.24604,0.24096,2.03172
basic,1680,5,1.0,0.40644,0.2491,2.07598
basic,1680,5,1.0,0.67142,0.24964,2.04088
basic,1680,5,1.0,1.10914,0.25504,1.93361
basic,1680,5,1.0,1.83223,0.26233,1.79779
basic,1680,5,1.0,3.02674,0.29311,1.5396
basic,1680,5,1.0,5.0,0.31852,1.34477
basic,1680,10,0.08,0.02,0.65212,0.33929
basic,1680,10,0.08,0.03304,0.65676,0.31715
basic,1680,10,0.08,0.05458,0.6593,0.28645
basic,1680,10,0.08,0.09016,0.65819,0.24723
basic,1680,10,0.08,0.14894,0.66767,0.18454
basic,1680,10,0.08,0.24604,0.66992,0.09853
basic,1680,10,0.08,0.40644,0.66991,0.04183
basic,1680,10,0.08,0.67142,0.67585,0.01682
basic,1680,10,0.08,1.10914,0.67457,0.01135
basic,1680,10,0.08,1.83223,0.67353,0.01075
basic,1680,10,0.08,3.02674,0.6745,0.01048
basic,1680,10,0.08,5.0,0.6745,0.01048
basic,1680,10,0.11476,0.02,0.63603,0.56396
basic,1680,10,0.11476,0.03304,0.63256,0.55958
basic,1680,10,0.11476,0.05458,0.64014,0.53855
basic,1680,10,0.11476,0.09016,0.64336,0.47765
basic,1680,10,0.11476,0.14894,0.65588,0.39041
basic,1680,10,0.11476,0.24604,0.6592,0.26484
basic,1680,10,0.11476,0.40644,0.6705,0.1183
basic,1680,10,0.11476,0.67142,0.6733,0.03398
basic,1680,10,0.11476,1.10914,0.67477,0.01635
basic,1680,10,0.11476,1.83223,0.67528,0.01532
basic,1680,10,0.11476,3.02674,0.67471,0.01493
basic,1680,10,0.11476,5.0,0.67471,0.01493
basic,1680,10,0.16462,0.02,0.58563,0.84618
basic,1680,10,0.16462,0.03304,0.59192,0.83665
basic,1680,10,0.16462,0.05458,0.59864,0.80415
basic,1680,10,0.16462,0.09016,0.60813,0.77807
basic,1680,10,0.16462,0.14894,0.61439,0.70961
basic,1680,10,0.16462,0.24604,0.62777,0.58075
basic,1680,10,0.16462,0.40644,0.64895,0.37702
basic,1680,10,0.16462,0.67142,0.66387,0.13646
basic,1680,10,0.16462,1.10914,0.67125,0.03246
basic,1680,10,0.16462,1.83223,0.67505,0.02063
basic,1680,10,0.16462,3.02674,0.67453,0.02041
basic,1680,10,0.16462,5.0,0.67453,0.02041
basic,1680,10,0.23615,0.02,0.51856,1.06573
basic,1680,10,0.23615,0.03304,0.52641,1.05319
basic,1680,10,0.23615,0.05458,0.53273,1.05299
basic,1680,10,0.23615,0.09016,0.53863,1.01923
basic,1680,10,0.23615,0.14894,0.55717,0.97725
basic,1680,10,0.23615,0.24604,0.58182,0.90336
basic,1680,10,0.23615,0.40644,0.60268,0.76488
basic,1680,10,0.23615,0.67142,0.63501,0.47286
basic,1680,10,0.23615,1.10914,0.66329,0.14802
basic,1680,10,0.23615,1.83223,0.67307,0.04554
basic,1680,10,0.23615,3.02674,0.67319,0.03759
basic,1680,10,0.23615,5.0,0.67227,0.03677
basic,1680,10,0.33876,0.02,0.43127,1.18307
basic,1680,10,0.33876,0.03304,0.43324,1.17012
basic,1680,10,0.33876,0.05458,0.44407,1.1868
basic,1680,10,0.33876,0.09016,0.45789,1.21841
basic,1680,10,0.33876,0.14894,0.48087,1.17221
basic,1680,10,0.33876,0.24604,0.51133,1.15541
basic,1680,10,0.33876,0.40644,0.54162,1.08085
basic,1680,10,0.33876,0.67142,0.5634,0.88239
basic,1680,10,0.33876,1.10914,0.61015,0.54366
basic,1680,10,0.33876,1.83223,0.65304,0.19281
basic,1680,10,0.33876,3.02674,0.67017,0.08618
basic,1680,10,0.33876,5.0,0.66781,0.08283
basic,1680,10,0.48596,0.02,0.34761,1.28293
basic,1680,10,0.48596,0.03304,0.34601,1.28591
basic,1680,10,0.48596,0.05458,0.37093,1.31058
basic,1680,10,0.48596,0.09016,0.37564,1.30939
basic,1680,10,0.48596,0.14894,0.40314,1.32092
basic,1680,10,0.48596,0.24604,0.4305,1.32304
basic,1680,10,0.48596,0.40644,0.46133,1.27968
basic,1680,10,0.48596,0.67142,0.49361,1.18992
basic,1680,10,0.48596,1.10914,0.52126,0.931
basic,1680,10,0.48596,1.83223,0.56246,0.56963
basic,1680,10,0.48596,3.02674,0.61135,0.29719
basic,1680,10,0.48596,5.0,0.62074,0.25318
basic,1680,10,0.69711,0.02,0.26509,1.32566
basic,1680,10,0.69711,0.03304,0.27351,1.36921
basic,1680,10,0.69711,0.05458,0.28415,1.38301
basic,1680,10,0.69711,0.09016,0.29774,1.39866
basic,1680,10,0.69711,0.14894,0.31902,1.42698
basic,1680,10,0.69711,0.24604,0.34978,1.45059
basic,1680,10,0.69711,0.40644,0.37169,1.42029
basic,1680,10,0.69711,0.67142,0.39496,1.36598
basic,1680,10,0.69711,1.10914,0.3968,1.21001
basic,1680,10,0.69711,1.83223,0.39592,0.96481
basic,1680,10,0.69711,3.02674,0.45471,0.66894
basic,1680,10,0.69711,5.0,0.47389,0.55226
basic,1680,10,1.0,0.02,0.20401,1.40104
basic,1680,10,1.0,0.03304,0.2096,1.38686
basic,1680,10,1.0,0.05458,0.21055,1.37311
basic,1680,10,1.0,0.09016,0.2235,1.43734
basic,1680,10,1.0,0.14894,0.24027,1.47741
basic,1680,10,1.0,0.24604,0.26749,1.49094
basic,1680,10,1.0,0.40644,0.28391,1.51497
basic,1680,10,1.0,0.67142,0.29582,1.47713
basic,1680,10,1.0,1.10914,0.28973,1.3958
basic,1680,10,1.0,1.83223,0.26688,1.21379
