n_vis,n_nat,w_eff,access,alpha,candidate,c_idle,c_coll,seed,visits,A_vis,A_nat,coll_air,idle_slots,oh_air,epochs,n_idle,n_coll,n_solo_vis,n_solo_nat,tau_cv_sum,tau_cv_cnt
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,105,30,550.0,8367.0,1323,444,1916,748,444,111,10,183,0.5623227419025976,679
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,106,30,534.0,8509.0,1213,429,1915,724,429,103,9,183,1.5777059445975006,657
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,107,30,618.0,8425.0,1230,430,1897,723,430,103,10,180,0.8193213930920036,659
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,108,30,317.0,8714.0,1156,448,1965,743,448,97,8,190,1.528598051309646,642
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,109,30,656.0,8347.0,1230,437,1930,734,437,103,11,183,0.3585447115002239,641
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,110,30,562.0,8474.0,1208,430,1926,724,430,101,9,184,0.6255457839358481,642
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,111,30,605.0,8247.0,1393,488,1867,793,488,117,9,179,1.8568856715596926,701
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,112,30,624.0,8388.0,1218,464,1906,759,464,103,9,183,0.599837127069163,689
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,113,30,287.0,9015.0,920,394,1984,670,394,77,4,195,0.8982540306901754,615
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,114,30,543.0,8415.0,1314,457,1871,755,457,110,8,180,0.5893156717670253,684
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,115,30,469.0,8418.0,1316,484,1913,787,484,111,7,185,1.0765261104044526,692
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,116,30,705.0,8267.0,1269,453,1906,752,453,108,12,179,1.5611710023530072,682
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,117,30,664.0,8408.0,1150,447,1931,738,447,96,10,185,0.4652550297286869,640
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,118,30,417.0,8775.0,1038,411,1959,695,411,88,6,190,0.51902890373363,619
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,119,30,599.0,8380.0,1249,439,1933,740,439,106,11,184,0.35579261277651675,667
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,120,30,316.0,8697.0,1225,433,1929,730,433,103,6,188,0.7822378517738684,652
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,121,30,611.0,8663.0,918,403,2005,682,403,77,9,193,0.6418243155037303,590
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,122,30,912.0,8251.0,1089,405,1943,692,405,91,15,181,0.3617847055805728,611
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,123,30,428.0,8604.0,1206,437,1925,732,437,101,8,186,0.8947551304766682,662
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,124,30,656.0,8238.0,1341,483,1882,784,483,112,9,180,1.3611761843867312,711
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,125,30,649.0,8670.0,958,374,1949,651,374,80,9,188,0.7011183531909331,580
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,126,30,236.0,8629.0,1346,500,1889,805,500,114,4,187,1.5541180526490956,706
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,127,30,669.0,8568.0,1036,397,1930,678,397,88,10,183,0.11010028084629284,595
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,128,30,503.0,8560.0,1160,449,1928,741,449,98,9,185,1.3451170735178266,646
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,129,30,472.0,8585.0,1203,417,1923,712,417,101,8,186,0.8762811272536283,640
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,130,30,713.0,8362.0,1180,435,1910,727,435,99,10,183,1.248791639119014,628
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,131,30,659.0,8369.0,1252,434,1886,730,434,107,11,178,0.5682952160857488,659
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,132,30,623.0,8498.0,1169,401,1909,691,401,99,9,182,0.20403022870879284,624
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,133,30,225.0,8818.0,1178,432,1947,726,432,99,4,191,0.9368656621825511,627
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,134,30,455.0,8557.0,1210,448,1930,742,448,101,9,184,0.227448946963926,680
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,135,30,528.0,8545.0,1147,442,1938,733,442,97,10,184,0.7822979918463109,643
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,136,30,552.0,8449.0,1243,432,1924,729,432,104,9,184,0.6841399750742758,634
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,137,30,501.0,8631.0,1123,413,1932,703,413,95,8,187,1.512968021744798,621
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,138,30,474.0,8420.0,1319,467,1920,771,467,111,11,182,0.6474044881868954,699
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,139,30,589.0,8507.0,1157,436,1911,727,436,99,9,183,0.5379579651554475,635
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,140,30,477.0,8649.0,1096,423,1955,713,423,92,9,189,0.5686349154733493,634
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,141,30,486.0,8727.0,1006,392,1989,676,392,84,9,191,0.8961633166629862,606
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,142,30,443.0,8650.0,1147,440,1920,729,440,97,8,184,0.5900660256421684,653
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,143,30,268.0,8729.0,1228,459,1916,755,459,103,5,188,0.7027478047133406,692
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,144,30,403.0,8667.0,1158,435,1937,726,435,97,7,187,0.9270938842946734,658
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,145,30,580.0,8407.0,1214,476,1923,773,476,102,9,186,0.29220531754891493,688
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,146,30,357.0,8580.0,1266,461,1936,762,461,106,5,190,0.7376232857547331,677
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,147,30,795.0,8439.0,1067,389,1910,671,389,91,13,178,0.8217891543343582,597
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,148,30,447.0,8563.0,1275,425,1890,722,425,107,6,184,1.195444432735102,663
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,149,30,563.0,8551.0,1143,436,1907,726,436,98,9,183,1.1401166367646136,611
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,150,30,645.0,8535.0,1064,408,1948,692,408,89,10,185,0.6986056586734859,629
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,151,30,638.0,8371.0,1250,424,1917,723,424,106,9,184,0.6621241982724728,628
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,152,30,490.0,8597.0,1155,431,1927,724,431,98,9,186,1.4878125979672931,657
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,153,30,480.0,8724.0,1054,393,1949,677,393,89,8,187,0.7124693278621916,604
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,154,30,447.0,8493.0,1294,453,1913,754,453,109,7,185,0.9296067883501306,681
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,155,30,420.0,8596.0,1261,429,1894,726,429,106,7,184,0.7326959421079154,653
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,156,30,874.0,8210.0,1171,427,1918,718,427,98,13,180,0.8288571367485267,630
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,157,30,402.0,8669.0,1145,446,1938,737,446,96,8,187,0.8832288050461576,662
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,158,30,334.0,8690.0,1196,446,1934,740,446,100,6,188,0.42428438794340734,679
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,159,30,403.0,8559.0,1243,482,1913,779,482,105,7,185,1.4424844329809217,719
10,10,420,rts,0.0,equilibrium_ratio,1.0082287133097227,1.047149859556855,160,30,357.0,8648.0,1226,451,1918,747,451,103,8,185,1.35269886027325,673
10,10,420,rts,0.05,current,1.2,1.2,101,30,1366.0,7757.0,1222,395,1860,685,395,103,21,166,10.216088241218086,630
10,10,420,rts,0.05,current,1.2,1.2,102,30,1167.0,8253.0,833,347,2000,619,347,71,19,182,2.6949091700577297,552
10,10,420,rts,0.05,current,1.2,1.2,103,30,1170.0,7896.0,1254,404,1876,700,404,107,18,171,6.304169022441693,620
10,10,420,rts,0.05,current,1.2,1.2,104,30,1806.0,7462.0,1044,367,1921,647,367,87,29,164,1.4684275554012798,572
10,10,420,rts,0.05,current,1.2,1.2,105,30,1349.0,7780.0,1158,405,1908,697,405,99,22,171,6.809698428446849,615
10,10,420,rts,0.05,current,1.2,1.2,106,30,1740.0,7299.0,1252,431,1878,727,431,105,27,164,8.832511967061308,660
10,10,420,rts,0.05,current,1.2,1.2,107,30,1637.0,7246.0,1425,446,1846,750,446,119,28,157,8.071275037073823,675
10,10,420,rts,0.05,current,1.2,1.2,108,30,1155.0,7853.0,1311,411,1870,712,411,111,18,172,9.551122464366683,635
10,10,420,rts,0.05,current,1.2,1.2,109,30,1111.0,7975.0,1171,408,1935,700,408,98,21,173,4.906906242119372,629
10,10,420,rts,0.05,current,1.2,1.2,110,30,1813.0,7213.0,1254,425,1895,722,425,106,31,160,8.58998531421672,644
10,10,420,rts,0.05,current,1.2,1.2,111,30,1284.0,7834.0,1197,414,1871,704,414,101,20,169,7.9975902557106195,638
10,10,420,rts,0.05,current,1.2,1.2,112,30,1764.0,7024.0,1511,458,1843,771,458,127,32,154,8.159403077593506,690
10,10,420,rts,0.05,current,1.2,1.2,113,30,1235.0,7781.0,1276,410,1898,708,410,107,20,171,7.298986852235578,643
10,10,420,rts,0.05,current,1.2,1.2,114,30,1403.0,7777.0,1100,398,1922,685,398,93,23,171,5.4270360817836965,610
10,10,420,rts,0.05,current,1.2,1.2,115,30,1232.0,7751.0,1249,436,1932,738,436,106,22,174,6.003847631140551,623
10,10,420,rts,0.05,current,1.2,1.2,116,30,1784.0,7227.0,1248,439,1902,737,439,104,31,163,8.74080041205762,660
10,10,420,rts,0.05,current,1.2,1.2,117,30,1684.0,7468.0,1106,420,1922,707,420,93,28,166,4.376481015217899,621
10,10,420,rts,0.05,current,1.2,1.2,118,30,1423.0,7615.0,1238,425,1899,721,425,104,26,166,4.581969225970379,644
10,10,420,rts,0.05,current,1.2,1.2,119,30,1510.0,7449.0,1293,423,1925,725,423,108,27,167,8.673245953894586,624
10,10,420,rts,0.05,current,1.2,1.2,120,30,1438.0,7617.0,1242,424,1879,716,424,104,24,164,7.301470433618845,628
10,10,420,rts,0.05,current,1.2,1.2,121,30,749.0,8359.0,1153,418,1921,709,418,97,13,181,7.604787458704648,619
10,10,420,rts,0.05,current,1.2,1.2,122,30,1321.0,7831.0,1138,394,1916,683,394,95,21,173,9.40786830189334,613
10,10,420,rts,0.05,current,1.2,1.2,123,30,1428.0,7793.0,1104,372,1903,656,372,93,23,168,2.9911946383589925,580
10,10,420,rts,0.05,current,1.2,1.2,124,30,1425.0,7438.0,1421,452,1864,761,452,121,27,161,10.205271364920748,687
10,10,420,rts,0.05,current,1.2,1.2,125,30,1388.0,7760.0,1110,403,1939,692,403,94,25,170,7.342574951740685,609
10,10,420,rts,0.05,current,1.2,1.2,126,30,899.0,8248.0,1084,395,1974,685,395,91,17,182,7.148582480717236,610
10,10,420,rts,0.05,current,1.2,1.2,127,30,888.0,8198.0,1181,402,1931,695,402,99,16,178,6.228751489110052,612
10,10,420,rts,0.05,current,1.2,1.2,128,30,1376.0,7811.0,1124,394,1895,679,394,94,21,170,5.197547921646526,612
10,10,420,rts,0.05,current,1.2,1.2,129,30,1417.0,7781.0,1091,403,1908,687,403,92,22,170,5.425859378270424,594
10,10,420,rts,0.05,current,1.2,1.2,130,30,1204.0,8032.0,1052,386,1926,668,386,89,21,172,7.8380807835507085,608
10,10,420,rts,0.05,current,1.2,1.2,131,30,1486.0,7551.0,1244,441,1878,737,441,107,27,162,5.837035019576416,646
10,10,420,rts,0.05,current,1.2,1.2,132,30,1180.0,8074.0,1054,379,1913,661,379,88,19,175,3.9824264273062244,614
10,10,420,rts,0.05,current,1.2,1.2,133,30,1641.0,7388.0,1271,436,1864,731,436,107,26,162,7.42314689389655,651
10,10,420,rts,0.05,current,1.2,1.2,134,30,1701.0,7072.0,1508,484,1835,797,484,127,28,158,8.213698654213173,710
10,10,420,rts,0.05,current,1.2,1.2,135,30,903.0,8479.0,918,345,1955,619,345,78,15,181,4.6023257539021465,543
10,10,420,rts,0.05,current,1.2,1.2,136,30,1237.0,7790.0,1258,403,1912,700,403,105,21,171,7.825638963093171,626
10,10,420,rts,0.05,current,1.2,1.2,137,30,1552.0,7375.0,1356,440,1877,744,440,115,26,163,6.645362868680099,638
10,10,420,rts,0.05,current,1.2,1.2,138,30,1209.0,8072.0,974,398,1947,677,398,82,19,178,5.587358599701713,603
10,10,420,rts,0.05,current,1.2,1.2,139,30,1492.0,7498.0,1306,413,1891,713,413,110,24,166,7.0113950452477205,627
10,10,420,rts,0.05,current,1.2,1.2,140,30,852.0,8216.0,1169,416,1947,709,416,98,17,178,4.703724144043277,646
10,10,420,rts,0.05,current,1.2,1.2,141,30,1094.0,8146.0,1036,385,1939,666,385,87,18,176,8.85074339037859,607
10,10,420,rts,0.05,current,1.2,1.2,142,30,1621.0,7418.0,1248,432,1881,727,432,106,26,163,8.737266565243672,660
10,10,420,rts,0.05,current,1.2,1.2,143,30,914.0,8086.0,1219,446,1935,744,446,103,19,176,7.807195805511624,661
10,10,420,rts,0.05,current,1.2,1.2,144,30,1246.0,7973.0,1060,382,1939,666,382,89,21,174,7.45332303061108,613
10,10,420,rts,0.05,current,1.2,1.2,145,30,1127.0,7812.0,1354,429,1878,733,429,114,19,171,7.584444240848936,648
10,10,420,rts,0.05,current,1.2,1.2,146,30,1226.0,7958.0,1070,383,1963,670,383,90,24,173,2.361990950226297,609
10,10,420,rts,0.05,current,1.2,1.2,147,30,1260.0,7897.0,1129,392,1922,683,392,96,20,175,4.469189871117149,601
10,10,420,rts,0.05,current,1.2,1.2,148,30,1189.0,8004.0,1105,388,1914,674,388,94,18,174,5.07812694563828,590
10,10,420,rts,0.05,current,1.2,1.2,149,30,1776.0,7540.0,1005,376,1903,651,376,84,27,164,2.8037699973564494,579
10,10,420,rts,0.05,current,1.2,1.2,150,30,1178.0,7819.0,1318,410,1875,710,410,110,19,171,7.349914032255195,635
10,10,420,rts,0.05,current,1.2,1.2,151,30,1526.0,7395.0,1406,432,1841,737,432,120,25,160,9.096615103963602,661
10,10,420,rts,0.05,current,1.2,1.2,152,30,977.0,8108.0,1171,406,1938,700,406,99,17,178,8.63089833449149,625
10,10,420,rts,0.05,current,1.2,1.2,153,30,1083.0,8247.0,950,374,1946,652,374,81,18,179,4.415132481613412,574
10,10,420,rts,0.05,current,1.2,1.2,154,30,1464.0,7473.0,1340,441,1882,742,441,112,23,166,9.677506380951595,650
10,10,420,rts,0.05,current,1.2,1.2,155,30,1557.0,7499.0,1172,455,1917,747,455,99,28,165,5.418445095277058,652
10,10,420,rts,0.05,current,1.2,1.2,156,30,1644.0,7514.0,1132,391,1919,678,391,95,27,165,7.9742766319379905,603
10,10,420,rts,0.05,current,1.2,1.2,157,30,1237.0,7696.0,1339,440,1888,743,440,112,21,170,6.371072352798752,662
10,10,420,rts,0.05,current,1.2,1.2,158,30,1490.0,7555.0,1202,455,1898,749,455,102,24,168,9.824939315552454,660
10,10,420,rts,0.05,current,1.2,1.2,159,30,1686.0,7513.0,1096,394,1911,680,394,93,29,164,4.16550287010823,598
10,10,420,rts,0.05,current,1.2,1.2,160,30,967.0,8121.0,1153,419,1940,712,419,97,18,178,6.052513214272208,619
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,101,30,3801.0,5342.0,1263,307,1887,608,307,110,67,124,45.44735373435382,508
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,102,30,4031.0,5030.0,1366,324,1849,630,324,116,72,118,46.057407309557185,556
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,103,30,3741.0,5100.0,1638,326,1795,647,326,138,63,120,72.45172202881639,563
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,104,30,4535.0,4682.0,1247,317,1819,611,317,110,76,108,34.051544971039924,519
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,105,30,4087.0,4612.0,1700,356,1845,687,356,142,76,113,59.40465439856312,578
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,106,30,4734.0,4292.0,1515,338,1721,643,338,128,73,104,67.1572911906443,553
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,107,30,4325.0,4554.0,1602,353,1766,669,353,137,72,107,43.92402196996008,573
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,108,30,4195.0,4883.0,1358,332,1832,633,332,115,70,116,43.574369472309165,527
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,109,30,4162.0,4736.0,1555,342,1805,656,342,132,71,111,52.97506283868252,558
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,110,30,4925.0,4196.0,1327,316,1836,614,316,112,84,102,37.63879530632873,514
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,111,30,4036.0,4884.0,1586,342,1752,655,342,136,70,107,72.3234032602007,571
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,112,30,4086.0,4804.0,1557,358,1795,674,358,134,69,113,52.20192650944822,560
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,113,30,4159.0,4638.0,1735,362,1706,683,362,148,70,103,56.039307862435486,582
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,114,30,3781.0,5083.0,1596,343,1797,661,343,135,64,119,48.860795043256395,556
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,115,30,4007.0,4999.0,1443,337,1814,643,337,122,68,116,52.60587273582647,551
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,116,30,4179.0,4802.0,1458,318,1843,629,318,124,77,110,54.73322006481165,545
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,117,30,4172.0,4900.0,1425,326,1777,624,326,120,66,112,46.68760316089248,529
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,118,30,3682.0,5271.0,1498,334,1815,644,334,126,61,123,49.836706870539224,562
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,119,30,4388.0,4427.0,1667,361,1757,682,361,141,76,104,69.99705081753511,575
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,120,30,4005.0,5019.0,1454,322,1800,627,322,123,68,114,45.40047262310159,547
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,121,30,3835.0,5168.0,1445,332,1820,641,332,125,68,116,52.81746227972362,569
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,122,30,4006.0,5134.0,1291,324,1845,621,324,109,68,120,51.401955050579346,536
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,123,30,4051.0,4998.0,1391,326,1834,629,326,118,69,116,48.69933373285029,541
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,124,30,3564.0,5399.0,1459,330,1848,639,330,124,64,121,57.191948329238926,565
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,125,30,3962.0,4763.0,1782,331,1762,662,331,153,68,110,60.352130280093945,574
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,126,30,4218.0,4742.0,1542,316,1782,626,316,131,69,110,54.483285094563435,532
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,127,30,3900.0,5060.0,1483,333,1824,642,333,124,67,118,47.08368105703383,567
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,128,30,4117.0,4572.0,1814,358,1739,688,358,154,67,109,64.75128357971637,582
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,129,30,4310.0,4775.0,1406,320,1789,620,320,119,72,109,46.623467084251445,540
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,130,30,4442.0,4548.0,1495,350,1765,657,350,126,75,106,51.545061483831404,552
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,131,30,3933.0,4865.0,1669,344,1789,664,344,141,67,112,76.50761337317401,595
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,132,30,3934.0,5166.0,1341,324,1835,623,324,114,66,119,36.901521994853326,540
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,133,30,4497.0,4225.0,1705,362,1811,687,362,143,78,104,47.54321524573743,574
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,134,30,4171.0,4890.0,1385,327,1827,629,327,118,72,112,43.201381342491686,537
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,135,30,4204.0,4935.0,1341,331,1789,627,331,114,65,117,43.80912463377103,536
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,136,30,4016.0,5045.0,1396,331,1812,634,331,119,67,117,47.33041319313983,544
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,137,30,4005.0,4938.0,1550,333,1774,643,333,131,67,112,52.595174354529746,552
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,138,30,4013.0,4871.0,1572,347,1797,661,347,131,67,116,64.83475173372477,568
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,139,30,4246.0,4947.0,1239,316,1852,609,316,106,74,113,48.540185338769945,524
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,140,30,3768.0,5269.0,1460,314,1789,621,314,124,62,121,66.5359892050929,541
10,10,420,rts,0.05,analytic,1.7606541655241787,1.7606541655241787,141,30,3800.0,5290.0,1354,313,1843,613,313,114,65,121,49.695304799753345,530
