method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
ema_fixed_low,uniform,30,50,1234,1000,2.19,2.742,0.8630499999999988,6.682,0.06822917579046428,0.08675939325645315,3.3107229733264245
ema_fixed_high,uniform,30,50,1234,1000,2.239,2.742,0.8850833333333318,5.983,0.09062809007880925,0.08140557348676673,6.624416563952642
ema_adaptive,uniform,30,50,1234,1000,2.222,2.742,0.8808833333333321,6.759,0.08016800778117378,0.08210539096055065,4.224126719067174
consec_L2,uniform,30,50,1234,1000,2.292,2.742,0.9152833333333312,5.907,0.09068675848344913,0.07681302128767563,2.8720150770047246
consec_L4,uniform,30,50,1234,1000,2.253,2.742,0.8953833333333308,6.727,0.073929567139536,0.08069048956440042,0.8847735842964523
oracle,uniform,30,100,42,1000,4.793,4.767,1.0483829365079342,4.479,0.2434663081420989,0.0,0.0
mfg_no_excl,uniform,30,100,42,1000,4.405,4.767,0.9637583333333315,4.144,0.24254131555914143,0.0,0.0
self_excl_only,uniform,30,100,42,1000,4.355,4.767,0.9517531746031729,6.908,0.17274222153287508,0.0,0.0
ema_fixed_low,uniform,30,100,42,1000,4.181,4.767,0.912455555555554,11.006,0.0891737193770192,0.05839212839133075,6.717504661819065
ema_fixed_high,uniform,30,100,42,1000,4.256,4.767,0.9293003968253959,9.787,0.11115289864490364,0.05471131350054285,9.442821834481164
ema_adaptive,uniform,30,100,42,1000,4.201,4.767,0.918821825396824,10.81,0.08818405185905744,0.057081627833111215,6.770952125591418
consec_L2,uniform,30,100,42,1000,4.335,4.767,0.9473075396825378,9.729,0.10963976003098634,0.05212759702041463,4.8235626860685965
consec_L4,uniform,30,100,42,1000,4.189,4.767,0.9163837301587291,11.477,0.08530373723630356,0.0578519160964134,1.8720795134610326
oracle,uniform,30,100,123,1000,4.808,4.71,1.062360714285714,4.291,0.23972776043736826,0.0,0.0
mfg_no_excl,uniform,30,100,123,1000,4.377,4.71,0.9688571428571409,4.268,0.2460655457930688,0.0,0.0
self_excl_only,uniform,30,100,123,1000,4.329,4.71,0.9582190476190465,7.059,0.17821983710792136,0.0,0.0
ema_fixed_low,uniform,30,100,123,1000,4.122,4.71,0.9131404761904753,11.419,0.087069041820053,0.059041663831940594,7.2188406076937515
ema_fixed_high,uniform,30,100,123,1000,4.274,4.71,0.9459880952380938,9.493,0.10902155874853393,0.05489631313865166,9.270043109624696
ema_adaptive,uniform,30,100,123,1000,4.162,4.71,0.9210166666666645,10.863,0.09140887812133312,0.05699310551781252,6.70591429877256
consec_L2,uniform,30,100,123,1000,4.334,4.71,0.9584095238095219,9.797,0.10915156043853792,0.05334749605995064,4.7003184813194565
consec_L4,uniform,30,100,123,1000,4.199,4.71,0.9305190476190469,11.642,0.08677153722863092,0.058826796148144435,1.9158694500261706
oracle,uniform,30,100,456,1000,4.837,4.867,1.039048015873015,4.27,0.24036205257650506,0.0,0.0
mfg_no_excl,uniform,30,100,456,1000,4.437,4.867,0.9514075396825358,4.207,0.2461895942685692,0.0,0.0
self_excl_only,uniform,30,100,456,1000,4.414,4.867,0.9485551587301558,7.047,0.1769806226460255,0.0,0.0
ema_fixed_low,uniform,30,100,456,1000,4.235,4.867,0.9065373015873008,11.059,0.08301784806570357,0.05852822886769095,6.772861784360617
ema_fixed_high,uniform,30,100,456,1000,4.311,4.867,0.9243682539682536,9.65,0.1142084311641181,0.05163321882479727,9.686331520859165
ema_adaptive,uniform,30,100,456,1000,4.213,4.867,0.9019623015873007,10.725,0.08888959208319615,0.057761953265313665,6.46888344923253
consec_L2,uniform,30,100,456,1000,4.316,4.867,0.9249543650793631,9.865,0.10815906092522948,0.054160667161325164,4.553016273142963
consec_L4,uniform,30,100,456,1000,4.206,4.867,0.8993599206349191,11.419,0.08319778009915095,0.058195792982131414,1.9137315834720465
oracle,uniform,30,100,789,1000,4.866,4.779,1.0584964285714273,4.255,0.24247256300471115,0.0,0.0
mfg_no_excl,uniform,30,100,789,1000,4.465,4.779,0.9731333333333323,4.32,0.24627979135762562,0.0,0.0
self_excl_only,uniform,30,100,789,1000,4.386,4.779,0.9536599206349203,7.048,0.17710726796432194,0.0,0.0
ema_fixed_low,uniform,30,100,789,1000,4.201,4.779,0.9146031746031735,11.02,0.08786632387035491,0.05802222753188269,6.904786208747876
ema_fixed_high,uniform,30,100,789,1000,4.337,4.779,0.9448654761904738,9.824,0.11112598608000025,0.05414359369870683,9.542434528505368
ema_adaptive,uniform,30,100,789,1000,4.24,4.779,0.9226805555555541,11.009,0.0896862999830824,0.05640301352741804,6.979396149367234
consec_L2,uniform,30,100,789,1000,4.297,4.779,0.9365365079365059,9.564,0.11121930075421475,0.05219482067079727,4.5995129657775955
consec_L4,uniform,30,100,789,1000,4.214,4.779,0.9168702380952364,11.819,0.0856767209948237,0.060090836091046276,1.9800784946867998
oracle,uniform,30,100,1234,1000,4.832,4.839,1.0384654761904752,4.365,0.24433656049932703,0.0,0.0
mfg_no_excl,uniform,30,100,1234,1000,4.398,4.839,0.9479023809523788,4.131,0.2407392755130836,0.0,0.0
self_excl_only,uniform,30,100,1234,1000,4.404,4.839,0.9474202380952365,7.094,0.17332448046620616,0.0,0.0
ema_fixed_low,uniform,30,100,1234,1000,4.2,4.839,0.903546428571427,11.295,0.08880068427622308,0.060563921126116305,6.807456825793379
ema_fixed_high,uniform,30,100,1234,1000,4.276,4.839,0.91837857142857,9.437,0.1104679697485023,0.05446237959681764,9.226059346900524
ema_adaptive,uniform,30,100,1234,1000,4.169,4.839,0.8968321428571409,11.249,0.08981638736917519,0.059170499997058285,6.864007260926799
consec_L2,uniform,30,100,1234,1000,4.268,4.839,0.9189285714285699,9.545,0.10744660196007709,0.05426288532550494,4.544992991966662
consec_L4,uniform,30,100,1234,1000,4.156,4.839,0.8932845238095216,11.467,0.08347461272314699,0.05776688251526035,1.785789542605839
oracle,uniform,30,200,42,1000,8.865,8.911,1.012905730380731,8.384,0.25309876248414565,0.0,0.0
mfg_no_excl,uniform,30,200,42,1000,8.546,8.911,0.97630143745144,8.139,0.250420441209172,0.0,0.0
self_excl_only,uniform,30,200,42,1000,8.514,8.911,0.9728161255411274,10.85,0.20865883607274147,0.0,0.0
ema_fixed_low,uniform,30,200,42,1000,8.218,8.911,0.9382166916416934,18.325,0.09921304831160864,0.044395934129311046,10.605952769145722
ema_fixed_high,uniform,30,200,42,1000,8.265,8.911,0.9436807831057853,16.977,0.12054346201003648,0.0421110166330334,11.691966994795473
ema_adaptive,uniform,30,200,42,1000,8.292,8.911,0.9470278360528379,18.447,0.10015573600551558,0.044655082312292774,10.649547133532867
consec_L2,uniform,30,200,42,1000,8.339,8.911,0.9515581585081596,17.866,0.11288290808853554,0.042400373922543415,6.437617253525739
consec_L4,uniform,30,200,42,1000,8.088,8.911,0.9224800088800102,21.904,0.07861380821033805,0.04648577711084998,3.2480240250622767
oracle,uniform,30,200,123,1000,8.954,8.868,1.026867582417584,8.044,0.2535520255631147,0.0,0.0
mfg_no_excl,uniform,30,200,123,1000,8.455,8.868,0.9705175463425469,8.2,0.25766557860352146,0.0,0.0
self_excl_only,uniform,30,200,123,1000,8.42,8.868,0.966007520257523,10.957,0.21368728692069064,0.0,0.0
ema_fixed_low,uniform,30,200,123,1000,8.205,8.868,0.9412031274281294,18.324,0.09823795916403463,0.04388731472719667,10.961761415164338
ema_fixed_high,uniform,30,200,123,1000,8.252,8.868,0.9466447580197608,16.894,0.1199367190189075,0.04322231428103733,11.561795043051312
ema_adaptive,uniform,30,200,123,1000,8.209,8.868,0.9407342518592539,18.587,0.10026094980673414,0.044959879894914706,10.62317911088226
consec_L2,uniform,30,200,123,1000,8.316,8.868,0.953436616161618,17.879,0.11214256388413012,0.043910830639730565,6.398114883867166
consec_L4,uniform,30,200,123,1000,8.057,8.868,0.92524532689533,22.019,0.07994633276542151,0.047552370234375134,3.2841517255081647
oracle,uniform,30,200,456,1000,8.962,8.999,1.0125884282384277,8.374,0.2571039635555775,0.0,0.0
mfg_no_excl,uniform,30,200,456,1000,8.644,8.999,0.9776718559218566,8.109,0.2570736084960798,0.0,0.0
self_excl_only,uniform,30,200,456,1000,8.514,8.999,0.9629119047619056,11.137,0.21484432428745426,0.0,0.0
ema_fixed_low,uniform,30,200,456,1000,8.276,8.999,0.9354227494727502,18.363,0.10035201629967927,0.04407612698232962,10.861101404575276
ema_fixed_high,uniform,30,200,456,1000,8.342,8.999,0.9426314158064162,17.261,0.12059539072465124,0.04304955331564241,11.61191722985004
ema_adaptive,uniform,30,200,456,1000,8.262,8.999,0.9342022921522941,18.373,0.10171055905852328,0.04335744873513047,10.620169849020774
consec_L2,uniform,30,200,456,1000,8.32,8.999,0.9401574647574664,17.585,0.11236264745163493,0.042840901582068165,6.36653062914359
consec_L4,uniform,30,200,456,1000,8.084,8.999,0.9121523754023773,21.981,0.07842467441785038,0.04736150967365247,3.2024842092936554
oracle,uniform,30,200,789,1000,8.987,8.935,1.0238521839271855,8.185,0.2588480587173672,0.0,0.0
mfg_no_excl,uniform,30,200,789,1000,8.584,8.935,0.9785611749361758,8.274,0.25953978973929,0.0,0.0
self_excl_only,uniform,30,200,789,1000,8.499,8.935,0.967578235653237,11.171,0.21077659117581796,0.0,0.0
ema_fixed_low,uniform,30,200,789,1000,8.263,8.935,0.9408832001332013,18.512,0.0983023124319629,0.044326377697653886,10.799933950194252
ema_fixed_high,uniform,30,200,789,1000,8.361,8.935,0.9526353840603864,17.035,0.11922580671860915,0.04295899213100037,11.345709478729194
ema_adaptive,uniform,30,200,789,1000,8.229,8.935,0.937667138417139,18.622,0.10030652840731738,0.04368600285863301,10.870093983523773
consec_L2,uniform,30,200,789,1000,8.315,8.935,0.9479088050838071,17.597,0.11216871320211581,0.04130262468333459,6.347465528853632
consec_L4,uniform,30,200,789,1000,8.162,8.935,0.9281613997114011,22.335,0.07938008609431405,0.04637400605334347,3.331146736418985
oracle,uniform,30,200,1234,1000,8.905,8.905,1.0171152985903,8.373,0.2542311382209482,0.0,0.0
mfg_no_excl,uniform,30,200,1234,1000,8.556,8.905,0.9770404567654584,8.167,0.2502345524056198,0.0,0.0
self_excl_only,uniform,30,200,1234,1000,8.559,8.905,0.9778871156621171,11.216,0.2086945863796428,0.0,0.0
ema_fixed_low,uniform,30,200,1234,1000,8.244,8.905,0.9432334138084155,18.615,0.09774421728687797,0.04498883730210788,10.799971484392147
ema_fixed_high,uniform,30,200,1234,1000,8.27,8.905,0.9445378260628269,16.7,0.12014111070018732,0.04221542961506816,11.452268131723784
ema_adaptive,uniform,30,200,1234,1000,8.236,8.905,0.9413221722721754,18.607,0.10063283179944517,0.04362927667268585,10.865474501386373
consec_L2,uniform,30,200,1234,1000,8.339,8.905,0.9529243950493971,17.465,0.11065696870585393,0.043089853019163175,6.2116776334860635
consec_L4,uniform,30,200,1234,1000,8.12,8.905,0.9271017149517178,21.927,0.078623580437825,0.04670331925720545,3.2399715667595843
oracle,bimodal,5,20,42,1000,1.709,1.698,1.0105,0.712,0.13971388888888903,0.0,0.0
mfg_no_excl,bimodal,5,20,42,1000,1.321,1.698,0.8035,1.094,0.17440586080586082,0.0,0.0
self_excl_only,bimodal,5,20,42,1000,1.512,1.698,0.909,2.747,0.05501314796314795,0.0,0.0
ema_fixed_low,bimodal,5,20,42,1000,1.447,1.698,0.8715,3.105,0.03349311244311246,0.4367060851295383,0.5778165029415029
ema_fixed_high,bimodal,5,20,42,1000,1.513,1.698,0.91,2.841,0.03965986235986236,0.42482261340625294,0.7003477078477078
ema_adaptive,bimodal,5,20,42,1000,1.407,1.698,0.849,3.166,0.03931353091353092,0.4338162995104576,0.5640072871572878
consec_L2,bimodal,5,20,42,1000,1.478,1.698,0.888,2.778,0.045678946053946005,0.42525072813006054,0.4902602536352536
consec_L4,bimodal,5,20,42,1000,1.412,1.698,0.8515,3.229,0.03737202242202244,0.4286688275276601,0.15849243811743813
oracle,bimodal,5,20,123,1000,1.695,1.687,1.0095,0.698,0.1394811327561328,0.0,0.0
mfg_no_excl,bimodal,5,20,123,1000,1.358,1.687,0.826,1.047,0.1753224081474085,0.0,0.0
self_excl_only,bimodal,5,20,123,1000,1.514,1.687,0.906,2.774,0.05897028527028526,0.0,0.0
ema_fixed_low,bimodal,5,20,123,1000,1.447,1.687,0.8755,3.017,0.03989898989898991,0.4305329391681141,0.5929441502941505
ema_fixed_high,bimodal,5,20,123,1000,1.482,1.687,0.896,2.816,0.047154265179265194,0.4211869355164398,0.7384122738372738
ema_adaptive,bimodal,5,20,123,1000,1.425,1.687,0.8565,3.181,0.0392770007770008,0.42476903651719095,0.597389424464425
consec_L2,bimodal,5,20,123,1000,1.523,1.687,0.916,2.691,0.042940526140526146,0.426028255554004,0.49676310078810043
consec_L4,bimodal,5,20,123,1000,1.438,1.687,0.871,3.043,0.039143487068487054,0.42832817654581157,0.13714927294927287
oracle,bimodal,5,20,456,1000,1.69,1.728,0.981,0.802,0.15075259740259747,0.0,0.0
mfg_no_excl,bimodal,5,20,456,1000,1.357,1.728,0.8055,1.001,0.19064645909645922,0.0,0.0
self_excl_only,bimodal,5,20,456,1000,1.526,1.728,0.8945,2.739,0.05672720890220888,0.0,0.0
ema_fixed_low,bimodal,5,20,456,1000,1.419,1.728,0.8395,3.353,0.03638901376401379,0.41996847908022145,0.6381134448884448
ema_fixed_high,bimodal,5,20,456,1000,1.497,1.728,0.884,2.835,0.046506598956598984,0.4162987437082492,0.7540590603840612
ema_adaptive,bimodal,5,20,456,1000,1.43,1.728,0.845,3.384,0.037411560661560685,0.4175048921128925,0.6124317654567655
consec_L2,bimodal,5,20,456,1000,1.495,1.728,0.8785,2.781,0.048417207792207796,0.4188183203012798,0.5101209457209459
consec_L4,bimodal,5,20,456,1000,1.453,1.728,0.857,3.123,0.043724697524697535,0.4181308056888067,0.1507237678987679
oracle,bimodal,5,20,789,1000,1.724,1.725,1.0035,0.708,0.14296468253968245,0.0,0.0
mfg_no_excl,bimodal,5,20,789,1000,1.341,1.725,0.802,1.083,0.1963218919968921,0.0,0.0
self_excl_only,bimodal,5,20,789,1000,1.512,1.725,0.893,2.789,0.057390265290265315,0.0,0.0
ema_fixed_low,bimodal,5,20,789,1000,1.436,1.725,0.852,3.138,0.0385758325008325,0.4172967722651389,0.6082758325008325
ema_fixed_high,bimodal,5,20,789,1000,1.481,1.725,0.8795,2.887,0.04888978243978245,0.41045340469411734,0.7527725746475754
ema_adaptive,bimodal,5,20,789,1000,1.427,1.725,0.8465,3.124,0.04151948051948051,0.4191976027117263,0.5753475552225548
consec_L2,bimodal,5,20,789,1000,1.499,1.725,0.8865,2.845,0.04983118270618268,0.41286931047344966,0.5244244782994788
consec_L4,bimodal,5,20,789,1000,1.429,1.725,0.8465,3.197,0.03970821123321128,0.41402153112215556,0.1600981213231213
oracle,bimodal,5,20,1234,1000,1.667,1.679,0.9925,0.747,0.13231416361416357,0.0,0.0
mfg_no_excl,bimodal,5,20,1234,1000,1.35,1.679,0.8175,1.074,0.18272606560106583,0.0,0.0
self_excl_only,bimodal,5,20,1234,1000,1.489,1.679,0.899,2.768,0.057427744477744486,0.0,0.0
ema_fixed_low,bimodal,5,20,1234,1000,1.404,1.679,0.8495,3.161,0.04215704295704293,0.41699521835442827,0.6236445082695081
ema_fixed_high,bimodal,5,20,1234,1000,1.474,1.679,0.8875,2.82,0.046449805749805756,0.41495216586107114,0.7393305583305597
ema_adaptive,bimodal,5,20,1234,1000,1.41,1.679,0.8535,3.129,0.039559435009435026,0.4200429305183001,0.5809585553335552
consec_L2,bimodal,5,20,1234,1000,1.485,1.679,0.8925,2.734,0.04850802808302803,0.41424996460747127,0.4966286657786657
consec_L4,bimodal,5,20,1234,1000,1.448,1.679,0.87,2.915,0.03776952214452215,0.4241462657086366,0.13822657897657897
oracle,bimodal,5,50,42,1000,2.289,2.303,1.0298833333333326,1.376,0.18691292547321955,0.0,0.0
mfg_no_excl,bimodal,5,50,42,1000,2.217,2.303,1.0045499999999987,1.781,0.20516144019379326,0.0,0.0
self_excl_only,bimodal,5,50,42,1000,2.292,2.303,1.0332666666666654,2.218,0.16461273662268264,0.0,0.0
ema_fixed_low,bimodal,5,50,42,1000,2.184,2.303,0.9830333333333324,4.496,0.0865070924261289,0.2416963564228243,0.7306806687578504
ema_fixed_high,bimodal,5,50,42,1000,2.232,2.303,1.0037999999999991,3.896,0.09960201322394764,0.22284050413392664,1.4480435876324733
ema_adaptive,bimodal,5,50,42,1000,2.186,2.303,0.9882333333333324,4.68,0.08533717744279214,0.23916339444970186,0.7403642990491897
consec_L2,bimodal,5,50,42,1000,2.239,2.303,1.0067333333333324,3.98,0.1005239194636375,0.22375046909496185,0.6414941463685061
consec_L4,bimodal,5,50,42,1000,2.183,2.303,0.9852666666666656,4.384,0.0822419462133283,0.2390000020952186,0.2057863047953165
oracle,bimodal,5,50,123,1000,2.329,2.361,1.0241999999999993,1.35,0.19658075404987183,0.0,0.0
mfg_no_excl,bimodal,5,50,123,1000,2.292,2.361,1.0158999999999994,1.699,0.20840445687783166,0.0,0.0
self_excl_only,bimodal,5,50,123,1000,2.295,2.361,1.0092666666666656,2.431,0.1594550764904469,0.0,0.0
ema_fixed_low,bimodal,5,50,123,1000,2.21,2.361,0.9788333333333326,4.98,0.08376470474665967,0.244764202474999,0.796928069654394
ema_fixed_high,bimodal,5,50,123,1000,2.258,2.361,0.9945499999999989,3.969,0.10298325440727187,0.2280409570446297,1.4221161276588918
ema_adaptive,bimodal,5,50,123,1000,2.203,2.361,0.9732499999999993,4.779,0.08321998339302071,0.24220018401322774,0.7453098973015634
consec_L2,bimodal,5,50,123,1000,2.293,2.361,1.0073833333333326,3.801,0.09082191015707974,0.21657187785193863,0.6509429560345951
consec_L4,bimodal,5,50,123,1000,2.227,2.361,0.9777166666666653,4.343,0.08566617144585141,0.23852516682486818,0.20783842523028592
oracle,bimodal,5,50,456,1000,2.359,2.36,1.0448166666666656,1.466,0.19164832806082843,0.0,0.0
mfg_no_excl,bimodal,5,50,456,1000,2.296,2.36,1.020183333333332,1.636,0.21330515651788876,0.0,0.0
self_excl_only,bimodal,5,50,456,1000,2.281,2.36,1.0109666666666652,2.172,0.1662475776373611,0.0,0.0
ema_fixed_low,bimodal,5,50,456,1000,2.186,2.36,0.970083333333333,4.934,0.08979390410711943,0.2411018854504785,0.8073264299132908
ema_fixed_high,bimodal,5,50,456,1000,2.255,2.36,0.998883333333332,4.071,0.09558270646995609,0.22700966010541115,1.4117877125301397
ema_adaptive,bimodal,5,50,456,1000,2.222,2.36,0.9819666666666652,4.705,0.08022568604861204,0.24270236725551417,0.7387819036308968
consec_L2,bimodal,5,50,456,1000,2.265,2.36,1.0078166666666657,3.888,0.10080621346600357,0.22180360493992785,0.6400732721144395
consec_L4,bimodal,5,50,456,1000,2.245,2.36,0.997833333333332,4.551,0.08384608211604014,0.23991435567283792,0.22426932987656423
oracle,bimodal,5,50,789,1000,2.35,2.347,1.0399333333333327,1.482,0.19396035769785788,0.0,0.0
mfg_no_excl,bimodal,5,50,789,1000,2.31,2.347,1.0233166666666658,1.692,0.219375253912754,0.0,0.0
self_excl_only,bimodal,5,50,789,1000,2.338,2.347,1.033066666666666,2.346,0.1608914214268705,0.0,0.0
ema_fixed_low,bimodal,5,50,789,1000,2.264,2.347,1.0031666666666654,4.869,0.08259513979601812,0.24327953861762663,0.80813600249718
ema_fixed_high,bimodal,5,50,789,1000,2.3,2.347,1.016033333333332,4.119,0.09655984731474564,0.23186535722670035,1.408122134964091
ema_adaptive,bimodal,5,50,789,1000,2.238,2.347,0.9906999999999988,4.803,0.08883039234901342,0.2378873509939407,0.7313626950501276
consec_L2,bimodal,5,50,789,1000,2.273,2.347,1.0089999999999986,3.887,0.09647209896581822,0.22353286795487698,0.6509145478747262
consec_L4,bimodal,5,50,789,1000,2.207,2.347,0.9816833333333324,4.533,0.08570727036446782,0.23788891999218528,0.20912381552217119
oracle,bimodal,5,50,1234,1000,2.357,2.326,1.051733333333333,1.421,0.1842517357642358,0.0,0.0
mfg_no_excl,bimodal,5,50,1234,1000,2.274,2.326,1.0193999999999988,1.778,0.2055481601826858,0.0,0.0
self_excl_only,bimodal,5,50,1234,1000,2.272,2.326,1.0153833333333324,2.35,0.1614279500510285,0.0,0.0
ema_fixed_low,bimodal,5,50,1234,1000,2.187,2.326,0.9793666666666657,4.711,0.08812313986975016,0.23980615165269176,0.7599575474064751
ema_fixed_high,bimodal,5,50,1234,1000,2.251,2.326,1.0055833333333322,3.928,0.10116145527876681,0.2302446616970925,1.4038042179903976
ema_adaptive,bimodal,5,50,1234,1000,2.178,2.326,0.9733999999999989,5.159,0.08893151552487671,0.24543743454534714,0.8132038063702748
