method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
ema_no_coll,uniform,20,200,456,1000,8.475,8.894,0.964895773670775,11.687,0.1821372623062737,0.05753548999264048,2.897750090034179
consec_L2,uniform,20,200,456,1000,8.3,8.894,0.9444377317127325,17.46,0.11027773883233788,0.06240757445575672,4.208685771789943
consec_L4,uniform,20,200,456,1000,8.109,8.894,0.9235233127983135,21.785,0.07560721406586048,0.07017424845868986,2.103677845824421
dcf_self_excl,uniform,20,200,456,1000,7.874,8.894,0.8968723526473545,22.555,0.15069520275991374,0.0,0.0
oracle,uniform,20,200,789,1000,8.824,8.84,1.0123652264402272,7.773,0.2501695354679702,0.0,0.0
mfg_no_excl,uniform,20,200,789,1000,8.294,8.84,0.9496327256077274,11.018,0.3155666743021899,0.0,0.0
self_excl_only,uniform,20,200,789,1000,8.523,8.84,0.976497841047842,9.98,0.21548337427724376,0.0,0.0
ema_fixed_low,uniform,20,200,789,1000,8.15,8.84,0.9336591880341896,18.746,0.09730499690183658,0.06442167030858517,7.204842104415444
ema_fixed_high,uniform,20,200,789,1000,8.304,8.84,0.9510418359418372,16.462,0.11342582339234869,0.06408454461396368,7.234025454206298
ema_adaptive,uniform,20,200,789,1000,8.204,8.84,0.9400936702186723,18.776,0.09392231095613585,0.06639059775320372,6.944408325073279
ema_ad_low,uniform,20,200,789,1000,8.348,8.84,0.9567148934398945,13.647,0.1470827529965881,0.06123346121393319,4.045993931419297
ema_ad_med,uniform,20,200,789,1000,8.304,8.84,0.9523461815961828,15.881,0.11982906096494654,0.06348187797790773,5.349625557216752
ema_no_coll,uniform,20,200,789,1000,8.461,8.84,0.9696869796869816,11.809,0.17861676670059856,0.057150441254658964,2.944781688213187
consec_L2,uniform,20,200,789,1000,8.297,8.84,0.9503947385947411,16.863,0.10768231579753743,0.0626456507277109,4.055488643255134
consec_L4,uniform,20,200,789,1000,8.055,8.84,0.9225880314130335,21.905,0.07507433584373709,0.07110536751100029,2.090641287686659
dcf_self_excl,uniform,20,200,789,1000,7.878,8.84,0.9032362387612416,22.362,0.15012367490353234,0.0,0.0
oracle,uniform,20,200,1234,1000,8.818,8.798,1.014881795981797,7.766,0.24994448623480206,0.0,0.0
mfg_no_excl,uniform,20,200,1234,1000,8.262,8.798,0.951742796092798,10.954,0.31333341717640817,0.0,0.0
self_excl_only,uniform,20,200,1234,1000,8.476,8.798,0.9762693056943061,10.097,0.20807145470841848,0.0,0.0
ema_fixed_low,uniform,20,200,1234,1000,8.138,8.798,0.9371660755910773,18.76,0.09576726036464474,0.06519937436616127,7.060227684485908
ema_fixed_high,uniform,20,200,1234,1000,8.298,8.798,0.9562538073038085,16.56,0.11461624544959723,0.0631361135986198,7.402593305049757
ema_adaptive,uniform,20,200,1234,1000,8.208,8.798,0.9449011627261646,18.654,0.0967789413905594,0.06512845973934885,7.071727689752818
ema_ad_low,uniform,20,200,1234,1000,8.362,8.798,0.962400152625154,13.544,0.1452713999739023,0.06002231355810634,4.124030592331125
ema_ad_med,uniform,20,200,1234,1000,8.291,8.798,0.9551416416916434,15.689,0.11801995041810345,0.06351996849564638,5.395060181617181
ema_no_coll,uniform,20,200,1234,1000,8.426,8.798,0.969590614940616,12.062,0.17815681207808629,0.06048796114237485,2.8277741583893765
consec_L2,uniform,20,200,1234,1000,8.301,8.798,0.9552959873459878,17.271,0.10858770668796809,0.06261953193112234,4.128985275587852
consec_L4,uniform,20,200,1234,1000,8.04,8.798,0.9257149655899674,21.935,0.07549206636863193,0.07003300984767304,2.1584620371744614
dcf_self_excl,uniform,20,200,1234,1000,7.806,8.798,0.9005582833832858,22.689,0.15395893537981514,0.0,0.0
oracle,uniform,30,20,42,1000,1.587,1.61,1.0963333333333332,1.233,0.18825595238095255,0.0,0.0
mfg_no_excl,uniform,30,20,42,1000,0.832,1.61,0.5831666666666666,5.327,0.4710397380397385,0.0,0.0
self_excl_only,uniform,30,20,42,1000,1.12,1.61,0.7805000000000002,4.281,0.03426395548895549,0.0,0.0
ema_fixed_low,uniform,30,20,42,1000,1.111,1.61,0.7703333333333336,4.698,0.027105103230103195,0.1360186044215736,1.392965061327561
ema_fixed_high,uniform,30,20,42,1000,1.2,1.61,0.8351666666666667,3.909,0.038487609612609636,0.1256858404294724,1.5847644008768995
ema_adaptive,uniform,30,20,42,1000,1.162,1.61,0.8080000000000003,4.291,0.031102759740259726,0.12900839290997732,1.3770654817404817
ema_ad_low,uniform,30,20,42,1000,1.212,1.61,0.8436666666666665,3.969,0.03522846459096459,0.1266826201896824,1.3221856657231652
ema_ad_med,uniform,30,20,42,1000,1.18,1.61,0.8201666666666668,4.028,0.03276400960150959,0.12447338940551184,1.4003553280053274
ema_no_coll,uniform,30,20,42,1000,1.186,1.61,0.8340000000000001,3.752,0.03948678266178265,0.12098396014418286,1.3618049075924086
consec_L2,uniform,30,20,42,1000,1.224,1.61,0.8515000000000001,3.886,0.038353643578643605,0.11844428538138475,1.1891577991452993
consec_L4,uniform,30,20,42,1000,1.15,1.61,0.8026666666666669,4.303,0.034853715728715734,0.12732658793087703,0.43854499666999663
dcf_self_excl,uniform,30,20,42,1000,1.091,1.61,0.7625000000000001,4.718,0.027973096348096325,0.0,0.0
oracle,uniform,30,20,123,1000,1.617,1.589,1.1411666666666662,1.289,0.20126473248973237,0.0,0.0
mfg_no_excl,uniform,30,20,123,1000,0.795,1.589,0.5671666666666667,5.626,0.48084666444666413,0.0,0.0
self_excl_only,uniform,30,20,123,1000,1.136,1.589,0.8086666666666668,4.53,0.03692595460095461,0.0,0.0
ema_fixed_low,uniform,30,20,123,1000,1.13,1.589,0.8061666666666668,4.684,0.026542721167721158,0.1371609946945933,1.4723286297036295
ema_fixed_high,uniform,30,20,123,1000,1.203,1.589,0.8600000000000001,3.957,0.034447502497502475,0.12357680236917362,1.6930566822066833
ema_adaptive,uniform,30,20,123,1000,1.175,1.589,0.8381666666666671,4.371,0.03591602564102565,0.12793406686776151,1.516915823065823
ema_ad_low,uniform,30,20,123,1000,1.194,1.589,0.8485000000000001,4.083,0.03459202741702741,0.12384318825530542,1.5125966061716072
ema_ad_med,uniform,30,20,123,1000,1.215,1.589,0.8658333333333337,4.065,0.03777308663558666,0.1286546122681142,1.489405856643357
ema_no_coll,uniform,30,20,123,1000,1.225,1.589,0.872666666666667,3.843,0.04212133699633702,0.12778623215760973,1.4513095099345108
consec_L2,uniform,30,20,123,1000,1.233,1.589,0.8808333333333334,3.822,0.03704221889221892,0.12728194441655635,1.1046586080586078
consec_L4,uniform,30,20,123,1000,1.17,1.589,0.8336666666666667,4.299,0.028691559829059812,0.13029458153033088,0.4431933760683762
dcf_self_excl,uniform,30,20,123,1000,1.079,1.589,0.7666666666666667,4.649,0.025170967920967905,0.0,0.0
oracle,uniform,30,20,456,1000,1.578,1.604,1.1059999999999999,1.219,0.1953625541125542,0.0,0.0
mfg_no_excl,uniform,30,20,456,1000,0.833,1.604,0.5965,5.331,0.46046271228771257,0.0,0.0
self_excl_only,uniform,30,20,456,1000,1.186,1.604,0.8346666666666666,4.096,0.03348622488622487,0.0,0.0
ema_fixed_low,uniform,30,20,456,1000,1.128,1.604,0.8050000000000002,4.697,0.027143208180708173,0.13112439430118109,1.4862825285825287
ema_fixed_high,uniform,30,20,456,1000,1.195,1.604,0.8491666666666672,3.977,0.034080531968031964,0.12055977455328973,1.8037557761682732
ema_adaptive,uniform,30,20,456,1000,1.17,1.604,0.8368333333333339,4.096,0.031183875846375816,0.12626666882226212,1.4548222915972915
ema_ad_low,uniform,30,20,456,1000,1.212,1.604,0.8543333333333337,3.827,0.035270554445554436,0.12209966612052779,1.4114443223443216
ema_ad_med,uniform,30,20,456,1000,1.209,1.604,0.8535000000000001,4.191,0.0385992465867466,0.1246683197131382,1.4932838689088692
ema_no_coll,uniform,30,20,456,1000,1.209,1.604,0.8531666666666669,3.829,0.04360352286602287,0.12361164533335928,1.3548099164724174
consec_L2,uniform,30,20,456,1000,1.249,1.604,0.8796666666666668,3.571,0.038933866133866145,0.11864564752660135,1.1780481449106448
consec_L4,uniform,30,20,456,1000,1.181,1.604,0.8370000000000002,4.179,0.02907523726273724,0.12459262475868972,0.4036555985680987
dcf_self_excl,uniform,30,20,456,1000,1.13,1.604,0.8048333333333336,4.54,0.028712250249750236,0.0,0.0
oracle,uniform,30,20,789,1000,1.618,1.582,1.1588333333333332,1.168,0.17962939560439556,0.0,0.0
mfg_no_excl,uniform,30,20,789,1000,0.836,1.582,0.5956666666666669,5.486,0.4749196525696529,0.0,0.0
self_excl_only,uniform,30,20,789,1000,1.187,1.582,0.8490000000000001,4.339,0.03197939560439557,0.0,0.0
ema_fixed_low,uniform,30,20,789,1000,1.135,1.582,0.8086666666666671,4.359,0.030513025863025844,0.13238408922640899,1.4070478493728495
ema_fixed_high,uniform,30,20,789,1000,1.226,1.582,0.8745000000000002,3.966,0.03217292013542012,0.12832768148033488,1.730298167110668
ema_adaptive,uniform,30,20,789,1000,1.198,1.582,0.8576666666666669,3.952,0.035812085137085156,0.12030726308430009,1.4067059801309783
ema_ad_low,uniform,30,20,789,1000,1.209,1.582,0.8675,3.932,0.03853316267066267,0.12475742954835883,1.3361673604173578
ema_ad_med,uniform,30,20,789,1000,1.216,1.582,0.87,4.046,0.03335563603063604,0.12827778168380483,1.4214741439116452
ema_no_coll,uniform,30,20,789,1000,1.222,1.582,0.8773333333333336,3.876,0.03867440059940065,0.12406249701079725,1.35524394910645
consec_L2,uniform,30,20,789,1000,1.244,1.582,0.8903333333333334,4.027,0.03863575729825733,0.12227352842507512,1.2244030011654992
consec_L4,uniform,30,20,789,1000,1.171,1.582,0.8290000000000001,4.347,0.031572036297036275,0.13149727735325673,0.38437932622932586
dcf_self_excl,uniform,30,20,789,1000,1.105,1.582,0.7945000000000003,4.65,0.025470139582639557,0.0,0.0
oracle,uniform,30,20,1234,1000,1.591,1.632,1.0971666666666662,1.295,0.19745443722943734,0.0,0.0
mfg_no_excl,uniform,30,20,1234,1000,0.861,1.632,0.5938333333333332,5.102,0.45965879398379417,0.0,0.0
self_excl_only,uniform,30,20,1234,1000,1.141,1.632,0.7970000000000003,4.455,0.03417322954822954,0.0,0.0
ema_fixed_low,uniform,30,20,1234,1000,1.117,1.632,0.7686666666666668,4.331,0.027609709734709713,0.13499539887805664,1.3543692890442893
ema_fixed_high,uniform,30,20,1234,1000,1.224,1.632,0.852166666666667,3.863,0.034578958541458545,0.1250852494012057,1.6468395215895204
ema_adaptive,uniform,30,20,1234,1000,1.217,1.632,0.8418333333333333,4.234,0.03365593295593293,0.12831810194200866,1.5037884199134182
ema_ad_low,uniform,30,20,1234,1000,1.191,1.632,0.8278333333333334,3.894,0.03584624264624266,0.12551914072863654,1.4020727536352535
ema_ad_med,uniform,30,20,1234,1000,1.192,1.632,0.8278333333333335,4.004,0.034166314241314236,0.12551478143896136,1.4257495587745574
ema_no_coll,uniform,30,20,1234,1000,1.21,1.632,0.8406666666666671,3.97,0.04293367327117331,0.1279912341808597,1.3329386363636353
consec_L2,uniform,30,20,1234,1000,1.199,1.632,0.835666666666667,3.834,0.03615183843933847,0.12107491409436348,1.1803438797313794
consec_L4,uniform,30,20,1234,1000,1.152,1.632,0.8068333333333335,4.204,0.030346167721167702,0.1295508651711039,0.3928767482517485
dcf_self_excl,uniform,30,20,1234,1000,1.125,1.632,0.7785000000000004,4.625,0.029498583361083335,0.0,0.0
oracle,uniform,30,50,42,1000,2.793,2.717,1.1021333333333325,2.338,0.2176647347957601,0.0,0.0
mfg_no_excl,uniform,30,50,42,1000,2.042,2.717,0.8072333333333322,5.724,0.4124149963726482,0.0,0.0
self_excl_only,uniform,30,50,42,1000,2.298,2.717,0.9075833333333315,5.249,0.11739460706890834,0.0,0.0
ema_fixed_low,uniform,30,50,42,1000,2.187,2.717,0.8590499999999984,7.139,0.07638080606391438,0.08546041002948136,3.6236975689080575
ema_fixed_high,uniform,30,50,42,1000,2.262,2.717,0.8896333333333314,6.061,0.09181169940075773,0.078056349017227,7.043415625099149
ema_adaptive,uniform,30,50,42,1000,2.198,2.717,0.8646833333333325,6.563,0.08024882366387902,0.08039897916076211,4.028074773700659
ema_ad_low,uniform,30,50,42,1000,2.297,2.717,0.9076666666666642,5.387,0.11021308031407898,0.07940024395204237,2.9322302963892013
ema_ad_med,uniform,30,50,42,1000,2.279,2.717,0.9018499999999978,5.506,0.09092213279825304,0.0764158992836863,3.137739253176307
ema_no_coll,uniform,30,50,42,1000,2.33,2.717,0.921016666666665,4.828,0.12526386695949415,0.07286167194090269,2.646498131808851
consec_L2,uniform,30,50,42,1000,2.29,2.717,0.9033999999999983,5.934,0.09040729797634929,0.07782566078466475,2.7878901608125526
consec_L4,uniform,30,50,42,1000,2.217,2.717,0.8707499999999978,6.77,0.07536340200085988,0.08316360763767085,0.9333666571998183
dcf_self_excl,uniform,30,50,42,1000,2.185,2.717,0.867666666666665,7.177,0.08784810429034219,0.0,0.0
oracle,uniform,30,50,123,1000,2.781,2.683,1.1212666666666657,2.258,0.21491791476239616,0.0,0.0
mfg_no_excl,uniform,30,50,123,1000,1.992,2.683,0.8028166666666656,5.707,0.4088592647859795,0.0,0.0
self_excl_only,uniform,30,50,123,1000,2.255,2.683,0.9111999999999983,5.219,0.12469371522089306,0.0,0.0
ema_fixed_low,uniform,30,50,123,1000,2.185,2.683,0.8797833333333317,6.912,0.07285036976594741,0.08489247550180133,3.6908781253347076
ema_fixed_high,uniform,30,50,123,1000,2.298,2.683,0.9281999999999981,6.049,0.09130032072226271,0.07715362634916352,6.942577145035511
ema_adaptive,uniform,30,50,123,1000,2.21,2.683,0.8886999999999984,6.694,0.07997232655470933,0.08452042318188402,4.131181881748131
ema_ad_low,uniform,30,50,123,1000,2.327,2.683,0.9349833333333313,5.329,0.10631984885137526,0.07716349643041848,2.858554001531801
ema_ad_med,uniform,30,50,123,1000,2.278,2.683,0.9218166666666648,5.616,0.10411772604293337,0.08192264564929735,2.980305318560605
ema_no_coll,uniform,30,50,123,1000,2.363,2.683,0.9516166666666656,5.012,0.12679335120896087,0.07498117065027109,2.622001147729415
consec_L2,uniform,30,50,123,1000,2.338,2.683,0.9368833333333314,5.887,0.09139694022948368,0.07620433365380731,2.851444646588897
consec_L4,uniform,30,50,123,1000,2.208,2.683,0.8874999999999978,6.849,0.07327112159826124,0.08729759309158072,0.9112012957478824
dcf_self_excl,uniform,30,50,123,1000,2.152,2.683,0.8677166666666646,7.21,0.08875066569815147,0.0,0.0
oracle,uniform,30,50,456,1000,2.733,2.754,1.0737499999999993,2.226,0.2296618760195772,0.0,0.0
mfg_no_excl,uniform,30,50,456,1000,2.08,2.754,0.8197833333333313,5.793,0.40032433638989096,0.0,0.0
self_excl_only,uniform,30,50,456,1000,2.305,2.754,0.9088166666666652,5.313,0.12349109066314966,0.0,0.0
ema_fixed_low,uniform,30,50,456,1000,2.18,2.754,0.8572166666666644,6.988,0.07420953395876646,0.08756423060323039,3.4945266171823492
ema_fixed_high,uniform,30,50,456,1000,2.242,2.754,0.8794833333333314,6.237,0.0888795534792058,0.0800734773037399,6.7067138234506025
ema_adaptive,uniform,30,50,456,1000,2.245,2.754,0.8771333333333314,6.486,0.07798182673200174,0.0787320748200175,3.9571585621213967
ema_ad_low,uniform,30,50,456,1000,2.348,2.754,0.9221333333333315,5.1,0.11414715814035231,0.0757956442481249,2.6458098845667952
ema_ad_med,uniform,30,50,456,1000,2.296,2.754,0.9029999999999977,5.711,0.10183757060398177,0.07913886725791315,3.2425987498735482
ema_no_coll,uniform,30,50,456,1000,2.367,2.754,0.9328333333333312,4.861,0.1261519981115218,0.07175743510217288,2.6055800158400975
consec_L2,uniform,30,50,456,1000,2.369,2.754,0.9301166666666647,6.115,0.09151430758203513,0.07597931042679733,2.819839133138895
consec_L4,uniform,30,50,456,1000,2.24,2.754,0.879499999999998,6.36,0.07310632414533634,0.08500448679298848,0.8421524524775643
dcf_self_excl,uniform,30,50,456,1000,2.215,2.754,0.8691499999999984,7.365,0.09407571388381593,0.0,0.0
oracle,uniform,30,50,789,1000,2.811,2.783,1.0876833333333327,2.352,0.2298456825596146,0.0,0.0
mfg_no_excl,uniform,30,50,789,1000,2.038,2.783,0.7872999999999988,5.678,0.40833655469432756,0.0,0.0
self_excl_only,uniform,30,50,789,1000,2.356,2.783,0.9080999999999981,5.208,0.12169402434966532,0.0,0.0
ema_fixed_low,uniform,30,50,789,1000,2.186,2.783,0.8450166666666653,6.959,0.07394508791574227,0.08378335456886057,3.6290538234828666
ema_fixed_high,uniform,30,50,789,1000,2.303,2.783,0.8844333333333306,5.908,0.08661036952998055,0.0805862481193948,6.3081957290456945
ema_adaptive,uniform,30,50,789,1000,2.264,2.783,0.8773666666666644,6.619,0.07940057791128499,0.07945992241309512,4.09070126497827
ema_ad_low,uniform,30,50,789,1000,2.342,2.783,0.8999666666666646,5.1,0.11521225320087565,0.07322596731959105,2.8348439149258033
ema_ad_med,uniform,30,50,789,1000,2.285,2.783,0.8805666666666643,5.678,0.09804432957548838,0.08109605649237617,3.2683669742140173
ema_no_coll,uniform,30,50,789,1000,2.379,2.783,0.9215166666666632,4.837,0.12840087697390357,0.0745396486658529,2.4824042164577786
consec_L2,uniform,30,50,789,1000,2.309,2.783,0.8923666666666639,5.875,0.09006087128209116,0.07368999779646673,2.8519039829047554
consec_L4,uniform,30,50,789,1000,2.266,2.783,0.874566666666664,6.657,0.07831233204659008,0.08070020162635104,0.806007689043668
dcf_self_excl,uniform,30,50,789,1000,2.199,2.783,0.8535166666666647,7.124,0.08902000411071326,0.0,0.0
oracle,uniform,30,50,1234,1000,2.717,2.742,1.0752499999999987,2.292,0.2209954238571887,0.0,0.0
mfg_no_excl,uniform,30,50,1234,1000,2.064,2.742,0.8209333333333324,5.721,0.4080343008549275,0.0,0.0
self_excl_only,uniform,30,50,1234,1000,2.271,2.742,0.8971333333333316,5.362,0.12625039516233783,0.0,0.0
ema_fixed_low,uniform,30,50,1234,1000,2.149,2.742,0.8536166666666649,7.046,0.07474156257888653,0.08990835589515193,3.4098819970206784
ema_fixed_high,uniform,30,50,1234,1000,2.307,2.742,0.9125833333333316,5.891,0.08845245538438802,0.07999803460883681,6.259824622480277
ema_adaptive,uniform,30,50,1234,1000,2.169,2.742,0.8610333333333321,6.499,0.07370462010401603,0.08697931011200027,3.6076488744420914
ema_ad_low,uniform,30,50,1234,1000,2.31,2.742,0.912616666666665,5.164,0.10799102109516376,0.07731186660600396,2.795882599180973
ema_ad_med,uniform,30,50,1234,1000,2.3,2.742,0.9087333333333316,5.733,0.09503764669283271,0.07799949497427525,3.323408982073996
ema_no_coll,uniform,30,50,1234,1000,2.348,2.742,0.9320333333333307,5.036,0.1276455925970803,0.07674097018284978,2.5791464591521143
consec_L2,uniform,30,50,1234,1000,2.267,2.742,0.8936833333333312,5.818,0.08791047337995299,0.0798938918059338,2.7965455522355045
consec_L4,uniform,30,50,1234,1000,2.257,2.742,0.8958666666666648,6.791,0.07521488551986313,0.08249322594800337,0.9844431010930517
dcf_self_excl,uniform,30,50,1234,1000,2.195,2.742,0.8683833333333315,7.059,0.087349861906657,0.0,0.0
oracle,uniform,30,100,42,1000,4.793,4.767,1.0494694444444443,4.429,0.24397703552357944,0.0,0.0
mfg_no_excl,uniform,30,100,42,1000,4.134,4.767,0.9020305555555534,7.573,0.3559637475272296,0.0,0.0
self_excl_only,uniform,30,100,42,1000,4.359,4.767,0.9532999999999988,6.993,0.1749648087227712,0.0,0.0
ema_fixed_low,uniform,30,100,42,1000,4.17,4.767,0.90992738095238,11.111,0.08770145641777669,0.05893814582071842,6.912183430184916
ema_fixed_high,uniform,30,100,42,1000,4.292,4.767,0.9385690476190462,9.754,0.11183645208473109,0.054356001486902124,9.658644156030531
ema_adaptive,uniform,30,100,42,1000,4.167,4.767,0.9116452380952366,11.126,0.09241969112603562,0.056178702146329126,7.020118060005249
ema_ad_low,uniform,30,100,42,1000,4.338,4.767,0.9496305555555543,7.972,0.1422760085867816,0.05336960695827739,3.922398965897558
ema_ad_med,uniform,30,100,42,1000,4.302,4.767,0.9387007936507923,8.831,0.11631995716257565,0.05481923313571642,4.657111700287914
ema_no_coll,uniform,30,100,42,1000,4.398,4.767,0.9647182539682541,7.038,0.17593359653441792,0.04910357284909387,3.297115473722253
consec_L2,uniform,30,100,42,1000,4.237,4.767,0.9247099206349193,9.553,0.11195914267357125,0.05217503817423559,4.657169249157856
