access,w_eff,n_vis,n_nat,eps_i,r,eps_c,tau_settled,conv_visits,T,rho,tau_nat
rts,210,50,10,0.07039,0.5,0.03519,0.032283,86,0.64874,1.0492,0.01739
rts,210,50,10,0.07039,1.0,0.07039,0.022399,95,0.70005,1.00263,0.02142
rts,210,50,10,0.07039,1.5,0.10558,0.018832,98,0.71504,0.98537,0.01995
rts,210,50,10,0.07039,2.0,0.14078,0.01583,97,0.72167,0.91885,0.02206
rts,210,50,10,0.07039,3.0,0.21117,0.011167,99,0.72905,0.76985,0.0262
rts,210,50,10,0.07039,5.0,0.35195,0.00671,96,0.7359,0.64643,0.02781
rts,210,50,10,0.07039,8.0,0.56312,0.002311,99,0.73671,0.33326,0.03484
rts,210,50,10,0.14532,0.5,0.07266,0.031938,96,0.64362,1.08416,0.01656
rts,210,50,10,0.14532,1.0,0.14532,0.02309,99,0.69556,1.00193,0.02043
rts,210,50,10,0.14532,1.5,0.21797,0.019798,100,0.70518,0.97015,0.02054
rts,210,50,10,0.14532,2.0,0.29063,0.015233,95,0.7158,0.8882,0.02406
rts,210,50,10,0.14532,3.0,0.43595,0.011457,99,0.72888,0.80568,0.02605
rts,210,50,10,0.14532,5.0,0.72658,0.007492,100,0.73602,0.64295,0.02915
rts,210,50,10,0.14532,8.0,1.16253,0.001853,100,0.72352,0.27056,0.03652
rts,210,50,10,0.3,0.5,0.15,0.033156,100,0.6496,1.06759,0.01776
rts,210,50,10,0.3,1.0,0.3,0.025041,100,0.67436,1.01811,0.01838
rts,210,50,10,0.3,1.5,0.45,0.019087,100,0.70243,0.98694,0.01979
rts,210,50,10,0.3,2.0,0.6,0.016019,100,0.70714,0.90889,0.02226
rts,210,50,10,0.3,3.0,0.9,0.012658,100,0.70892,0.81557,0.02321
rts,210,50,10,0.3,5.0,1.5,0.016504,100,0.54806,0.60716,0.02178
rts,210,50,10,0.3,8.0,2.4,0.661628,100,0.13412,0.36833,0.00972
rts,210,50,20,0.008,0.5,0.004,0.018942,100,0.70245,1.0707,0.01378
rts,210,50,20,0.008,1.0,0.008,0.014504,100,0.71339,1.01024,0.01528
rts,210,50,20,0.008,1.5,0.012,0.011827,100,0.73048,0.93149,0.01659
rts,210,50,20,0.008,2.0,0.016,0.009901,100,0.73117,0.89845,0.01632
rts,210,50,20,0.008,3.0,0.024,0.006468,100,0.73167,0.70515,0.01909
rts,210,50,20,0.008,5.0,0.04,0.00272,60,0.72079,0.34929,0.022
rts,210,50,20,0.008,8.0,0.064,0.000373,100,0.71108,0.0716,0.02427
rts,210,50,20,0.01652,0.5,0.00826,0.028266,100,0.6741,1.17966,0.01167
rts,210,50,20,0.01652,1.0,0.01652,0.019797,97,0.70762,1.11694,0.01404
rts,210,50,20,0.01652,1.5,0.02477,0.015499,100,0.70836,1.06246,0.01403
rts,210,50,20,0.01652,2.0,0.03303,0.012352,100,0.72237,0.97328,0.01611
rts,210,50,20,0.01652,3.0,0.04955,0.007776,100,0.73039,0.73862,0.01826
rts,210,50,20,0.01652,5.0,0.08258,0.001829,100,0.72344,0.31334,0.02217
rts,210,50,20,0.01652,8.0,0.13213,0.000136,100,0.712,0.01706,0.02385
rts,210,50,20,0.0341,0.5,0.01705,0.032498,75,0.67014,1.22772,0.01081
rts,210,50,20,0.0341,1.0,0.0341,0.021928,46,0.6985,1.14829,0.01242
rts,210,50,20,0.0341,1.5,0.05114,0.015598,62,0.71477,1.06831,0.01424
rts,210,50,20,0.0341,2.0,0.06819,0.013317,85,0.72211,0.97245,0.0158
rts,210,50,20,0.0341,3.0,0.10229,0.008275,100,0.72358,0.79961,0.01752
rts,210,50,20,0.0341,5.0,0.17048,0.002304,98,0.72181,0.30114,0.02255
rts,210,50,20,0.0341,8.0,0.27277,0.000144,97,0.71514,0.02971,0.02359
rts,210,50,20,0.07039,0.5,0.03519,0.031708,93,0.65913,1.21251,0.0113
rts,210,50,20,0.07039,1.0,0.07039,0.022705,98,0.69435,1.14506,0.01297
rts,210,50,20,0.07039,1.5,0.10558,0.017303,89,0.71525,1.07864,0.01425
rts,210,50,20,0.07039,2.0,0.14078,0.013642,100,0.7192,1.01589,0.01592
rts,210,50,20,0.07039,3.0,0.21117,0.009601,100,0.72649,0.85606,0.01641
rts,210,50,20,0.07039,5.0,0.35195,0.002253,99,0.72132,0.3172,0.02182
rts,210,50,20,0.07039,8.0,0.56312,0.000172,100,0.71338,0.03009,0.02409
rts,210,50,20,0.14532,0.5,0.07266,0.032419,100,0.64233,1.21811,0.01083
rts,210,50,20,0.14532,1.0,0.14532,0.02212,83,0.68138,1.1336,0.01267
rts,210,50,20,0.14532,1.5,0.21797,0.017139,99,0.70727,1.06852,0.01434
rts,210,50,20,0.14532,2.0,0.29063,0.014024,100,0.7131,0.98016,0.01497
rts,210,50,20,0.14532,3.0,0.43595,0.009211,95,0.72052,0.81943,0.0171
rts,210,50,20,0.14532,5.0,0.72658,0.003393,100,0.7228,0.39393,0.02124
rts,210,50,20,0.14532,8.0,1.16253,0.000314,100,0.71119,0.08505,0.02414
rts,210,50,20,0.3,0.5,0.15,0.033154,100,0.63681,1.22865,0.01048
rts,210,50,20,0.3,1.0,0.3,0.023131,100,0.6757,1.17285,0.01184
rts,210,50,20,0.3,1.5,0.45,0.018746,100,0.69835,1.09096,0.01336
rts,210,50,20,0.3,2.0,0.6,0.014274,100,0.70892,0.96706,0.01511
rts,210,50,20,0.3,3.0,0.9,0.010056,100,0.71277,0.82548,0.01684
rts,210,50,20,0.3,5.0,1.5,0.004606,100,0.71305,0.4891,0.02045
rts,210,50,20,0.3,8.0,2.4,0.013122,100,0.51668,0.25222,0.01583
rts,420,5,5,0.008,0.5,0.004,0.26599,100,0.70604,1.86202,0.02016
rts,420,5,5,0.008,1.0,0.008,0.226127,100,0.72239,1.8338,0.02196
rts,420,5,5,0.008,1.5,0.012,0.198637,100,0.73793,1.79334,0.02319
rts,420,5,5,0.008,2.0,0.016,0.176043,99,0.74901,1.78905,0.02428
rts,420,5,5,0.008,3.0,0.024,0.148874,88,0.75762,1.73006,0.02683
rts,420,5,5,0.008,5.0,0.04,0.106534,100,0.76639,1.59797,0.03073
rts,420,5,5,0.008,8.0,0.064,0.062128,100,0.76898,1.28803,0.03913
rts,420,5,5,0.01652,0.5,0.00826,0.34548,44,0.65587,1.88617,0.01725
rts,420,5,5,0.01652,1.0,0.01652,0.269454,44,0.70358,1.87053,0.01904
rts,420,5,5,0.01652,1.5,0.02477,0.223897,37,0.73083,1.84691,0.0219
rts,420,5,5,0.01652,2.0,0.03303,0.200302,38,0.74071,1.81517,0.02267
rts,420,5,5,0.01652,3.0,0.04955,0.165937,41,0.74605,1.78736,0.0236
rts,420,5,5,0.01652,5.0,0.08258,0.117189,100,0.76469,1.64665,0.03012
rts,420,5,5,0.01652,8.0,0.13213,0.080033,99,0.77155,1.41705,0.03746
rts,420,5,5,0.0341,0.5,0.01705,0.348836,35,0.63868,1.88902,0.01705
rts,420,5,5,0.0341,1.0,0.0341,0.27122,21,0.70517,1.8773,0.01948
rts,420,5,5,0.0341,1.5,0.05114,0.23229,67,0.72704,1.8439,0.02
rts,420,5,5,0.0341,2.0,0.06819,0.210969,92,0.73647,1.84377,0.02105
rts,420,5,5,0.0341,3.0,0.10229,0.170608,83,0.7515,1.76678,0.02585
rts,420,5,5,0.0341,5.0,0.17048,0.126491,98,0.762,1.66806,0.02806
rts,420,5,5,0.0341,8.0,0.27277,0.085695,97,0.76521,1.45112,0.0348
rts,420,5,5,0.07039,0.5,0.03519,0.347234,95,0.64792,1.89145,0.01728
rts,420,5,5,0.07039,1.0,0.07039,0.269092,95,0.6976,1.86711,0.01889
rts,420,5,5,0.07039,1.5,0.10558,0.227241,97,0.71999,1.82859,0.02206
rts,420,5,5,0.07039,2.0,0.14078,0.213427,100,0.72631,1.83024,0.02193
rts,420,5,5,0.07039,3.0,0.21117,0.177794,100,0.74248,1.78085,0.02324
rts,420,5,5,0.07039,5.0,0.35195,0.140093,96,0.75527,1.67711,0.02894
rts,420,5,5,0.07039,8.0,0.56312,0.105048,100,0.7592,1.49968,0.03247
rts,420,5,5,0.14532,0.5,0.07266,0.353897,99,0.63385,1.89595,0.016
rts,420,5,5,0.14532,1.0,0.14532,0.292878,100,0.67902,1.88036,0.01857
rts,420,5,5,0.14532,1.5,0.21797,0.250234,100,0.70508,1.84321,0.02076
rts,420,5,5,0.14532,2.0,0.29063,0.226798,99,0.72217,1.8458,0.01992
rts,420,5,5,0.14532,3.0,0.43595,0.207233,99,0.72735,1.81092,0.02269
rts,420,5,5,0.14532,5.0,0.72658,0.237941,100,0.60497,1.76429,0.01784
rts,420,5,5,0.14532,8.0,1.16253,1.0,47,0.19135,1.65109,0.00805
rts,420,5,5,0.3,0.5,0.15,1.0,50,0.16883,1.67847,0.00702
rts,420,5,5,0.3,1.0,0.3,0.86751,100,0.24097,1.7804,0.00804
rts,420,5,5,0.3,1.5,0.45,0.984751,54,0.13908,1.63287,0.00668
rts,420,5,5,0.3,2.0,0.6,1.0,46,0.10277,1.5232,0.0063
rts,420,5,5,0.3,3.0,0.9,1.0,38,0.09897,1.43898,0.00649
rts,420,5,5,0.3,5.0,1.5,1.0,32,0.09829,1.46851,0.0066
rts,420,5,5,0.3,8.0,2.4,1.0,18,0.08838,1.41325,0.00668
rts,420,5,10,0.008,0.5,0.004,0.23313,100,0.72158,2.74159,0.01378
rts,420,5,10,0.008,1.0,0.008,0.192177,100,0.74546,2.66437,0.01555
rts,420,5,10,0.008,1.5,0.012,0.179008,100,0.7435,2.65907,0.01486
rts,420,5,10,0.008,2.0,0.016,0.152977,100,0.74552,2.56203,0.01696
rts,420,5,10,0.008,3.0,0.024,0.110801,100,0.7614,2.31386,0.02161
rts,420,5,10,0.008,5.0,0.04,0.049452,100,0.76065,1.54006,0.02972
rts,420,5,10,0.008,8.0,0.064,0.007739,100,0.74772,0.38094,0.03679
rts,420,5,10,0.01652,0.5,0.00826,0.337513,47,0.65248,2.82775,0.01017
rts,420,5,10,0.01652,1.0,0.01652,0.255107,44,0.71145,2.75342,0.0136
rts,420,5,10,0.01652,1.5,0.02477,0.22121,48,0.72658,2.72941,0.01405
rts,420,5,10,0.01652,2.0,0.03303,0.184136,56,0.73813,2.69034,0.01518
rts,420,5,10,0.01652,3.0,0.04955,0.157532,72,0.75296,2.61905,0.01552
rts,420,5,10,0.01652,5.0,0.08258,0.093935,92,0.76081,2.21397,0.02194
rts,420,5,10,0.01652,8.0,0.13213,0.01515,100,0.75294,0.81132,0.03437
rts,420,5,10,0.0341,0.5,0.01705,0.337103,25,0.6535,2.82135,0.01032
rts,420,5,10,0.0341,1.0,0.0341,0.267863,91,0.70101,2.79389,0.01204
rts,420,5,10,0.0341,1.5,0.05114,0.224323,98,0.72654,2.74178,0.01319
rts,420,5,10,0.0341,2.0,0.06819,0.192671,100,0.7384,2.65812,0.01589
rts,420,5,10,0.0341,3.0,0.10229,0.155418,95,0.74696,2.55039,0.01764
rts,420,5,10,0.0341,5.0,0.17048,0.106143,95,0.76031,2.35569,0.01926
rts,420,5,10,0.0341,8.0,0.27277,0.036214,100,0.75398,1.20239,0.03128
rts,420,5,10,0.07039,0.5,0.03519,0.338623,97,0.64623,2.8087,0.01022
rts,420,5,10,0.07039,1.0,0.07039,0.274293,100,0.69833,2.80295,0.01198
rts,420,5,10,0.07039,1.5,0.10558,0.239755,94,0.71557,2.75037,0.01383
rts,420,5,10,0.07039,2.0,0.14078,0.209486,99,0.73294,2.69918,0.01424
rts,420,5,10,0.07039,3.0,0.21117,0.164945,99,0.74605,2.59273,0.01606
rts,420,5,10,0.07039,5.0,0.35195,0.108534,100,0.75617,2.27066,0.02133
rts,420,5,10,0.07039,8.0,0.56312,0.056998,99,0.7548,1.55756,0.02846
rts,420,5,10,0.14532,0.5,0.07266,0.339443,100,0.64995,2.83185,0.01028
rts,420,5,10,0.14532,1.0,0.14532,0.279607,99,0.68768,2.81553,0.01132
rts,420,5,10,0.14532,1.5,0.21797,0.245378,100,0.70898,2.76347,0.01367
rts,420,5,10,0.14532,2.0,0.29063,0.207869,99,0.72252,2.66187,0.01506
rts,420,5,10,0.14532,3.0,0.43595,0.212613,99,0.64479,2.59192,0.01286
rts,420,5,10,0.14532,5.0,0.72658,0.196669,100,0.57455,2.35477,0.01335
rts,420,5,10,0.14532,8.0,1.16253,0.958737,59,0.19352,2.12045,0.00593
rts,420,5,10,0.3,0.5,0.15,1.0,50,0.20008,2.58731,0.00459
rts,420,5,10,0.3,1.0,0.3,1.0,39,0.15252,2.42243,0.00445
rts,420,5,10,0.3,1.5,0.45,1.0,25,0.1482,2.44825,0.00451
rts,420,5,10,0.3,2.0,0.6,1.0,34,0.09717,2.16147,0.00422
rts,420,5,10,0.3,3.0,0.9,1.0,22,0.09192,2.11183,0.00386
rts,420,5,10,0.3,5.0,1.5,1.0,30,0.09621,2.14903,0.00401
rts,420,5,10,0.3,8.0,2.4,1.0,17,0.08542,2.02815,0.00397
rts,420,5,20,0.008,0.5,0.004,0.198678,100,0.72445,4.28751,0.01047
rts,420,5,20,0.008,1.0,0.008,0.166164,100,0.73936,4.11672,0.01142
rts,420,5,20,0.008,1.5,0.012,0.13001,100,0.7518,3.91527,0.01272
rts,420,5,20,0.008,2.0,0.016,0.10902,100,0.7526,3.6664,0.0136
rts,420,5,20,0.008,3.0,0.024,0.060402,100,0.7514,2.6986,0.01737
rts,420,5,20,0.008,5.0,0.04,0.008083,100,0.73615,0.67585,0.02259
rts,420,5,20,0.008,8.0,0.064,0.000116,52,0.73251,0.00654,0.02333
rts,420,5,20,0.01652,0.5,0.00826,0.320364,58,0.66068,4.67287,0.00703
rts,420,5,20,0.01652,1.0,0.01652,0.240169,49,0.71052,4.52504,0.00862
rts,420,5,20,0.01652,1.5,0.02477,0.207556,97,0.72977,4.44055,0.00947
rts,420,5,20,0.01652,2.0,0.03303,0.176221,54,0.744,4.25855,0.0104
rts,420,5,20,0.01652,3.0,0.04955,0.124197,100,0.75353,3.86056,0.01302
rts,420,5,20,0.01652,5.0,0.08258,0.01633,100,0.74129,1.04929,0.02187
rts,420,5,20,0.01652,8.0,0.13213,0.000119,89,0.73069,0.00383,0.02317
rts,420,5,20,0.0341,0.5,0.01705,0.337402,75,0.6451,4.6753,0.0068
rts,420,5,20,0.0341,1.0,0.0341,0.258915,96,0.70404,4.57608,0.00813
rts,420,5,20,0.0341,1.5,0.05114,0.216925,94,0.72705,4.46125,0.00875
rts,420,5,20,0.0341,2.0,0.06819,0.182667,89,0.73411,4.28679,0.01034
rts,420,5,20,0.0341,3.0,0.10229,0.130398,100,0.75357,3.91389,0.01257
rts,420,5,20,0.0341,5.0,0.17048,0.034799,100,0.74399,1.88442,0.01991
rts,420,5,20,0.0341,8.0,0.27277,0.000144,100,0.73074,0.00383,0.02319
rts,420,5,20,0.07039,0.5,0.03519,0.333443,98,0.65052,4.69878,0.00648
rts,420,5,20,0.07039,1.0,0.07039,0.259584,99,0.70052,4.60548,0.00797
rts,420,5,20,0.07039,1.5,0.10558,0.217759,100,0.71425,4.48472,0.00891
rts,420,5,20,0.07039,2.0,0.14078,0.185184,97,0.7319,4.37785,0.00944
rts,420,5,20,0.07039,3.0,0.21117,0.140171,100,0.74783,4.04661,0.01165
rts,420,5,20,0.07039,5.0,0.35195,0.063496,99,0.74849,2.78442,0.01711
rts,420,5,20,0.07039,8.0,0.56312,0.000187,100,0.72946,0.02689,0.02384
rts,420,5,20,0.14532,0.5,0.07266,0.344293,99,0.63545,4.68601,0.00659
rts,420,5,20,0.14532,1.0,0.14532,0.266774,99,0.68817,4.57176,0.00769
rts,420,5,20,0.14532,1.5,0.21797,0.234943,98,0.70602,4.47214,0.00884
rts,420,5,20,0.14532,2.0,0.29063,0.203395,99,0.71613,4.34032,0.0093
rts,420,5,20,0.14532,3.0,0.43595,0.164677,100,0.73433,4.09584,0.01116
rts,420,5,20,0.14532,5.0,0.72658,0.186808,100,0.57641,3.5395,0.00921
rts,420,5,20,0.14532,8.0,1.16253,0.000712,100,0.72558,0.37121,0.02273
rts,420,5,20,0.3,0.5,0.15,0.803779,100,0.33361,4.56322,0.00341
rts,420,5,20,0.3,1.0,0.3,0.924573,80,0.27295,4.41217,0.00309
rts,420,5,20,0.3,1.5,0.45,1.0,21,0.0834,3.56434,0.00225
rts,420,5,20,0.3,2.0,0.6,1.0,31,0.08249,3.61741,0.00236
rts,420,5,20,0.3,3.0,0.9,1.0,23,0.0837,3.64137,0.00231
rts,420,5,20,0.3,5.0,1.5,1.0,21,0.08272,3.60653,0.00224
rts,420,5,20,0.3,8.0,2.4,1.0,46,0.0843,3.53491,0.00204
rts,420,20,5,0.008,0.5,0.004,0.071625,58,0.69024,1.16156,0.01923
rts,420,20,5,0.008,1.0,0.008,0.055004,52,0.72126,1.13161,0.02246
rts,420,20,5,0.008,1.5,0.012,0.046913,55,0.73579,1.12116,0.02367
rts,420,20,5,0.008,2.0,0.016,0.039932,47,0.74365,1.09,0.02534
rts,420,20,5,0.008,3.0,0.024,0.031268,41,0.76083,1.02649,0.0307
rts,420,20,5,0.008,5.0,0.04,0.021666,52,0.76386,0.9112,0.03502
rts,420,20,5,0.008,8.0,0.064,0.013651,76,0.7652,0.74614,0.0412
rts,420,20,5,0.01652,0.5,0.00826,0.077958,33,0.67771,1.17237,0.0179
rts,420,20,5,0.01652,1.0,0.01652,0.059725,37,0.71421,1.15421,0.02179
rts,420,20,5,0.01652,1.5,0.02477,0.049707,40,0.73892,1.12914,0.02178
rts,420,20,5,0.01652,2.0,0.03303,0.041086,65,0.74734,1.08329,0.0265
rts,420,20,5,0.01652,3.0,0.04955,0.033213,99,0.76153,1.05129,0.02658
rts,420,20,5,0.01652,5.0,0.08258,0.023129,76,0.76721,0.94758,0.03321
rts,420,20,5,0.01652,8.0,0.13213,0.013994,100,0.7676,0.74168,0.04137
rts,420,20,5,0.0341,0.5,0.01705,0.079854,57,0.67437,1.174,0.01818
rts,420,20,5,0.0341,1.0,0.0341,0.060508,88,0.71195,1.14322,0.02048
rts,420,20,5,0.0341,1.5,0.05114,0.048562,100,0.73661,1.1242,0.02139
rts,420,20,5,0.0341,2.0,0.06819,0.041387,100,0.73995,1.09399,0.02618
rts,420,20,5,0.0341,3.0,0.10229,0.033557,100,0.7587,1.05581,0.02707
rts,420,20,5,0.0341,5.0,0.17048,0.021889,96,0.76655,0.90307,0.03545
rts,420,20,5,0.0341,8.0,0.27277,0.014198,96,0.76706,0.75756,0.04009
rts,420,20,5,0.07039,0.5,0.03519,0.079156,80,0.66883,1.18728,0.01664
rts,420,20,5,0.07039,1.0,0.07039,0.059813,96,0.71573,1.14977,0.02092
rts,420,20,5,0.07039,1.5,0.10558,0.049296,96,0.73245,1.12942,0.02236
rts,420,20,5,0.07039,2.0,0.14078,0.041819,91,0.74723,1.10527,0.02327
rts,420,20,5,0.07039,3.0,0.21117,0.032984,98,0.75664,1.04324,0.02927
rts,420,20,5,0.07039,5.0,0.35195,0.022822,100,0.76252,0.91187,0.03482
rts,420,20,5,0.07039,8.0,0.56312,0.014231,100,0.7648,0.72861,0.04259
rts,420,20,5,0.14532,0.5,0.07266,0.081723,95,0.66954,1.19258,0.01647
rts,420,20,5,0.14532,1.0,0.14532,0.059942,100,0.7072,1.157,0.01962
rts,420,20,5,0.14532,1.5,0.21797,0.052251,99,0.7227,1.13624,0.02119
rts,420,20,5,0.14532,2.0,0.29063,0.043358,98,0.73723,1.10768,0.02341
rts,420,20,5,0.14532,3.0,0.43595,0.035975,99,0.74657,1.03352,0.02768
rts,420,20,5,0.14532,5.0,0.72658,0.0265,100,0.75717,0.94632,0.03315
rts,420,20,5,0.14532,8.0,1.16253,0.016628,99,0.75377,0.73463,0.04075
rts,420,20,5,0.3,0.5,0.15,0.083248,100,0.64892,1.18651,0.01592
rts,420,20,5,0.3,1.0,0.3,0.066362,100,0.66881,1.1592,0.01762
rts,420,20,5,0.3,1.5,0.45,0.064493,100,0.59881,1.12575,0.01699
rts,420,20,5,0.3,2.0,0.6,0.047064,100,0.72029,1.1022,0.02349
rts,420,20,5,0.3,3.0,0.9,0.404716,100,0.35544,1.03133,0.01162
rts,420,20,5,0.3,5.0,1.5,0.875149,100,0.15293,0.903,0.00754
rts,420,20,5,0.3,8.0,2.4,0.882866,100,0.06527,0.72036,0.00583
rts,420,20,10,0.008,0.5,0.004,0.067023,99,0.68904,1.38653,0.01239
rts,420,20,10,0.008,1.0,0.008,0.051176,100,0.73109,1.34527,0.01435
rts,420,20,10,0.008,1.5,0.012,0.041232,55,0.74031,1.27672,0.01639
rts,420,20,10,0.008,2.0,0.016,0.034908,100,0.75178,1.21556,0.01934
rts,420,20,10,0.008,3.0,0.024,0.026108,90,0.75908,1.12592,0.0215
rts,420,20,10,0.008,5.0,0.04,0.015012,100,0.76218,0.8543,0.0278
rts,420,20,10,0.008,8.0,0.064,0.004042,99,0.74892,0.33184,0.03535
rts,420,20,10,0.01652,0.5,0.00826,0.077856,45,0.67151,1.4008,0.01123
rts,420,20,10,0.01652,1.0,0.01652,0.056641,38,0.71765,1.34318,0.01481
rts,420,20,10,0.01652,1.5,0.02477,0.045322,38,0.73983,1.30837,0.01592
rts,420,20,10,0.01652,2.0,0.03303,0.039225,57,0.74482,1.24826,0.01807
rts,420,20,10,0.01652,3.0,0.04955,0.029705,65,0.75549,1.19893,0.01927
rts,420,20,10,0.01652,5.0,0.08258,0.018287,92,0.7632,0.926,0.02597
rts,420,20,10,0.01652,8.0,0.13213,0.006502,100,0.75609,0.49927,0.03202
rts,420,20,10,0.0341,0.5,0.01705,0.07925,45,0.67243,1.40194,0.01106
rts,420,20,10,0.0341,1.0,0.0341,0.057039,69,0.71651,1.32953,0.01516
rts,420,20,10,0.0341,1.5,0.05114,0.046525,90,0.73736,1.31442,0.01576
rts,420,20,10,0.0341,2.0,0.06819,0.039257,81,0.74573,1.27851,0.01684
rts,420,20,10,0.0341,3.0,0.10229,0.029724,87,0.75567,1.17405,0.01957
rts,420,20,10,0.0341,5.0,0.17048,0.017955,92,0.75736,0.93208,0.02495
rts,420,20,10,0.0341,8.0,0.27277,0.006676,100,0.75417,0.50473,0.03218
rts,420,20,10,0.07039,0.5,0.03519,0.079699,94,0.66296,1.40732,0.011
rts,420,20,10,0.07039,1.0,0.07039,0.058714,86,0.71367,1.35315,0.01423
rts,420,20,10,0.07039,1.5,0.10558,0.04691,100,0.73213,1.30878,0.01596
rts,420,20,10,0.07039,2.0,0.14078,0.040287,96,0.74197,1.25785,0.01765
rts,420,20,10,0.07039,3.0,0.21117,0.029561,100,0.75111,1.15359,0.02019
rts,420,20,10,0.07039,5.0,0.35195,0.019177,100,0.76122,0.97587,0.02448
rts,420,20,10,0.07039,8.0,0.56312,0.007359,100,0.75599,0.55207,0.032
rts,420,20,10,0.14532,0.5,0.07266,0.081232,97,0.66701,1.41125,0.01068
rts,420,20,10,0.14532,1.0,0.14532,0.059096,100,0.70811,1.36205,0.01322
rts,420,20,10,0.14532,1.5,0.21797,0.049095,100,0.72881,1.32908,0.01455
rts,420,20,10,0.14532,2.0,0.29063,0.040788,100,0.73747,1.2608,0.01682
rts,420,20,10,0.14532,3.0,0.43595,0.033178,100,0.75267,1.20303,0.01864
rts,420,20,10,0.14532,5.0,0.72658,0.020756,99,0.75099,0.97308,0.02404
rts,420,20,10,0.14532,8.0,1.16253,0.007834,100,0.75229,0.54228,0.03216
rts,420,20,10,0.3,0.5,0.15,0.082795,100,0.66076,1.41161,0.01071
rts,420,20,10,0.3,1.0,0.3,0.06246,100,0.69912,1.3691,0.01296
rts,420,20,10,0.3,1.5,0.45,0.050646,98,0.72693,1.34584,0.01401
rts,420,20,10,0.3,2.0,0.6,0.043293,100,0.72795,1.28255,0.0159
rts,420,20,10,0.3,3.0,0.9,0.195554,100,0.43409,1.19789,0.00931
rts,420,20,10,0.3,5.0,1.5,0.978002,40,0.12099,0.90815,0.00452
rts,420,20,10,0.3,8.0,2.4,0.958004,44,0.05301,0.81258,0.00318
rts,420,20,20,0.008,0.5,0.004,0.062591,100,0.70483,1.80218,0.00816
rts,420,20,20,0.008,1.0,0.008,0.045751,100,0.72947,1.68475,0.01063
rts,420,20,20,0.008,1.5,0.012,0.037803,100,0.74235,1.58539,0.0121
rts,420,20,20,0.008,2.0,0.016,0.031058,100,0.75175,1.50484,0.01304
rts,420,20,20,0.008,3.0,0.024,0.01971,100,0.7512,1.25264,0.01539
rts,420,20,20,0.008,5.0,0.04,0.004298,100,0.73973,0.40823,0.02128
rts,420,20,20,0.008,8.0,0.064,0.000118,100,0.72779,0.02084,0.02371
rts,420,20,20,0.01652,0.5,0.00826,0.077042,43,0.67168,1.85543,0.00722
rts,420,20,20,0.01652,1.0,0.01652,0.056762,40,0.71383,1.76472,0.00898
rts,420,20,20,0.01652,1.5,0.02477,0.043265,48,0.73098,1.66576,0.01116
rts,420,20,20,0.01652,2.0,0.03303,0.036245,85,0.74417,1.57765,0.01205
rts,420,20,20,0.01652,3.0,0.04955,0.024003,85,0.75082,1.36417,0.0148
rts,420,20,20,0.01652,5.0,0.08258,0.005459,100,0.73881,0.52251,0.02102
rts,420,20,20,0.01652,8.0,0.13213,0.000121,100,0.7307,0.01818,0.02339
rts,420,20,20,0.0341,0.5,0.01705,0.079091,47,0.67285,1.8495,0.00739
rts,420,20,20,0.0341,1.0,0.0341,0.056189,47,0.71876,1.77322,0.00916
rts,420,20,20,0.0341,1.5,0.05114,0.044092,69,0.73189,1.69993,0.01037
rts,420,20,20,0.0341,2.0,0.06819,0.035418,88,0.7444,1.58103,0.01226
rts,420,20,20,0.0341,3.0,0.10229,0.025682,95,0.74544,1.44636,0.01341
rts,420,20,20,0.0341,5.0,0.17048,0.009948,99,0.74619,0.78666,0.01902
rts,420,20,20,0.0341,8.0,0.27277,0.000141,100,0.72633,0.01649,0.02348
rts,420,20,20,0.07039,0.5,0.03519,0.077552,89,0.66714,1.84591,0.00732
rts,420,20,20,0.07039,1.0,0.07039,0.056402,97,0.70905,1.77065,0.00894
rts,420,20,20,0.07039,1.5,0.10558,0.045374,99,0.73608,1.71475,0.01003
rts,420,20,20,0.07039,2.0,0.14078,0.037953,99,0.74223,1.59939,0.01169
rts,420,20,20,0.07039,3.0,0.21117,0.027774,99,0.75127,1.46317,0.0132
rts,420,20,20,0.07039,5.0,0.35195,0.00834,99,0.74514,0.73092,0.01991
rts,420,20,20,0.07039,8.0,0.56312,0.000201,99,0.72785,0.0388,0.02351
rts,420,20,20,0.14532,0.5,0.07266,0.077752,98,0.66771,1.84129,0.00764
rts,420,20,20,0.14532,1.0,0.14532,0.057296,96,0.71052,1.7794,0.00872
rts,420,20,20,0.14532,1.5,0.21797,0.047849,100,0.72725,1.70459,0.00965
rts,420,20,20,0.14532,2.0,0.29063,0.040163,99,0.74083,1.67361,0.01037
rts,420,20,20,0.14532,3.0,0.43595,0.026534,99,0.74473,1.39909,0.01368
rts,420,20,20,0.14532,5.0,0.72658,0.011171,100,0.73795,0.89744,0.01781
rts,420,20,20,0.14532,8.0,1.16253,0.000468,100,0.73145,0.10267,0.02342
rts,420,20,20,0.3,0.5,0.15,0.081722,100,0.6581,1.88312,0.00713
rts,420,20,20,0.3,1.0,0.3,0.062259,100,0.70121,1.78995,0.00844
rts,420,20,20,0.3,1.5,0.45,0.048675,99,0.71391,1.70688,0.00955
rts,420,20,20,0.3,2.0,0.6,0.041786,99,0.7256,1.65697,0.01055
rts,420,20,20,0.3,3.0,0.9,0.038033,100,0.64385,1.43112,0.01082
rts,420,20,20,0.3,5.0,1.5,0.564846,100,0.34846,0.99265,0.00674
rts,420,20,20,0.3,8.0,2.4,0.561869,100,0.29933,0.4452,0.00751
