access,w_eff,n_vis,n_nat,arm,eps,T,rho,tau0
basic,1680,5,5,warm,0.008,0.51609,1.83362,0.195236
basic,1680,5,5,warm,0.01041,0.47737,1.85275,0.222994
basic,1680,5,5,warm,0.01356,0.45892,1.89586,0.241925
basic,1680,5,5,warm,0.01765,0.44292,1.89682,0.251855
basic,1680,5,5,warm,0.02297,0.44593,1.88775,0.25163
basic,1680,5,5,warm,0.02991,0.43891,1.89719,0.254339
basic,1680,5,5,warm,0.03893,0.43102,1.88616,0.257229
basic,1680,5,5,warm,0.05068,0.42937,1.89614,0.257466
basic,1680,5,5,warm,0.06597,0.42123,1.90436,0.257526
basic,1680,5,5,warm,0.08588,0.42505,1.89771,0.262692
basic,1680,5,5,warm,0.11179,0.40743,1.88568,0.268556
basic,1680,5,5,warm,0.14552,0.39644,1.90587,0.273295
basic,1680,5,5,warm,0.18944,0.35685,1.90378,0.326412
basic,1680,5,5,warm,0.2466,0.25909,1.90791,0.458563
basic,1680,5,5,warm,0.32102,0.07917,1.80214,0.710768
basic,1680,5,5,warm,0.41788,0.01234,1.1548,0.944832
basic,1680,5,5,warm,0.54399,0.00716,0.70983,0.999167
basic,1680,5,5,warm,0.70814,0.00796,0.77158,0.957505
basic,1680,5,5,warm,0.92183,0.02355,1.4453,0.800555
basic,1680,5,5,warm,1.2,0.00759,0.62288,0.929174
basic,1680,5,10,cold_w,0.008,0.67134,0.03778,0.000595
basic,1680,5,10,cold_w,0.01041,0.67748,0.0446,0.000595
basic,1680,5,10,cold_w,0.01356,0.67668,0.04131,0.000595
basic,1680,5,10,cold_w,0.01765,0.67645,0.04024,0.000595
basic,1680,5,10,cold_w,0.02297,0.68109,0.04711,0.000595
basic,1680,5,10,cold_w,0.02991,0.67306,0.05804,0.000595
basic,1680,5,10,cold_w,0.03893,0.66551,0.05511,0.000595
basic,1680,5,10,cold_w,0.05068,0.67385,0.09335,0.000595
basic,1680,5,10,cold_w,0.06597,0.66351,0.14365,0.000595
basic,1680,5,10,cold_w,0.08588,0.66442,0.26215,0.000595
basic,1680,5,10,cold_w,0.11179,0.65789,0.4637,0.000595
basic,1680,5,10,cold_w,0.14552,0.64781,0.72081,0.000595
basic,1680,5,10,cold_w,0.18944,0.62007,1.01044,0.000595
basic,1680,5,10,cold_w,0.2466,0.57867,1.27896,0.000595
basic,1680,5,10,cold_w,0.32102,0.55144,1.58526,0.000595
basic,1680,5,10,cold_w,0.41788,0.49907,1.64477,0.000595
basic,1680,5,10,cold_w,0.54399,0.42509,1.80704,0.000595
basic,1680,5,10,cold_w,0.70814,0.36138,1.89976,0.000595
basic,1680,5,10,cold_w,0.92183,0.24657,1.84617,0.000595
basic,1680,5,10,cold_w,1.2,0.22126,2.01113,0.000595
basic,1680,5,10,cold_nv,0.008,0.4802,2.70776,0.2
basic,1680,5,10,cold_nv,0.01041,0.46972,2.70354,0.2
basic,1680,5,10,cold_nv,0.01356,0.46817,2.71504,0.2
basic,1680,5,10,cold_nv,0.01765,0.47134,2.7202,0.2
basic,1680,5,10,cold_nv,0.02297,0.4801,2.70427,0.2
basic,1680,5,10,cold_nv,0.02991,0.4624,2.71078,0.2
basic,1680,5,10,cold_nv,0.03893,0.46198,2.7324,0.2
basic,1680,5,10,cold_nv,0.05068,0.46446,2.72828,0.2
basic,1680,5,10,cold_nv,0.06597,0.454,2.71297,0.2
basic,1680,5,10,cold_nv,0.08588,0.45076,2.7442,0.2
basic,1680,5,10,cold_nv,0.11179,0.44664,2.7587,0.2
basic,1680,5,10,cold_nv,0.14552,0.43238,2.76671,0.2
basic,1680,5,10,cold_nv,0.18944,0.41449,2.78551,0.2
basic,1680,5,10,cold_nv,0.2466,0.40818,2.77949,0.2
basic,1680,5,10,cold_nv,0.32102,0.36793,2.77977,0.2
basic,1680,5,10,cold_nv,0.41788,0.34493,2.8,0.2
basic,1680,5,10,cold_nv,0.54399,0.29963,2.81599,0.2
basic,1680,5,10,cold_nv,0.70814,0.22968,2.78991,0.2
basic,1680,5,10,cold_nv,0.92183,0.16244,2.77574,0.2
basic,1680,5,10,cold_nv,1.2,0.17126,2.80184,0.2
basic,1680,5,10,warm,0.008,0.56163,2.3201,0.124019
basic,1680,5,10,warm,0.01041,0.50959,2.58304,0.165303
basic,1680,5,10,warm,0.01356,0.47625,2.7213,0.200311
basic,1680,5,10,warm,0.01765,0.43636,2.76331,0.224706
basic,1680,5,10,warm,0.02297,0.4439,2.76482,0.230157
basic,1680,5,10,warm,0.02991,0.43274,2.78356,0.235548
basic,1680,5,10,warm,0.03893,0.43443,2.78419,0.240805
basic,1680,5,10,warm,0.05068,0.442,2.76135,0.236086
basic,1680,5,10,warm,0.06597,0.41866,2.7742,0.241519
basic,1680,5,10,warm,0.08588,0.41373,2.79833,0.255145
basic,1680,5,10,warm,0.11179,0.41006,2.77542,0.258192
basic,1680,5,10,warm,0.14552,0.40439,2.81093,0.262989
basic,1680,5,10,warm,0.18944,0.40301,2.79182,0.266516
basic,1680,5,10,warm,0.2466,0.26574,2.79513,0.420034
basic,1680,5,10,warm,0.32102,0.14886,2.78098,0.547145
basic,1680,5,10,warm,0.41788,0.02138,2.31682,0.950472
basic,1680,5,10,warm,0.54399,0.00706,1.34552,0.981668
basic,1680,5,10,warm,0.70814,0.00731,1.4165,0.962504
basic,1680,5,10,warm,0.92183,0.02451,2.22633,0.782704
basic,1680,5,10,warm,1.2,0.00787,1.56049,0.96417
basic,1680,5,20,cold_w,0.008,0.5017,0.05393,0.000595
basic,1680,5,20,cold_w,0.01041,0.49798,0.05361,0.000595
basic,1680,5,20,cold_w,0.01356,0.49585,0.05249,0.000595
basic,1680,5,20,cold_w,0.01765,0.49591,0.05199,0.000595
basic,1680,5,20,cold_w,0.02297,0.49548,0.05446,0.000595
basic,1680,5,20,cold_w,0.02991,0.49424,0.04845,0.000595
basic,1680,5,20,cold_w,0.03893,0.49055,0.07581,0.000595
basic,1680,5,20,cold_w,0.05068,0.49363,0.09373,0.000595
basic,1680,5,20,cold_w,0.06597,0.48979,0.10082,0.000595
basic,1680,5,20,cold_w,0.08588,0.49305,0.13551,0.000595
basic,1680,5,20,cold_w,0.11179,0.50112,0.21272,0.000595
basic,1680,5,20,cold_w,0.14552,0.4974,0.3358,0.000595
basic,1680,5,20,cold_w,0.18944,0.49584,0.56039,0.000595
basic,1680,5,20,cold_w,0.2466,0.49253,0.97146,0.000595
basic,1680,5,20,cold_w,0.32102,0.48175,1.61774,0.000595
basic,1680,5,20,cold_w,0.41788,0.44883,1.96666,0.000595
basic,1680,5,20,cold_w,0.54399,0.41179,2.38864,0.000595
basic,1680,5,20,cold_w,0.70814,0.37448,2.67662,0.000595
basic,1680,5,20,cold_w,0.92183,0.28889,2.58237,0.000595
basic,1680,5,20,cold_w,1.2,0.24592,2.92605,0.000595
basic,1680,5,20,cold_nv,0.008,0.42151,4.53257,0.2
basic,1680,5,20,cold_nv,0.01041,0.42137,4.48672,0.2
basic,1680,5,20,cold_nv,0.01356,0.43896,4.54319,0.2
basic,1680,5,20,cold_nv,0.01765,0.42302,4.52891,0.2
basic,1680,5,20,cold_nv,0.02297,0.42138,4.55036,0.2
basic,1680,5,20,cold_nv,0.02991,0.41828,4.58322,0.2
basic,1680,5,20,cold_nv,0.03893,0.42524,4.51915,0.2
basic,1680,5,20,cold_nv,0.05068,0.42683,4.57614,0.2
basic,1680,5,20,cold_nv,0.06597,0.42089,4.56603,0.2
basic,1680,5,20,cold_nv,0.08588,0.41276,4.52712,0.2
basic,1680,5,20,cold_nv,0.11179,0.42139,4.53118,0.2
basic,1680,5,20,cold_nv,0.14552,0.41397,4.52074,0.2
basic,1680,5,20,cold_nv,0.18944,0.41574,4.57271,0.2
basic,1680,5,20,cold_nv,0.2466,0.38134,4.59446,0.2
basic,1680,5,20,cold_nv,0.32102,0.37767,4.57682,0.2
basic,1680,5,20,cold_nv,0.41788,0.33541,4.60281,0.2
basic,1680,5,20,cold_nv,0.54399,0.28589,4.64605,0.2
basic,1680,5,20,cold_nv,0.70814,0.22748,4.65018,0.2
basic,1680,5,20,cold_nv,0.92183,0.17999,4.63484,0.2
basic,1680,5,20,cold_nv,1.2,0.15714,4.65901,0.2
basic,1680,5,20,warm,0.008,0.50062,1.76125,0.03082
basic,1680,5,20,warm,0.01041,0.48194,2.80433,0.063878
basic,1680,5,20,warm,0.01356,0.47825,3.61642,0.103044
basic,1680,5,20,warm,0.01765,0.44853,4.08686,0.148422
basic,1680,5,20,warm,0.02297,0.43736,4.34239,0.169501
basic,1680,5,20,warm,0.02991,0.42802,4.48255,0.193608
basic,1680,5,20,warm,0.03893,0.41147,4.51249,0.20416
basic,1680,5,20,warm,0.05068,0.42278,4.52239,0.201058
basic,1680,5,20,warm,0.06597,0.41124,4.56906,0.215272
basic,1680,5,20,warm,0.08588,0.40567,4.50396,0.207999
basic,1680,5,20,warm,0.11179,0.40789,4.52275,0.211328
basic,1680,5,20,warm,0.14552,0.40495,4.54209,0.217731
basic,1680,5,20,warm,0.18944,0.38823,4.60485,0.231435
basic,1680,5,20,warm,0.2466,0.36084,4.61409,0.266634
basic,1680,5,20,warm,0.32102,0.11983,4.59713,0.618324
basic,1680,5,20,warm,0.41788,0.00662,2.72761,0.93834
basic,1680,5,20,warm,0.54399,0.00692,2.54122,0.980002
basic,1680,5,20,warm,0.70814,0.00658,2.51697,0.998333
basic,1680,5,20,warm,0.92183,0.02323,4.06757,0.774213
basic,1680,5,20,warm,1.2,0.00736,2.41658,0.955838
basic,1680,20,0,cold_w,0.008,0.74502,1.0,0.000595
basic,1680,20,0,cold_w,0.01041,0.75937,1.0,0.000595
basic,1680,20,0,cold_w,0.01356,0.76998,1.0,0.000595
basic,1680,20,0,cold_w,0.01765,0.77588,1.0,0.000595
basic,1680,20,0,cold_w,0.02297,0.77029,1.0,0.000595
basic,1680,20,0,cold_w,0.02991,0.76637,1.0,0.000595
basic,1680,20,0,cold_w,0.03893,0.73895,1.0,0.000595
basic,1680,20,0,cold_w,0.05068,0.69879,1.0,0.000595
basic,1680,20,0,cold_w,0.06597,0.66868,1.0,0.000595
basic,1680,20,0,cold_w,0.08588,0.62161,1.0,0.000595
basic,1680,20,0,cold_w,0.11179,0.60153,1.0,0.000595
basic,1680,20,0,cold_w,0.14552,0.57289,1.0,0.000595
basic,1680,20,0,cold_w,0.18944,0.52574,1.0,0.000595
basic,1680,20,0,cold_w,0.2466,0.50758,1.0,0.000595
basic,1680,20,0,cold_w,0.32102,0.47517,1.0,0.000595
basic,1680,20,0,cold_w,0.41788,0.45286,1.0,0.000595
basic,1680,20,0,cold_w,0.54399,0.43398,1.0,0.000595
basic,1680,20,0,cold_w,0.70814,0.37372,1.0,0.000595
basic,1680,20,0,cold_w,0.92183,0.30519,1.0,0.000595
basic,1680,20,0,cold_w,1.2,0.21828,1.0,0.000595
basic,1680,20,0,cold_nv,0.008,0.53359,1.0,0.05
basic,1680,20,0,cold_nv,0.01041,0.53505,1.0,0.05
basic,1680,20,0,cold_nv,0.01356,0.52765,1.0,0.05
basic,1680,20,0,cold_nv,0.01765,0.52783,1.0,0.05
basic,1680,20,0,cold_nv,0.02297,0.51854,1.0,0.05
basic,1680,20,0,cold_nv,0.02991,0.51787,1.0,0.05
basic,1680,20,0,cold_nv,0.03893,0.5081,1.0,0.05
basic,1680,20,0,cold_nv,0.05068,0.50447,1.0,0.05
basic,1680,20,0,cold_nv,0.06597,0.48814,1.0,0.05
basic,1680,20,0,cold_nv,0.08588,0.49772,1.0,0.05
basic,1680,20,0,cold_nv,0.11179,0.47316,1.0,0.05
basic,1680,20,0,cold_nv,0.14552,0.46025,1.0,0.05
basic,1680,20,0,cold_nv,0.18944,0.46314,1.0,0.05
basic,1680,20,0,cold_nv,0.2466,0.43938,1.0,0.05
basic,1680,20,0,cold_nv,0.32102,0.43415,1.0,0.05
basic,1680,20,0,cold_nv,0.41788,0.422,1.0,0.05
basic,1680,20,0,cold_nv,0.54399,0.40039,1.0,0.05
basic,1680,20,0,cold_nv,0.70814,0.35621,1.0,0.05
basic,1680,20,0,cold_nv,0.92183,0.27693,1.0,0.05
basic,1680,20,0,cold_nv,1.2,0.21351,1.0,0.05
basic,1680,20,0,warm,0.008,0.4708,1.0,0.060191
basic,1680,20,0,warm,0.01041,0.46585,1.0,0.06091
basic,1680,20,0,warm,0.01356,0.46057,1.0,0.060624
basic,1680,20,0,warm,0.01765,0.46646,1.0,0.061474
basic,1680,20,0,warm,0.02297,0.46789,1.0,0.061111
basic,1680,20,0,warm,0.02991,0.46138,1.0,0.061114
basic,1680,20,0,warm,0.03893,0.46602,1.0,0.062059
basic,1680,20,0,warm,0.05068,0.46215,1.0,0.062298
basic,1680,20,0,warm,0.06597,0.45541,1.0,0.062695
basic,1680,20,0,warm,0.08588,0.4526,1.0,0.061958
basic,1680,20,0,warm,0.11179,0.44791,1.0,0.063016
basic,1680,20,0,warm,0.14552,0.44851,1.0,0.063085
basic,1680,20,0,warm,0.18944,0.44665,1.0,0.066084
basic,1680,20,0,warm,0.2466,0.40545,1.0,0.084615
basic,1680,20,0,warm,0.32102,0.38686,1.0,0.102887
basic,1680,20,0,warm,0.41788,0.30376,1.0,0.275172
basic,1680,20,0,warm,0.54399,0.12622,1.0,0.650048
basic,1680,20,0,warm,0.70814,0.00892,1.0,0.893271
basic,1680,20,0,warm,0.92183,0.00891,1.0,0.552676
basic,1680,20,0,warm,1.2,0.00088,1.0,0.826633
basic,1680,20,5,cold_w,0.008,0.77785,0.06715,0.000595
basic,1680,20,5,cold_w,0.01041,0.78054,0.07768,0.000595
basic,1680,20,5,cold_w,0.01356,0.77798,0.08726,0.000595
basic,1680,20,5,cold_w,0.01765,0.78617,0.102,0.000595
basic,1680,20,5,cold_w,0.02297,0.7714,0.12362,0.000595
basic,1680,20,5,cold_w,0.02991,0.77312,0.15811,0.000595
basic,1680,20,5,cold_w,0.03893,0.76585,0.21428,0.000595
basic,1680,20,5,cold_w,0.05068,0.7668,0.27918,0.000595
basic,1680,20,5,cold_w,0.06597,0.74603,0.38273,0.000595
basic,1680,20,5,cold_w,0.08588,0.71208,0.49079,0.000595
basic,1680,20,5,cold_w,0.11179,0.68437,0.59118,0.000595
basic,1680,20,5,cold_w,0.14552,0.65741,0.66663,0.000595
basic,1680,20,5,cold_w,0.18944,0.60618,0.76792,0.000595
basic,1680,20,5,cold_w,0.2466,0.56773,0.81958,0.000595
basic,1680,20,5,cold_w,0.32102,0.53463,0.88518,0.000595
basic,1680,20,5,cold_w,0.41788,0.49678,0.94514,0.000595
basic,1680,20,5,cold_w,0.54399,0.47592,0.97058,0.000595
basic,1680,20,5,cold_w,0.70814,0.40239,0.99165,0.000595
basic,1680,20,5,cold_w,0.92183,0.33418,1.02523,0.000595
basic,1680,20,5,cold_w,1.2,0.24243,1.01354,0.000595
basic,1680,20,5,cold_nv,0.008,0.48464,1.12835,0.05
basic,1680,20,5,cold_nv,0.01041,0.4884,1.1365,0.05
basic,1680,20,5,cold_nv,0.01356,0.48843,1.13641,0.05
basic,1680,20,5,cold_nv,0.01765,0.49164,1.12987,0.05
basic,1680,20,5,cold_nv,0.02297,0.49505,1.12763,0.05
basic,1680,20,5,cold_nv,0.02991,0.49114,1.12486,0.05
basic,1680,20,5,cold_nv,0.03893,0.4774,1.13358,0.05
basic,1680,20,5,cold_nv,0.05068,0.48568,1.13166,0.05
basic,1680,20,5,cold_nv,0.06597,0.47492,1.13707,0.05
basic,1680,20,5,cold_nv,0.08588,0.46866,1.14182,0.05
basic,1680,20,5,cold_nv,0.11179,0.46257,1.14661,0.05
basic,1680,20,5,cold_nv,0.14552,0.45306,1.13848,0.05
basic,1680,20,5,cold_nv,0.18944,0.45328,1.1383,0.05
basic,1680,20,5,cold_nv,0.2466,0.45313,1.14711,0.05
basic,1680,20,5,cold_nv,0.32102,0.42851,1.14717,0.05
basic,1680,20,5,cold_nv,0.41788,0.40502,1.15205,0.05
basic,1680,20,5,cold_nv,0.54399,0.40823,1.15226,0.05
basic,1680,20,5,cold_nv,0.70814,0.35761,1.15381,0.05
basic,1680,20,5,cold_nv,0.92183,0.28508,1.16526,0.05
basic,1680,20,5,cold_nv,1.2,0.21992,1.17595,0.05
basic,1680,20,5,warm,0.008,0.49671,1.11732,0.048599
basic,1680,20,5,warm,0.01041,0.48168,1.13397,0.052267
basic,1680,20,5,warm,0.01356,0.48128,1.14437,0.054249
basic,1680,20,5,warm,0.01765,0.46786,1.14389,0.054801
basic,1680,20,5,warm,0.02297,0.46235,1.14035,0.055244
basic,1680,20,5,warm,0.02991,0.45896,1.13783,0.054554
basic,1680,20,5,warm,0.03893,0.45405,1.13322,0.055501
basic,1680,20,5,warm,0.05068,0.46578,1.13588,0.054764
basic,1680,20,5,warm,0.06597,0.45636,1.14292,0.054896
basic,1680,20,5,warm,0.08588,0.46181,1.14031,0.054575
basic,1680,20,5,warm,0.11179,0.45238,1.14582,0.055627
basic,1680,20,5,warm,0.14552,0.45285,1.14877,0.054779
basic,1680,20,5,warm,0.18944,0.43732,1.14495,0.056212
basic,1680,20,5,warm,0.2466,0.43931,1.14441,0.057823
basic,1680,20,5,warm,0.32102,0.42909,1.14542,0.058266
basic,1680,20,5,warm,0.41788,0.40747,1.15238,0.06257
basic,1680,20,5,warm,0.54399,0.28808,1.15291,0.274044
basic,1680,20,5,warm,0.70814,0.02522,1.06146,0.86571
basic,1680,20,5,warm,0.92183,0.01378,0.86317,0.460644
basic,1680,20,5,warm,1.2,0.00394,0.52267,0.78581
basic,1680,20,10,cold_w,0.008,0.66825,0.05903,0.000595
basic,1680,20,10,cold_w,0.01041,0.67007,0.05893,0.000595
basic,1680,20,10,cold_w,0.01356,0.67584,0.06432,0.000595
basic,1680,20,10,cold_w,0.01765,0.67383,0.07648,0.000595
basic,1680,20,10,cold_w,0.02297,0.67245,0.09137,0.000595
basic,1680,20,10,cold_w,0.02991,0.66836,0.10033,0.000595
basic,1680,20,10,cold_w,0.03893,0.67117,0.11581,0.000595
basic,1680,20,10,cold_w,0.05068,0.66852,0.16273,0.000595
basic,1680,20,10,cold_w,0.06597,0.65888,0.221,0.000595
basic,1680,20,10,cold_w,0.08588,0.65099,0.31937,0.000595
basic,1680,20,10,cold_w,0.11179,0.6411,0.42252,0.000595
basic,1680,20,10,cold_w,0.14552,0.60885,0.54762,0.000595
basic,1680,20,10,cold_w,0.18944,0.59253,0.65978,0.000595
basic,1680,20,10,cold_w,0.2466,0.56735,0.78212,0.000595
basic,1680,20,10,cold_w,0.32102,0.5163,0.8595,0.000595
basic,1680,20,10,cold_w,0.41788,0.50034,0.93218,0.000595
basic,1680,20,10,cold_w,0.54399,0.45657,1.01085,0.000595
basic,1680,20,10,cold_w,0.70814,0.42044,1.06912,0.000595
basic,1680,20,10,cold_w,0.92183,0.33571,1.09639,0.000595
basic,1680,20,10,cold_w,1.2,0.24277,1.10541,0.000595
basic,1680,20,10,cold_nv,0.008,0.45597,1.31273,0.05
basic,1680,20,10,cold_nv,0.01041,0.44902,1.31415,0.05
basic,1680,20,10,cold_nv,0.01356,0.44804,1.31598,0.05
basic,1680,20,10,cold_nv,0.01765,0.46117,1.32494,0.05
basic,1680,20,10,cold_nv,0.02297,0.45531,1.31268,0.05
basic,1680,20,10,cold_nv,0.02991,0.45901,1.33511,0.05
basic,1680,20,10,cold_nv,0.03893,0.46233,1.3246,0.05
basic,1680,20,10,cold_nv,0.05068,0.4542,1.32713,0.05
basic,1680,20,10,cold_nv,0.06597,0.45522,1.3161,0.05
basic,1680,20,10,cold_nv,0.08588,0.4493,1.3231,0.05
basic,1680,20,10,cold_nv,0.11179,0.44668,1.32121,0.05
basic,1680,20,10,cold_nv,0.14552,0.45731,1.32134,0.05
basic,1680,20,10,cold_nv,0.18944,0.44006,1.32142,0.05
basic,1680,20,10,cold_nv,0.2466,0.43527,1.3193,0.05
basic,1680,20,10,cold_nv,0.32102,0.43229,1.32613,0.05
basic,1680,20,10,cold_nv,0.41788,0.42619,1.32671,0.05
basic,1680,20,10,cold_nv,0.54399,0.3938,1.33447,0.05
basic,1680,20,10,cold_nv,0.70814,0.35622,1.3514,0.05
basic,1680,20,10,cold_nv,0.92183,0.30099,1.36457,0.05
basic,1680,20,10,cold_nv,1.2,0.2157,1.36126,0.05
basic,1680,20,10,warm,0.008,0.52495,1.19509,0.034716
basic,1680,20,10,warm,0.01041,0.48932,1.25707,0.041519
basic,1680,20,10,warm,0.01356,0.46558,1.29585,0.045488
basic,1680,20,10,warm,0.01765,0.46408,1.30927,0.047089
basic,1680,20,10,warm,0.02297,0.45714,1.30481,0.047975
basic,1680,20,10,warm,0.02991,0.45633,1.31884,0.04819
basic,1680,20,10,warm,0.03893,0.46044,1.29162,0.048489
basic,1680,20,10,warm,0.05068,0.45575,1.30154,0.048206
basic,1680,20,10,warm,0.06597,0.4578,1.29622,0.048112
basic,1680,20,10,warm,0.08588,0.45373,1.30184,0.049003
basic,1680,20,10,warm,0.11179,0.45432,1.29212,0.048623
basic,1680,20,10,warm,0.14552,0.45041,1.30864,0.048758
basic,1680,20,10,warm,0.18944,0.43093,1.31377,0.049821
basic,1680,20,10,warm,0.2466,0.4407,1.33484,0.051323
basic,1680,20,10,warm,0.32102,0.42086,1.31702,0.053694
basic,1680,20,10,warm,0.41788,0.40227,1.33674,0.055469
basic,1680,20,10,warm,0.54399,0.27875,1.31964,0.291322
basic,1680,20,10,warm,0.70814,0.04586,1.29995,0.858171
basic,1680,20,10,warm,0.92183,0.0176,1.13789,0.431816
basic,1680,20,10,warm,1.2,0.00728,1.06953,0.764401
basic,1680,20,20,cold_w,0.008,0.49861,0.0757,0.000595
basic,1680,20,20,cold_w,0.01041,0.49861,0.079,0.000595
basic,1680,20,20,cold_w,0.01356,0.4975,0.09612,0.000595
basic,1680,20,20,cold_w,0.01765,0.49463,0.09775,0.000595
basic,1680,20,20,cold_w,0.02297,0.49189,0.09191,0.000595
basic,1680,20,20,cold_w,0.02991,0.49556,0.10002,0.000595
basic,1680,20,20,cold_w,0.03893,0.49965,0.11529,0.000595
basic,1680,20,20,cold_w,0.05068,0.49308,0.1263,0.000595
basic,1680,20,20,cold_w,0.06597,0.48797,0.14679,0.000595
basic,1680,20,20,cold_w,0.08588,0.49305,0.18519,0.000595
basic,1680,20,20,cold_w,0.11179,0.49761,0.25047,0.000595
basic,1680,20,20,cold_w,0.14552,0.49714,0.35874,0.000595
basic,1680,20,20,cold_w,0.18944,0.47896,0.50559,0.000595
basic,1680,20,20,cold_w,0.2466,0.47319,0.67305,0.000595
basic,1680,20,20,cold_w,0.32102,0.46476,0.84053,0.000595
basic,1680,20,20,cold_w,0.41788,0.43846,0.98329,0.000595
basic,1680,20,20,cold_w,0.54399,0.42445,1.08018,0.000595
basic,1680,20,20,cold_w,0.70814,0.40134,1.19421,0.000595
basic,1680,20,20,cold_w,0.92183,0.35241,1.24302,0.000595
basic,1680,20,20,cold_w,1.2,0.28138,1.32914,0.000595
basic,1680,20,20,cold_nv,0.008,0.38885,1.76113,0.05
basic,1680,20,20,cold_nv,0.01041,0.38878,1.75539,0.05
basic,1680,20,20,cold_nv,0.01356,0.39286,1.7597,0.05
basic,1680,20,20,cold_nv,0.01765,0.3981,1.76002,0.05
basic,1680,20,20,cold_nv,0.02297,0.38644,1.76856,0.05
basic,1680,20,20,cold_nv,0.02991,0.39341,1.74964,0.05
basic,1680,20,20,cold_nv,0.03893,0.40229,1.75792,0.05
basic,1680,20,20,cold_nv,0.05068,0.40375,1.74822,0.05
basic,1680,20,20,cold_nv,0.06597,0.39978,1.74201,0.05
basic,1680,20,20,cold_nv,0.08588,0.40782,1.73794,0.05
basic,1680,20,20,cold_nv,0.11179,0.40664,1.73833,0.05
basic,1680,20,20,cold_nv,0.14552,0.41548,1.71944,0.05
basic,1680,20,20,cold_nv,0.18944,0.40629,1.73154,0.05
basic,1680,20,20,cold_nv,0.2466,0.40555,1.71725,0.05
basic,1680,20,20,cold_nv,0.32102,0.39295,1.71945,0.05
basic,1680,20,20,cold_nv,0.41788,0.37207,1.70636,0.05
basic,1680,20,20,cold_nv,0.54399,0.37732,1.69776,0.05
basic,1680,20,20,cold_nv,0.70814,0.33926,1.72141,0.05
basic,1680,20,20,cold_nv,0.92183,0.28296,1.74807,0.05
basic,1680,20,20,cold_nv,1.2,0.21659,1.74856,0.05
basic,1680,20,20,warm,0.008,0.49227,1.09567,0.015255
basic,1680,20,20,warm,0.01041,0.47015,1.35815,0.022357
basic,1680,20,20,warm,0.01356,0.44911,1.51591,0.028708
basic,1680,20,20,warm,0.01765,0.44688,1.59686,0.033703
basic,1680,20,20,warm,0.02297,0.44242,1.63903,0.036565
basic,1680,20,20,warm,0.02991,0.43628,1.64787,0.03688
basic,1680,20,20,warm,0.03893,0.4329,1.64239,0.038111
basic,1680,20,20,warm,0.05068,0.43617,1.65249,0.037361
basic,1680,20,20,warm,0.06597,0.42553,1.63869,0.037797
basic,1680,20,20,warm,0.08588,0.42198,1.65153,0.037973
basic,1680,20,20,warm,0.11179,0.42887,1.65939,0.037752
basic,1680,20,20,warm,0.14552,0.42933,1.65617,0.038074
basic,1680,20,20,warm,0.18944,0.41874,1.64863,0.039078
basic,1680,20,20,warm,0.2466,0.41149,1.67628,0.03904
basic,1680,20,20,warm,0.32102,0.38938,1.63402,0.041723
basic,1680,20,20,warm,0.41788,0.39358,1.6608,0.04128
basic,1680,20,20,warm,0.54399,0.35274,1.67938,0.066239
basic,1680,20,20,warm,0.70814,0.05414,1.68027,0.760953
basic,1680,20,20,warm,0.92183,0.02013,1.58669,0.541888
basic,1680,20,20,warm,1.2,0.0039,1.22441,0.785904
basic,1680,50,0,cold_w,0.008,0.78718,1.0,0.000595
basic,1680,50,0,cold_w,0.01041,0.789,1.0,0.000595
basic,1680,50,0,cold_w,0.01356,0.79657,1.0,0.000595
basic,1680,50,0,cold_w,0.01765,0.79325,1.0,0.000595
basic,1680,50,0,cold_w,0.02297,0.78143,1.0,0.000595
basic,1680,50,0,cold_w,0.02991,0.75388,1.0,0.000595
basic,1680,50,0,cold_w,0.03893,0.72777,1.0,0.000595
basic,1680,50,0,cold_w,0.05068,0.70536,1.0,0.000595
basic,1680,50,0,cold_w,0.06597,0.66612,1.0,0.000595
basic,1680,50,0,cold_w,0.08588,0.62765,1.0,0.000595
basic,1680,50,0,cold_w,0.11179,0.59231,1.0,0.000595
basic,1680,50,0,cold_w,0.14552,0.57458,1.0,0.000595
basic,1680,50,0,cold_w,0.18944,0.52046,1.0,0.000595
basic,1680,50,0,cold_w,0.2466,0.50685,1.0,0.000595
basic,1680,50,0,cold_w,0.32102,0.47509,1.0,0.000595
basic,1680,50,0,cold_w,0.41788,0.45599,1.0,0.000595
basic,1680,50,0,cold_w,0.54399,0.43446,1.0,0.000595
basic,1680,50,0,cold_w,0.70814,0.40225,1.0,0.000595
basic,1680,50,0,cold_w,0.92183,0.36944,1.0,0.000595
basic,1680,50,0,cold_w,1.2,0.29317,1.0,0.000595
basic,1680,50,0,cold_nv,0.008,0.51535,1.0,0.02
basic,1680,50,0,cold_nv,0.01041,0.52476,1.0,0.02
basic,1680,50,0,cold_nv,0.01356,0.51626,1.0,0.02
basic,1680,50,0,cold_nv,0.01765,0.51556,1.0,0.02
basic,1680,50,0,cold_nv,0.02297,0.51195,1.0,0.02
basic,1680,50,0,cold_nv,0.02991,0.50841,1.0,0.02
basic,1680,50,0,cold_nv,0.03893,0.49508,1.0,0.02
basic,1680,50,0,cold_nv,0.05068,0.48532,1.0,0.02
basic,1680,50,0,cold_nv,0.06597,0.49052,1.0,0.02
basic,1680,50,0,cold_nv,0.08588,0.48107,1.0,0.02
basic,1680,50,0,cold_nv,0.11179,0.47637,1.0,0.02
