method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,useful_slots,W_eff_utilization,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
ema_adaptive,homo,10,100,123,1000,9.236,8.794,1.0971777777777756,55.416,0.5541600000000083,22.69,0.07137715675203504,0.17134425818707008,2.8414260547135157
ema_ad_low,homo,10,100,123,1000,9.28,8.794,1.1008031746031728,55.68,0.5568000000000084,17.775,0.10062847709212365,0.17364245409034712,1.9369697697459733
ema_ad_med,homo,10,100,123,1000,9.332,8.794,1.1075337301587278,55.992,0.5599200000000086,19.58,0.08409304404895629,0.17706301616264075,2.257457622702478
ema_no_coll,homo,10,100,123,1000,9.204,8.794,1.0906793650793631,55.224,0.5522400000000087,15.988,0.12340328765443695,0.16728596046896946,1.5699106567133019
consec_L2,homo,10,100,123,1000,9.213,8.794,1.0946067460317448,55.278,0.5527800000000084,18.553,0.08982316703571909,0.155682368145728,1.7494761467009499
consec_L4,homo,10,100,123,1000,9.033,8.794,1.0741968253968242,54.198,0.5419800000000083,24.758,0.06273191470490944,0.1750167344988647,0.980034402753215
dcf_self_excl,homo,10,100,123,1000,8.098,8.794,0.9614753968253954,48.588,0.48588000000000725,23.817,0.10906872909310626,0.0,0.0
pnd,homo,10,100,123,1000,8.663,8.794,1.0278757936507925,51.978,0.5197800000000085,9.336,0.21542759595022692,0.0,0.0
pnd_cd,homo,10,100,123,1000,8.959,8.794,1.064501190476189,53.754,0.5375400000000085,10.465,0.18205803340238869,0.0,0.0
and,homo,10,100,123,1000,3.256,8.794,0.3840444444444445,19.536,0.19536000000000217,1.324,0.7436036933854052,0.0,0.0
oracle,homo,10,100,456,1000,8.921,8.839,1.0471932539682527,53.526,0.5352600000000085,6.566,0.2477420053500964,0.0,0.0
mfg_no_excl,homo,10,100,456,1000,8.854,8.839,1.0415638888888874,53.124,0.531240000000008,6.727,0.2502138973602963,0.0,0.0
self_excl_only,homo,10,100,456,1000,8.888,8.839,1.043697222222221,53.328,0.5332800000000085,6.558,0.24904361958256582,0.0,0.0
ema_fixed_low,homo,10,100,456,1000,9.243,8.839,1.0865777777777759,55.458,0.5545800000000084,22.661,0.06976030213750184,0.17097068576167407,2.8520914668818835
ema_fixed_high,homo,10,100,456,1000,9.193,8.839,1.0792801587301561,55.158,0.5515800000000087,18.033,0.09563574279866294,0.15561907217861073,3.0141474475547008
ema_adaptive,homo,10,100,456,1000,9.245,8.839,1.0864742063492037,55.47,0.5547000000000082,22.541,0.07071338051190708,0.16991352210108507,2.8545708948785222
ema_ad_low,homo,10,100,456,1000,9.274,8.839,1.0898460317460286,55.644,0.5564400000000085,17.626,0.10045143648254627,0.1725032511859949,1.939753018835659
ema_ad_med,homo,10,100,456,1000,9.307,8.839,1.092518650793648,55.842,0.5584200000000088,19.689,0.08464888620995882,0.17642198552550145,2.2691975886808318
ema_no_coll,homo,10,100,456,1000,9.175,8.839,1.0756281746031726,55.05,0.5505000000000084,15.745,0.12321851547333486,0.16369405374908694,1.5771539513378754
consec_L2,homo,10,100,456,1000,9.233,8.839,1.0851063492063473,55.398,0.553980000000009,18.348,0.0905657792922315,0.15841705455670774,1.7256844012826362
consec_L4,homo,10,100,456,1000,9.117,8.839,1.0697380952380924,54.702,0.5470200000000086,24.167,0.05936004200621315,0.17894480210844546,0.9495376904771711
dcf_self_excl,homo,10,100,456,1000,8.125,8.839,0.9541821428571412,48.75,0.4875000000000073,23.67,0.1086065798256313,0.0,0.0
pnd,homo,10,100,456,1000,8.621,8.839,1.014001190476189,51.726,0.5172600000000084,9.327,0.21621344284197905,0.0,0.0
pnd_cd,homo,10,100,456,1000,8.97,8.839,1.0536301587301569,53.82,0.5382000000000084,10.364,0.18153295580918094,0.0,0.0
and,homo,10,100,456,1000,3.258,8.839,0.3843373015873013,19.548,0.19548000000000226,1.249,0.7453184086036684,0.0,0.0
oracle,homo,10,100,789,1000,8.802,8.73,1.0590353174603169,52.812,0.5281200000000081,6.612,0.2528047623843172,0.0,0.0
mfg_no_excl,homo,10,100,789,1000,8.811,8.73,1.0556369047619039,52.866,0.5286600000000083,6.711,0.25116539708617897,0.0,0.0
self_excl_only,homo,10,100,789,1000,8.724,8.73,1.043540873015871,52.344,0.5234400000000085,6.647,0.25833527525740163,0.0,0.0
ema_fixed_low,homo,10,100,789,1000,9.217,8.73,1.104874999999998,55.302,0.5530200000000085,22.565,0.07032897620071855,0.17119193089284493,2.8307620422476547
ema_fixed_high,homo,10,100,789,1000,9.256,8.73,1.1102365079365069,55.536,0.5553600000000085,18.167,0.09295541296798936,0.15687096490564265,2.9783458164489116
ema_adaptive,homo,10,100,789,1000,9.262,8.73,1.11006984126984,55.572,0.5557200000000082,22.555,0.07021031488432523,0.17055281616511694,2.8091528469485514
ema_ad_low,homo,10,100,789,1000,9.3,8.73,1.1167892857142836,55.8,0.5580000000000084,17.57,0.09948813159229074,0.17331563406490105,1.894474339212251
ema_ad_med,homo,10,100,789,1000,9.28,8.73,1.1137761904761883,55.68,0.5568000000000088,19.813,0.0847791165363652,0.17715085931491487,2.3130634760098796
ema_no_coll,homo,10,100,789,1000,9.154,8.73,1.0971373015873005,54.924,0.5492400000000088,15.765,0.12441781615791701,0.16507909028755868,1.5489593418784566
consec_L2,homo,10,100,789,1000,9.23,8.73,1.106452777777776,55.38,0.5538000000000087,18.493,0.08989769955192264,0.15598579830247272,1.7545829728803433
consec_L4,homo,10,100,789,1000,9.061,8.73,1.0872980158730148,54.366,0.543660000000008,24.38,0.06067361349534221,0.17583887087941918,0.9686239225880341
dcf_self_excl,homo,10,100,789,1000,8.077,8.73,0.9677079365079355,48.462,0.4846200000000071,23.919,0.10859875265613424,0.0,0.0
pnd,homo,10,100,789,1000,8.681,8.73,1.04151111111111,52.086,0.5208600000000082,9.315,0.2144257459095648,0.0,0.0
pnd_cd,homo,10,100,789,1000,9.015,8.73,1.08090476190476,54.09,0.5409000000000084,10.368,0.1800602512868001,0.0,0.0
and,homo,10,100,789,1000,3.218,8.73,0.38341309523809575,19.308,0.19308000000000228,1.291,0.7459654363277806,0.0,0.0
oracle,homo,10,100,1234,1000,8.778,8.815,1.0412214285714265,52.668,0.5266800000000084,6.679,0.2547150807991785,0.0,0.0
mfg_no_excl,homo,10,100,1234,1000,8.865,8.815,1.0551039682539662,53.19,0.5319000000000081,6.654,0.24891385773277414,0.0,0.0
self_excl_only,homo,10,100,1234,1000,8.858,8.815,1.0532658730158717,53.148,0.5314800000000084,6.615,0.24750013071028693,0.0,0.0
ema_fixed_low,homo,10,100,1234,1000,9.234,8.815,1.0964202380952357,55.404,0.5540400000000085,22.328,0.0723944652158575,0.17284280021811155,2.814611961234487
ema_fixed_high,homo,10,100,1234,1000,9.216,8.815,1.0955373015873,55.296,0.5529600000000083,18.087,0.094763715580844,0.15624165336768442,2.9793315884032214
ema_adaptive,homo,10,100,1234,1000,9.251,8.815,1.0988380952380925,55.506,0.5550600000000088,22.486,0.07005449793924315,0.17309032094092547,2.8029090176294194
ema_ad_low,homo,10,100,1234,1000,9.268,8.815,1.1020222222222202,55.608,0.5560800000000085,17.807,0.09815551571974954,0.17417882946691368,1.8875876921081094
ema_ad_med,homo,10,100,1234,1000,9.302,8.815,1.1047011904761892,55.812,0.5581200000000085,19.669,0.08480926031546666,0.17607952878181243,2.298306924020665
ema_no_coll,homo,10,100,1234,1000,9.158,8.815,1.090128174603173,54.948,0.5494800000000083,15.63,0.1262221929884645,0.16338955075549758,1.5577979160241562
consec_L2,homo,10,100,1234,1000,9.21,8.815,1.0932595238095213,55.26,0.5526000000000085,18.556,0.09113013230603757,0.15388269557829262,1.779127546535273
consec_L4,homo,10,100,1234,1000,9.025,8.815,1.072478174603172,54.15,0.5415000000000084,24.616,0.060655468640171524,0.17598180127086852,0.9763863212985051
dcf_self_excl,homo,10,100,1234,1000,8.109,8.815,0.9640857142857121,48.654,0.4865400000000073,23.822,0.10881354146729967,0.0,0.0
pnd,homo,10,100,1234,1000,8.774,8.815,1.0391813492063484,52.644,0.5264400000000082,9.357,0.20932219847491404,0.0,0.0
pnd_cd,homo,10,100,1234,1000,8.871,8.815,1.0539392857142842,53.226,0.5322600000000083,10.394,0.18503642906917017,0.0,0.0
and,homo,10,100,1234,1000,3.166,8.815,0.38114880952381025,18.996,0.18996000000000204,1.272,0.7504459407445803,0.0,0.0
oracle,homo,10,200,42,1000,9.999,9.999,1.000011111111111,59.994,0.2999700000000057,7.092,0.23328881276072783,0.0,0.0
mfg_no_excl,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,7.115,0.2391306747526415,0.0,0.0
self_excl_only,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,7.268,0.23856431447079246,0.0,0.0
ema_fixed_low,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,23.741,0.06385303274595577,0.1904215594892702,2.637103407374683
ema_fixed_high,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,20.079,0.0865926482349467,0.17425113788740185,2.836464845695969
ema_adaptive,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,24.033,0.06424683937724752,0.18965601760187717,2.641295940483836
ema_ad_low,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,19.59,0.09183557827681667,0.19390106335725962,1.8282795358991213
ema_ad_med,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,21.522,0.07770002429511952,0.1955932417161894,2.1540997913269706
ema_no_coll,homo,10,200,42,1000,9.999,9.999,1.000011111111111,59.994,0.2999700000000057,17.958,0.10335559620853185,0.19957212448968267,1.4607439436932137
consec_L2,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,20.158,0.08388320269937988,0.175399774789877,1.630464375407383
consec_L4,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,27.747,0.05437363253806611,0.1994927315704724,0.9166372745166934
dcf_self_excl,homo,10,200,42,1000,9.966,9.999,0.9967111111111105,59.796,0.2989800000000055,42.909,0.07102271994875295,0.0,0.0
pnd,homo,10,200,42,1000,9.999,9.999,1.0000111111111112,59.994,0.2999700000000057,10.572,0.1909842713116182,0.0,0.0
pnd_cd,homo,10,200,42,1000,10.0,9.999,1.0001111111111112,60.0,0.30000000000000565,12.2,0.16882884421311325,0.0,0.0
and,homo,10,200,42,1000,9.726,9.999,0.9726777777777762,58.356,0.291780000000005,16.169,0.3792793572599885,0.0,0.0
oracle,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.19,0.2377771467515217,0.0,0.0
mfg_no_excl,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,6.982,0.23697345672434117,0.0,0.0
self_excl_only,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.04,0.2461136359814794,0.0,0.0
ema_fixed_low,homo,10,200,123,1000,9.996,10.0,0.9996,59.976,0.29988000000000564,24.136,0.06444789246817338,0.1894403070002548,2.671923135715734
ema_fixed_high,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,19.31,0.08196871543214251,0.17790364526000554,2.720577404698986
ema_adaptive,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,24.305,0.06623643663960212,0.188912803409469,2.6808228275814843
ema_ad_low,homo,10,200,123,1000,9.997,10.0,0.9997,59.982,0.29991000000000567,19.729,0.09006363763901115,0.19744846783271622,1.8242751457636697
ema_ad_med,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,21.338,0.07654810772189653,0.19688225989445274,2.123048865142303
ema_no_coll,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,18.049,0.10703914147096508,0.19641847556155564,1.5040679291049392
consec_L2,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,20.337,0.08320802401941467,0.17432944117401894,1.6463668902870532
consec_L4,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,28.125,0.05602737029212716,0.20046247463260358,0.9119371762297386
dcf_self_excl,homo,10,200,123,1000,9.972,10.0,0.9971999999999998,59.832,0.2991600000000055,42.445,0.07142972220698045,0.0,0.0
pnd,homo,10,200,123,1000,9.998,10.0,0.9997999999999999,59.988,0.29994000000000565,10.803,0.194667219908028,0.0,0.0
pnd_cd,homo,10,200,123,1000,10.0,10.0,1.0,60.0,0.30000000000000565,11.951,0.16452789037826826,0.0,0.0
and,homo,10,200,123,1000,9.691,10.0,0.9690999999999982,58.146,0.29073000000000493,16.468,0.381641831080351,0.0,0.0
oracle,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,6.98,0.2367401182214862,0.0,0.0
mfg_no_excl,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.119,0.23797553858906645,0.0,0.0
self_excl_only,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.006,0.23747009744964478,0.0,0.0
ema_fixed_low,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,24.35,0.06406348820346236,0.18887497340709666,2.6774100533676783
ema_fixed_high,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,19.976,0.08659345324117478,0.17629609083866565,2.8068974940672233
ema_adaptive,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,24.132,0.06539531351782787,0.18749780536053937,2.6900414214789636
ema_ad_low,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,19.539,0.08895166584484551,0.19630175497633237,1.8186675745619811
ema_ad_med,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,21.34,0.07742257437412291,0.19592148391597045,2.1391235120626035
ema_no_coll,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,17.931,0.10656255271918828,0.1934965265407672,1.4971606374465924
consec_L2,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,20.187,0.08357759156454476,0.17690277799460394,1.625677735197513
consec_L4,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,27.236,0.05318401423329168,0.20249678715539904,0.8867050099134929
dcf_self_excl,homo,10,200,456,1000,9.97,10.0,0.9969999999999998,59.82,0.2991000000000056,42.869,0.07120387689261898,0.0,0.0
pnd,homo,10,200,456,1000,9.999,10.0,0.9999,59.994,0.2999700000000057,10.827,0.19399238639943198,0.0,0.0
pnd_cd,homo,10,200,456,1000,10.0,10.0,1.0,60.0,0.30000000000000565,11.876,0.16327283868967843,0.0,0.0
and,homo,10,200,456,1000,9.696,10.0,0.969599999999999,58.176,0.290880000000005,15.908,0.38603663581868586,0.0,0.0
oracle,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.057,0.23986354033364582,0.0,0.0
mfg_no_excl,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.109,0.2386489707921673,0.0,0.0
self_excl_only,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.103,0.24556151049642158,0.0,0.0
ema_fixed_low,homo,10,200,789,1000,9.998,10.0,0.9997999999999999,59.988,0.29994000000000565,24.226,0.06504563060171265,0.18884456158618015,2.655850439967244
ema_fixed_high,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,19.935,0.08478912212950893,0.17674792141834986,2.7853957954911635
ema_adaptive,homo,10,200,789,1000,9.999,10.0,0.9999,59.994,0.2999700000000057,24.27,0.0646044356704763,0.1888955585669768,2.652240647551629
ema_ad_low,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,19.464,0.08924367099534233,0.19755141419114972,1.7933701514599532
ema_ad_med,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,21.593,0.07673201905358319,0.19755378167486995,2.1707272064655836
ema_no_coll,homo,10,200,789,1000,9.998,10.0,0.9997999999999999,59.988,0.29994000000000565,17.979,0.10752150697503238,0.19484270730204653,1.4813095121319988
consec_L2,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,20.276,0.08303507464931163,0.17431747828481153,1.6546867254295046
consec_L4,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,27.648,0.05402704981307019,0.2019984121845359,0.9021708896398557
dcf_self_excl,homo,10,200,789,1000,9.979,10.0,0.9978999999999998,59.874,0.2993700000000056,41.889,0.07158625167241342,0.0,0.0
pnd,homo,10,200,789,1000,9.996,10.0,0.9996,59.976,0.2998800000000057,10.68,0.19474505059245023,0.0,0.0
pnd_cd,homo,10,200,789,1000,10.0,10.0,1.0,60.0,0.30000000000000565,11.84,0.16322655761488983,0.0,0.0
and,homo,10,200,789,1000,9.668,10.0,0.9667999999999981,58.008,0.29004000000000474,16.778,0.38005512533845753,0.0,0.0
oracle,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.14,0.24124666046519014,0.0,0.0
mfg_no_excl,homo,10,200,1234,1000,9.998,10.0,0.9997999999999999,59.988,0.29994000000000565,7.036,0.23723226717727183,0.0,0.0
self_excl_only,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,7.029,0.23512252351098226,0.0,0.0
ema_fixed_low,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,24.083,0.066431138248165,0.19217541084804954,2.6359504023462614
ema_fixed_high,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,19.943,0.08586062383497195,0.17728801547184064,2.779036755208217
ema_adaptive,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,24.093,0.06532526404806636,0.19113339069343457,2.6386846752207385
ema_ad_low,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,19.583,0.08837363204832,0.19639160562740565,1.7858133833939427
ema_ad_med,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,21.362,0.07705358806982124,0.19640615086598734,2.1613542020684555
ema_no_coll,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,17.778,0.1090937496190666,0.19195446655349596,1.4888982902841104
consec_L2,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,20.528,0.08410549073407048,0.1733798532950191,1.6709937322045338
consec_L4,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,27.811,0.05433939648741967,0.2014184939855344,0.9061061226416128
dcf_self_excl,homo,10,200,1234,1000,9.963,10.0,0.9962999999999995,59.778,0.29889000000000554,42.738,0.07130256398864251,0.0,0.0
pnd,homo,10,200,1234,1000,9.993,10.0,0.9993,59.958,0.29979000000000566,10.709,0.19005151902427014,0.0,0.0
pnd_cd,homo,10,200,1234,1000,10.0,10.0,1.0,60.0,0.30000000000000565,11.916,0.16696904986828126,0.0,0.0
and,homo,10,200,1234,1000,9.655,10.0,0.9654999999999981,57.93,0.28965000000000485,16.428,0.38396563764575353,0.0,0.0
oracle,homo,20,20,42,1000,1.607,1.593,0.9834999999999993,9.642,0.48210000000000525,1.591,0.2802880952380944,0.0,0.0
mfg_no_excl,homo,20,20,42,1000,1.62,1.593,0.9996666666666666,9.72,0.48600000000000493,1.531,0.28517182539682423,0.0,0.0
self_excl_only,homo,20,20,42,1000,1.649,1.593,1.0128333333333328,9.894,0.4947000000000051,1.558,0.2761103174603164,0.0,0.0
ema_fixed_low,homo,20,20,42,1000,1.581,1.593,0.9705,9.486,0.4743000000000049,2.162,0.21121904761904706,0.016467171967986614,3.065803174603179
ema_fixed_high,homo,20,20,42,1000,1.606,1.593,0.9726666666666667,9.636,0.48180000000000506,2.021,0.2151515873015867,0.01607940409851431,7.384487301587315
ema_adaptive,homo,20,20,42,1000,1.621,1.593,1.002833333333334,9.726,0.4863000000000046,2.159,0.20409444444444377,0.016192497614266797,6.323684523809544
ema_ad_low,homo,20,20,42,1000,1.638,1.593,0.9950000000000002,9.828,0.491400000000005,1.61,0.26977658730158677,0.008367512342218945,4.720834126984134
ema_ad_med,homo,20,20,42,1000,1.653,1.593,1.0043333333333326,9.918,0.49590000000000456,1.769,0.24203373015872964,0.010886700456716141,5.091516666666675
ema_no_coll,homo,20,20,42,1000,1.585,1.593,0.9524999999999998,9.51,0.47550000000000436,1.546,0.28810357142857035,0.007388756913825858,4.775309523809534
consec_L2,homo,20,20,42,1000,1.612,1.593,0.9866666666666668,9.672,0.48360000000000475,2.049,0.21020039682539646,0.016945588029898633,2.829853968253967
consec_L4,homo,20,20,42,1000,1.608,1.593,0.9816666666666659,9.648,0.48240000000000577,2.199,0.206764285714285,0.016700751142793405,0.43819642857142843
dcf_self_excl,homo,20,20,42,1000,1.347,1.593,0.8138333333333331,8.082,0.40410000000000496,2.866,0.18514404761904707,0.0,0.0
pnd,homo,20,20,42,1000,1.57,1.593,0.9521666666666669,9.42,0.4710000000000045,1.575,0.28334761904761774,0.0,0.0
pnd_cd,homo,20,20,42,1000,1.57,1.593,0.9493333333333333,9.42,0.47100000000000475,1.452,0.29734523809523694,0.0,0.0
and,homo,20,20,42,1000,0.0,1.593,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,20,20,123,1000,1.604,1.576,0.9739999999999999,9.624,0.4812000000000052,1.563,0.2871996031746026,0.0,0.0
mfg_no_excl,homo,20,20,123,1000,1.61,1.576,0.9533333333333335,9.66,0.48300000000000465,1.549,0.2839027777777767,0.0,0.0
self_excl_only,homo,20,20,123,1000,1.623,1.576,0.9864999999999999,9.738,0.48690000000000494,1.45,0.292257142857142,0.0,0.0
ema_fixed_low,homo,20,20,123,1000,1.643,1.576,0.982666666666667,9.858,0.4929000000000048,2.239,0.19439999999999943,0.016302927191481714,3.259872222222231
ema_fixed_high,homo,20,20,123,1000,1.598,1.576,0.9598333333333333,9.588,0.47940000000000493,2.033,0.21753055555555498,0.016047350902043372,7.321558333333354
ema_adaptive,homo,20,20,123,1000,1.629,1.576,0.9883333333333332,9.774,0.48870000000000496,2.088,0.20717777777777727,0.016337934127654143,6.176200793650816
ema_ad_low,homo,20,20,123,1000,1.639,1.576,0.9861666666666663,9.834,0.4917000000000053,1.659,0.25938690476190435,0.008297915097517301,4.946794047619055
ema_ad_med,homo,20,20,123,1000,1.57,1.576,0.9659999999999999,9.42,0.47100000000000514,1.747,0.26121666666666643,0.01105960980792239,5.308944047619062
ema_no_coll,homo,20,20,123,1000,1.623,1.576,0.9711666666666665,9.738,0.48690000000000494,1.507,0.28717619047618936,0.007441060373502638,4.411695238095245
consec_L2,homo,20,20,123,1000,1.597,1.576,0.9545000000000001,9.582,0.4791000000000049,1.99,0.21914246031745951,0.017176773688552496,2.73081468253968
consec_L4,homo,20,20,123,1000,1.61,1.576,0.9820000000000003,9.66,0.4830000000000049,2.146,0.20542182539682474,0.016526603548433556,0.4127503968253967
dcf_self_excl,homo,20,20,123,1000,1.308,1.576,0.7918333333333338,7.848,0.3924000000000049,2.875,0.19049166666666642,0.0,0.0
pnd,homo,20,20,123,1000,1.559,1.576,0.9396666666666668,9.354,0.4677000000000045,1.445,0.29926904761904666,0.0,0.0
pnd_cd,homo,20,20,123,1000,1.586,1.576,0.9491666666666667,9.516,0.4758000000000051,1.425,0.29793095238095163,0.0,0.0
and,homo,20,20,123,1000,0.0,1.576,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,20,20,456,1000,1.637,1.623,0.9783333333333333,9.822,0.491100000000005,1.484,0.28450396825396745,0.0,0.0
